Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon,stop_name
50.0,1.091276493775507e-06,0.0008737439930100481,0.05674972108590554,0.0009449727780468875,F03637,50.0,47.432034,19.184812,Gilice tér
50.0,1.091276493775507e-06,0.0008737439930100481,0.05674972108590554,0.0009449727780468875,F03638,50.0,47.432101,19.185643,Gilice tér
128.0,7.279746800423277e-05,0.0008737439930100481,0.060906817093289344,0.0014640361805061423,F03683,128.0,47.437446,19.183973,Wlassics Gyula utca
128.0,7.279746800423277e-05,0.0008737439930100481,0.060906817093289344,0.0014640361805061423,F03684,128.0,47.438151,19.183979,Wlassics Gyula utca
183.0,1.3374080760820154e-06,0.0008737439930100481,0.05443649076077909,0.00029573727911912697,F03857,183.0,47.432712,19.189811,Sas utca
183.0,1.3374080760820154e-06,0.0008737439930100481,0.05443649076077909,0.00029573727911912697,F03858,183.0,47.432686,19.189069,Sas utca
51.0,1.0531972178982428e-05,0.001310615989515072,0.06293302540415704,0.004376534482789801,F03892,51.0,47.432307,19.16554,Csíky utca
51.0,1.0531972178982428e-05,0.001310615989515072,0.06293302540415704,0.004376534482789801,F03893,51.0,47.432005,19.16609,Csíky utca
51.0,1.0531972178982428e-05,0.001310615989515072,0.06293302540415704,0.004376534482789801,F03894,51.0,47.432469,19.165924,Csíky utca
52.0,2.1158856347998347e-06,0.0008737439930100481,0.05928362383776644,0.0033913324395811665,F03890,52.0,47.434164,19.161593,Karton utca
52.0,2.1158856347998347e-06,0.0008737439930100481,0.05928362383776644,0.0033913324395811665,F03891,52.0,47.434327,19.160918,Karton utca
55.0,2.747126514114361e-05,0.001310615989515072,0.06306827574805753,0.0009912429590960624,F03722,55.0,47.435883,19.169193,Iker utca
55.0,2.747126514114361e-05,0.001310615989515072,0.06306827574805753,0.0009912429590960624,F03723,55.0,47.435497,19.168953,Iker utca
277.0,4.546395342000877e-07,0.001310615989515072,0.05611807104856702,0.0026169191812490905,F03997,277.0,47.436814,19.155992,Kassa utca
