stop_id,multimodal_gini
109566,0.177
109702,0.1882
CS007899,0.1515
CS009703,0.2165
CS050182,0.1626
CS050183,0.1537
CS056176,0.2262
CS056230,0.1992
CS056232,0.1613
CS107475,0.2287
CSF00062,0.1861
CSF00094,0.1874
CSF00097,0.1726
CSF00140,0.1659
CSF00185,0.159
CSF00461,0.2042
CSF00471,0.2049
CSF00481,0.2049
CSF00483,0.1957
CSF00487,0.1977
CSF00511,0.1736
CSF00568,0.1495
CSF00579,0.1689
CSF00619,0.171
CSF00625,0.171
CSF00632,0.1669
CSF00678,0.2036
CSF00897,0.1512
CSF00913,0.1503
CSF00958,0.1914
CSF00960,0.1902
CSF00997,0.1913
CSF00999,0.1138
CSF01019,0.1956
CSF01025,0.1879
CSF01093,0.1942
CSF01096,0.1945
CSF01101,0.1945
CSF01108,0.1931
CSF01289,0.1941
CSF01415,0.1674
CSF01489,0.1683
CSF01820,0.1401
CSF02307,0.1547
CSF02481,0.1873
CSF02680,0.189
CSF02684,0.1731
CSF03293,0.1913
CSF03409,0.1913
CSF03411,0.1919
CSF03414,0.1744
CSF03416,0.1744
CSF03417,0.1744
CSF03419,0.1775
CSF03421,0.1913
CSF03423,0.1421
CSF03425,0.1464
CSF03785,0.1626
CSF03788,0.1626
CSF03884,0.1606
CSF03930,0.1717
CSF04052,0.2078
CSF04150,0.2338
CSF04183,0.1381
CSF04272,0.2288
CSF04319,0.1379
CSF04369,0.1972
CSF04534,0.2156
CSF04540,0.2135
CSF04546,0.2156
CSF04548,0.2067
CSL008159,0.1754
CSLM1HTV,0.151
CSLM1MUV,0.1469
CSLM1OKV,0.1908
CSLM1OPV,0.1913
CSLM1SFV,0.151
CSLM1VTV,0.1913
CSLM2BLA,0.1986
CSLM2OVE,0.1438
CSLM2PF1,0.1583
CSLM2PU2,0.1586
CSLM3AHG,0.1631
CSLM3LED,0.1879
CSLM3NTF,0.1932
CSLM3NYA,0.1871
CSLM4BP1,0.1846
CSLM4FT1,0.1977
CSLM4KFD,0.2447
CSLM4MKF,0.1846
CSLM4SG1,0.1978
CSLM4UK1,0.1846
CSLMXKPB,0.1987
F00001,
F00002,
F00003,
F00004,0.1537
F00005,0.1486
F00006,
F00007,
F00008,0.1486
F00009,0.1331
F00010,
F00011,0.1331
F00012,
F00013,
F00014,0.1526
F00015,0.1526
F00016,0.17
F00017,0.1702
F00018,0.1716
F00019,0.1567
F00020,0.1545
F00022,0.155
F00023,0.1547
F00024,0.1548
F00025,0.155
F00026,0.1553
F00027,0.155
F00028,0.1524
F00029,0.1526
F00030,0.1523
F00031,0.1526
F00032,0.1523
F00033,0.1526
F00034,0.1526
F00035,0.1526
F00036,0.1526
F00045,
F00047,
F00048,0.193
F00051,
F00052,
F00057,0.1874
F00066,0.1875
F00067,0.1875
F00069,0.1526
F00070,0.1526
F00071,0.1552
F00072,0.1526
F00073,0.1526
F00074,
F00076,
F00077,
F00078,0.1526
F00079,
F00080,0.0
F00081,
F00082,0.1526
F00083,0.193
F00084,
F00085,
F00086,0.1525
F00087,0.1817
F00088,
F00089,0.1524
F00090,0.1526
F00091,0.1524
F00092,0.1526
F00095,0.1702
F00096,0.1817
F00098,0.1817
F00099,
F00102,
F00103,0.0852
F00104,0.1931
F00105,0.0
F00106,0.0
F00107,0.0852
F00108,0.2447
F00110,0.1931
F00111,0.1931
F00113,0.0
F00114,0.1526
F00119,0.098
F00120,0.0768
F00121,0.098
F00122,0.0768
F00123,0.098
F00124,0.1481
F00125,0.151
F00126,0.098
F00127,0.098
F00128,0.098
F00129,0.1628
F00130,0.1628
F00131,0.1631
F00132,0.1631
F00133,0.1663
F00135,0.1484
F00136,0.1663
F00137,0.1659
F00138,0.1663
F00141,0.1526
F00142,0.1228
F00143,
F00144,0.18
F00147,0.1509
F00148,0.1535
F00149,0.1493
F00150,0.1509
F00151,0.1511
F00152,0.0795
F00153,0.1526
F00154,0.1525
F00155,0.1491
F00156,0.1529
F00157,0.1529
F00158,0.1529
F00159,0.1518
F00160,0.1357
F00161,0.137
F00162,0.1512
F00163,0.1512
F00164,0.15
F00165,0.15
F00166,0.1506
F00167,0.1515
F00168,0.1543
F00169,0.1378
F00170,0.153
F00171,0.1535
F00172,0.1543
F00173,0.1493
F00174,0.1509
F00175,0.1493
F00176,0.151
F00177,0.1493
F00178,0.1493
F00179,0.1723
F00180,0.1493
F00181,0.1723
F00182,0.1493
F00183,0.1723
F00184,0.1493
F00187,0.1535
F00188,
F00189,0.1536
F00191,0.1536
F00192,0.1525
F00193,0.1242
F00194,0.1526
F00195,
F00196,0.1242
F00198,0.1526
F00199,0.1154
F00201,
F00202,0.1242
F00203,
F00204,
F00205,
F00206,
F00207,0.0025
F00208,
F00209,0.0025
F00210,
F00211,0.1502
F00212,
F00213,0.1396
F00214,0.1392
F00215,0.1513
F00216,0.1392
F00217,0.1396
F00218,0.0795
F00219,0.1396
F00220,0.0025
F00221,0.0795
F00222,
F00223,0.0025
F00224,
F00225,
F00226,
F00227,
F00228,0.0025
F00229,
F00230,
F00231,
F00232,0.18
F00233,
F00234,0.1536
F00235,0.1536
F00236,0.1536
F00237,0.1536
F00239,0.1679
F00240,0.1541
F00241,0.1486
F00242,0.1529
F00243,0.148
F00244,0.1679
F00245,0.1663
F00246,0.1679
F00247,0.1679
F00248,0.1679
F00249,0.159
F00250,0.1663
F00251,0.151
F00252,0.1679
F00253,0.151
F00254,0.1679
F00255,0.151
F00256,0.1679
F00257,0.1481
F00258,0.151
F00259,0.1478
F00260,0.151
F00261,0.1478
F00262,0.1481
F00264,0.1478
F00265,0.1481
F00266,0.1478
F00267,0.1478
F00268,0.1488
F00269,0.1478
F00270,0.1488
F00271,0.1511
F00272,0.1478
F00273,0.1478
F00278,0.1504
F00279,0.149
F00280,0.1418
F00281,0.138
F00282,0.145
F00283,0.1451
F00284,0.1451
F00285,0.1512
F00286,0.1451
F00287,0.1527
F00288,0.138
F00289,0.1525
F00292,0.1392
F00293,0.1396
F00294,0.1396
F00295,0.1396
F00296,0.152
F00297,0.1526
F00298,0.1532
F00299,0.1396
F00300,0.1392
F00301,0.1525
F00302,0.1521
F00303,0.1526
F00304,0.1521
F00305,0.1517
F00307,0.1517
F00308,0.1501
F00310,0.1434
F00311,0.1495
F00312,0.1495
F00313,0.144
F00314,0.165
F00315,0.1445
F00316,0.1875
F00317,0.1445
F00318,0.1875
F00319,0.1445
F00320,0.1363
F00321,0.2917
F00322,0.2917
F00323,0.1445
F00324,0.1495
F00325,0.139
F00326,0.1495
F00327,
F00328,0.1445
F00329,
F00330,0.139
F00331,
F00332,0.139
F00345,0.1875
F00346,0.1875
F00347,0.1875
F00348,0.1928
F00372,0.1521
F00373,0.1529
F00408,0.1529
F00409,0.1529
F00410,0.1529
F00411,0.1521
F00412,0.1517
F00414,0.1495
F00415,0.1495
F00416,0.1466
F00417,0.2917
F00422,0.1521
F00423,0.1478
F00424,0.1478
F00425,0.1529
F00426,0.1551
F00427,0.1526
F00428,0.1525
F00429,0.1495
F00430,0.1383
F00431,0.1383
F00432,0.1495
F00435,0.1341
F00436,
F00437,
F00438,0.1723
F00439,0.2013
F00440,0.1862
F00441,0.1862
F00442,0.1982
F00443,0.1862
F00444,0.1862
F00445,0.1723
F00446,0.2013
F00447,0.1856
F00448,0.2089
F00449,0.1758
F00450,0.2013
F00451,0.1945
F00452,0.1856
F00453,0.2074
F00454,0.1988
F00455,0.208
F00456,0.2049
F00457,0.2041
F00458,0.2069
F00459,0.2049
F00460,0.2042
F00462,0.1838
F00463,0.1976
F00464,0.1976
F00465,0.1917
F00466,0.1935
F00467,0.187
F00468,0.2042
F00469,0.2042
F00473,0.1868
F00474,0.1868
F00475,0.1976
F00476,0.2049
F00477,0.1821
F00478,0.2049
F00482,0.2037
F00485,0.1719
F00486,0.17
F00489,0.208
F00490,0.0469
F00491,0.0469
F00493,0.0469
F00494,0.0469
F00495,0.1934
F00496,0.0469
F00497,0.1815
F00498,0.0469
F00499,0.1683
F00500,
F00501,
F00502,0.17
F00504,0.1683
F00505,0.1683
F00506,0.1683
F00507,0.1486
F00508,0.1652
F00509,0.1599
F00512,0.1862
F00513,0.1862
F00514,0.0558
F00515,0.1862
F00516,0.0558
F00517,0.0558
F00518,0.1865
F00519,0.1492
F00520,0.1995
F00521,0.15
F00522,0.1947
F00523,0.2032
F00524,0.1865
F00529,0.0541
F00530,0.0194
F00531,0.0541
F00532,0.0194
F00533,0.0541
F00534,0.1583
F00535,0.1583
F00536,0.1533
F00537,0.1533
F00538,0.1533
F00539,0.1533
F00540,0.1533
F00541,0.1533
F00542,0.1533
F00543,0.1533
F00544,0.1533
F00545,0.1533
F00546,0.1533
F00547,0.0558
F00548,0.0558
F00549,0.1995
F00550,0.181
F00551,0.1745
F00552,0.1533
F00553,0.1533
F00554,0.1533
F00555,0.1533
F00556,0.1533
F00557,0.1533
F00558,0.1648
F00559,0.1533
F00560,0.1533
F00561,0.1533
F00562,0.1533
F00563,0.1533
F00564,0.1533
F00565,0.1583
F00566,0.1503
F00567,0.1494
F00569,0.1519
F00570,0.1503
F00574,0.1486
F00575,0.1486
F00576,0.1091
F00577,0.171
F00580,0.1624
F00581,0.1624
F00583,0.1669
F00584,0.1507
F00585,0.1511
F00586,0.1496
F00587,0.171
F00588,0.1678
F00589,0.1719
F00590,0.1483
F00591,0.1493
F00592,0.1491
F00594,0.1491
F00595,0.1483
F00596,0.1491
F00597,0.1491
F00598,0.1483
F00599,0.148
F00602,0.1679
F00603,0.1669
F00604,0.1669
F00605,0.1556
F00606,0.1669
F00607,0.1669
F00608,0.1036
F00609,0.1036
F00610,0.1036
F00611,0.1486
F00612,0.1556
F00613,0.1678
F00614,0.1513
F00615,0.171
F00616,0.1719
F00617,0.1227
F00618,0.1553
F00620,0.171
F00621,0.171
F00622,0.1719
F00623,0.1719
F00626,0.1721
F00627,0.171
F00628,0.171
F00629,0.171
F00630,0.1227
F00631,0.1255
F00634,0.098
F00635,0.098
F00636,0.2085
F00637,0.1875
F00638,0.1838
F00639,0.1935
F00645,0.209
F00646,0.1838
F00649,0.187
F00650,0.209
F00653,0.1838
F00654,0.1935
F00655,0.0394
F00656,0.1935
F00657,0.0394
F00658,0.1913
F00659,0.0394
F00660,0.0394
F00661,
F00662,
F00663,0.0394
F00664,
F00665,
F00666,0.1908
F00667,0.1748
F00668,0.1748
F00669,0.1503
F00670,0.1255
F00671,0.1033
F00672,0.1533
F00673,0.1583
F00674,0.1533
F00676,0.0394
F00677,
F00679,0.1995
F00680,0.1648
F00681,0.1553
F00682,0.1815
F00683,0.0469
F00684,0.1483
F00685,0.1435
F00688,0.1036
F00690,0.1033
F00691,0.1921
F00692,0.1921
F00693,0.1503
F00697,0.1366
F00698,0.1366
F00699,0.1217
F00700,0.1157
F00701,0.1457
F00702,0.1512
F00703,0.1157
F00704,0.1512
F00705,0.1268
F00706,0.1147
F00707,0.1059
F00708,0.1459
F00709,0.1459
F00710,0.1459
F00711,0.1059
F00712,0.1459
F00713,0.1459
F00714,0.1459
F00715,0.1459
F00717,0.1459
F00718,0.1459
F00720,0.1459
F00721,0.1459
F00722,0.1459
F00723,0.1459
F00724,0.1459
F00725,0.1459
F00726,0.144
F00727,0.0771
F00728,0.1459
F00729,0.1438
F00730,0.0771
F00731,0.0771
F00732,0.1397
F00733,
F00735,0.1438
F00736,
F00739,0.1397
F00740,0.1397
F00743,
F00744,
F00746,
F00747,
F00748,0.1397
F00749,0.1397
F00750,0.1397
F00751,0.1397
F00752,0.1397
F00753,0.107
F00754,0.107
F00755,0.1459
F00756,0.107
F00757,0.107
F00758,0.1397
F00759,
F00760,0.1397
F00761,0.1397
F00762,0.1397
F00764,0.1404
F00767,0.1059
F00768,
F00769,0.1512
F00770,0.1059
F00771,
F00772,
F00773,0.1397
F00774,0.1512
F00775,0.1397
F00776,0.1512
F00777,0.1512
F00778,0.1512
F00779,0.1522
F00780,
F00781,
F00782,0.1512
F00783,0.1512
F00784,0.1512
F00785,0.1503
F00786,0.1503
F00787,
F00788,0.1512
F00789,0.1397
F00790,0.1522
F00791,0.1522
F00792,0.1397
F00793,0.1512
F00794,0.1512
F00795,0.1503
F00796,0.1512
F00797,0.1503
F00798,0.1503
F00799,0.1503
F00800,0.1507
F00801,0.1503
F00803,0.1503
F00804,0.1503
F00805,0.1503
F00806,0.1503
F00808,0.1512
F00809,0.1512
F00810,0.1512
F00811,0.1503
F00812,
F00813,0.1503
F00814,0.1503
F00815,0.1503
F00816,0.1503
F00817,0.1503
F00818,0.1503
F00819,0.1503
F00820,0.1503
F00821,0.1503
F00822,0.1503
F00823,0.1503
F00826,0.1438
F00827,
F00828,0.1503
F00829,0.1512
F00830,
F00831,
F00832,0.1921
F00833,0.1512
F00834,0.1512
F00835,0.1512
F00836,0.1639
F00837,0.1639
F00838,0.1659
F00840,0.1659
F00841,0.1397
F00842,
F00845,0.1397
F00846,0.1522
F00848,0.1512
F00849,0.1059
F00850,0.107
F00851,0.1512
F00852,0.1512
F00853,0.1397
F00854,0.1641
F00855,0.1503
F00856,0.1459
F00859,0.1397
F00861,0.1503
F00862,0.1503
F00863,0.1921
F00864,0.1516
F00867,0.1224
F00868,0.1268
F00869,0.1366
F00870,0.1157
F00871,0.1438
F00872,0.0771
F00873,0.1404
F00874,0.1397
F00875,0.1404
F00876,0.1512
F00877,0.1512
F00878,0.1503
F00879,0.1512
F00880,0.1397
F00881,0.1522
F00884,
F00885,0.1639
F00886,0.1639
F00887,
F00888,0.1659
F00889,0.1516
F00890,0.1921
F00891,0.1516
F00892,0.1921
F00893,0.1512
F00894,
F00895,
F00896,0.1512
F00899,0.1459
F00900,0.1438
F00901,0.0771
F00904,0.144
F00905,
F00906,0.1459
F00907,0.144
F00908,0.1459
F00909,0.1459
F00910,0.1503
F00916,0.1366
F00918,0.193
F00919,0.1931
F00921,0.1929
F00922,0.1931
F00923,0.1931
F00924,
F00925,0.1486
F00926,0.1348
F00929,
F00930,0.1351
F00931,0.121
F00932,0.1369
F00933,0.1879
F00935,0.1879
F00938,0.121
F00939,0.1201
F00940,0.1429
F00941,0.1925
F00942,0.1924
F00943,0.1914
F00944,0.1913
F00945,0.1913
F00950,0.1914
F00951,0.1931
F00966,0.1924
F00967,0.116
F00968,0.1081
F00969,0.1213
F00970,0.1887
F00971,0.1892
F00972,0.1892
F00973,0.1924
F00974,0.1127
F00975,0.1924
F00976,0.193
F00979,0.1914
F00980,0.193
F00981,0.193
F00982,0.193
F00983,0.193
F00985,0.1914
F00986,0.1921
F00990,0.1351
F00991,0.121
F01000,0.193
F01004,0.1931
F01005,0.1929
F01006,0.193
F01007,0.1931
F01010,0.193
F01011,0.1931
F01012,0.1982
F01013,0.1971
F01014,0.1982
F01015,0.1971
F01016,0.1982
F01017,0.1982
F01020,0.1246
F01021,0.121
F01022,0.1914
F01023,0.1879
F01028,0.1879
F01029,0.1879
F01030,0.1441
F01031,0.1924
F01032,0.1201
F01033,0.1924
F01034,0.1201
F01035,0.146
F01036,0.1458
F01037,0.1201
F01040,0.1458
F01041,0.1458
F01042,0.1441
F01043,0.1337
F01044,0.1121
F01045,0.1458
F01046,0.1121
F01047,0.1121
F01048,0.1556
F01051,0.157
F01054,0.151
F01055,0.1582
F01056,0.151
F01057,0.1424
F01058,0.1457
F01059,0.147
F01060,0.1352
F01061,0.1369
F01062,0.1369
F01066,0.1441
F01067,0.1441
F01068,
F01069,0.1441
F01070,0.1441
F01071,0.1441
F01072,0.1441
F01073,0.1352
F01074,
F01075,0.1913
F01076,0.1913
F01077,0.1913
F01078,0.1913
F01081,0.1919
F01082,0.1879
F01088,0.1918
F01089,0.1919
F01090,0.1458
F01091,0.1441
F01094,0.1458
F01097,0.1458
F01098,0.1337
F01099,0.1458
F01104,0.1458
F01105,0.1541
F01106,0.1441
F01107,
F01109,
F01110,0.1982
F01111,0.146
F01112,0.161
F01115,0.1201
F01116,0.1982
F01117,0.1616
F01118,
F01119,0.1458
F01120,0.1458
F01121,0.1556
F01122,0.1337
F01123,
F01124,0.1121
F01125,0.1121
F01126,0.1121
F01127,0.1121
F01128,
F01129,0.1121
F01130,0.1556
F01131,0.1121
F01134,0.1556
F01135,0.1121
F01136,0.1121
F01137,0.1352
F01138,0.1559
F01139,0.1556
F01140,0.1556
F01141,0.1556
F01142,0.1556
F01143,0.1616
F01144,0.1556
F01145,0.1556
F01146,0.1558
F01149,0.1556
F01150,0.1556
F01151,0.1556
F01159,0.156
F01160,0.1613
F01161,0.1982
F01162,0.1616
F01163,
F01164,0.1982
F01165,0.1982
F01166,0.1982
F01168,0.1976
F01169,0.1982
F01170,0.1982
F01171,0.1982
F01172,0.1556
F01173,
F01174,0.1818
F01175,0.1931
F01176,0.1818
F01177,0.1542
F01180,0.159
F01181,0.159
F01182,0.1613
F01183,0.1613
F01184,0.0
F01185,
F01186,0.1551
F01187,0.1551
F01191,0.1317
F01192,0.1683
F01194,0.1317
F01197,0.1317
