access_diff,gini_diff,walk_sum,weighted_gini_walk,area_difference,ellipticity,distance_betweenness
1,-0.5156207960436525,8,31.15596607187573,1.5399999999999996,0.3695,7.31
0,-0.3215391515517396,9,32.17326922761852,1.9399999999999995,0.6776,3.761
0,-0.4352317306749818,9,31.405560055405846,2.9760000000000004,0.7015,4.102
0,-0.3504273673554046,9,31.46117889774076,2.6700000000000004,0.7065,4.116
0,-0.086493046770034,9,31.20548369425615,1.1880000000000002,0.7941,4.371
0,-0.01079044366874271,9,31.285200174978687,1.901,0.684,4.342
0,0.6361247753319184,9,30.188558645132876,0.246,0.555,5.193
0,0.24840351115106074,9,37.2003491434359,2.386,0.206,6.242
0,0.8507827164174309,9,30.176451880567644,-0.1939999999999999,0.8073,5.221
0,0.9679794175241199,9,29.97674769872769,0.6039999999999996,0.589,5.421
0,0.9092457018278637,9,29.895686594805202,0.2999999999999998,0.7531,5.485
0,0.9014646380068072,9,29.76225566510787,1.0659999999999998,0.1557,5.656
0,0.4537650676480638,9,29.984757929951886,0.5720000000000001,0.6931,5.84
0,0.16066135594963527,9,30.304502325600527,2.135,0.4732,6.062
0,0.6655746700752729,9,30.020322723672532,-0.246,0.6379,5.975
0,1.036008182060442,9,29.84317180087085,0.4750000000000001,0.6022,5.684
0,0.12201415198435939,9,33.09615901577701,0.916,0.5203,4.918
0,-0.6312971187375425,9,37.16976559829314,1.3079999999999998,0.4321,6.241
0,0.3963661229919495,9,32.7283627525799,0.1960000000000001,0.6612,5.036
0,-0.011971810429756147,9,32.000383597080805,1.714,0.5213,5.365
0,-0.3017704426615424,9,31.853646901540063,2.3439999999999994,0.549,5.642
0,-0.05903980490603189,9,31.900786499874798,2.562,0.5475,5.63
0,-0.07366060222198456,9,31.794093666322976,2.378,0.4344,5.81
0,0.19312713621950195,9,31.831767532461903,0.3269999999999999,0.6415,5.808
0,-0.02222114145009968,9,31.618075002084076,3.3400000000000003,0.1415,5.95
0,0.05233348168256313,9,31.689600419125313,2.5420000000000003,0.495,5.93
0,0.22807487187535003,9,30.35519179339446,3.052,0.3585,6.807
0,0.49659383630812215,9,29.81167815091395,0.1429999999999998,0.4532,6.97
1,-0.21613333256185996,8,37.28509313661541,1.83,0.3265,6.535
0,0.44879810869091585,9,29.550259244761552,-0.3279999999999998,0.4473,7.243
0,0.5688570926195489,9,29.34481166668443,-0.5230000000000001,0.3866,7.516
0,0.8337720772807344,9,29.54834324229954,0.322,0.389,7.33
0,1.1149922562261771,9,29.556612915531954,1.4480000000000004,0.3649,7.219
0,1.031460795547769,9,29.738345614433356,2.381,0.2853,7.025
0,0.5079049679715908,9,30.355588227369804,3.3920000000000003,0.2699,6.79
0,-1.0182518456844747,9,34.966105054282885,5.928,0.305,0.09
0,-1.5335278684731648,9,35.11271507709423,2.039,0.3008,0.327
0,0.9005626016122896,9,31.206007888235302,1.775,0.329,1.259
0,1.7259760615731246,9,28.84840434891265,1.6270000000000002,0.4603,7.251
1,-1.6567346236201672,8,37.22376820285863,1.5139999999999998,0.4086,6.58
0,0.6824675199615413,9,31.218075432226453,5.11,0.1532,1.76
0,0.5276667155082713,9,31.175453863627173,4.656000000000001,0.192,1.73
0,0.9484097163175562,9,30.20972799744535,2.8800000000000003,0.701,5.181
0,0.9643514697092677,9,30.20117301910734,2.439,0.769,5.158
0,0.6982591652637637,9,29.96712011187925,2.5460000000000003,0.2264,5.698
0,0.9426373503822845,9,29.952856257093394,2.248,0.5613,5.665
0,0.6831669211339744,9,30.27934372131442,4.18,0.2045,6.299
1,0.042100732817417,8,29.768714628529537,2.9360000000000004,0.1234,7.318
0,0.7376865967973423,9,30.23471254484338,4.093,0.2405,6.25
0,-0.03187061115873746,7,31.638570334784482,-0.6800000000000002,0.4891,6.955
2,-0.49535880118364517,7,31.5852557133552,-0.3540000000000001,0.6845,6.883
1,-0.5105030198240286,8,37.076984873888456,0.7930000000000001,0.4923,6.944
3,-1.4911875245818536,6,32.13324131172347,1.5800000000000003,0.435,7.154
2,-1.555863061571472,7,31.956880773200457,2.38,0.403,7.236
0,1.0943658173960955,9,31.072031843101634,1.9839999999999995,0.3742,1.376
0,0.9602697861527325,9,31.738241188656044,2.228,0.5014,0.847
0,1.3856164993341196,9,32.89945966079563,1.6909999999999998,0.1836,0.593
0,-0.768824033783595,8,34.39279290294453,2.917,0.5116,8.144
0,0.38260397542215685,9,32.07341674482223,0.8560000000000003,0.6446,0.926
0,1.0098085818648386,9,31.27780660435635,1.7119999999999995,0.3601,1.224
0,0.9383989717679206,9,30.999812789206594,2.7660000000000005,0.3757,1.44
0,-0.13618393695703546,9,30.630019058331758,3.5,0.442,6.244
0,-1.7317005023592174,8,37.028149895972966,-0.4609999999999998,0.7286,6.91
0,-0.14734529072046243,9,30.65471609625303,0.2950000000000004,0.4306,6.281
0,-0.4686887322358295,9,30.81829550566054,3.189,0.5457,6.438
0,-0.347554738935699,9,30.795662658044648,3.717,0.4405,6.459
1,-0.49585100018060757,8,30.908537018354394,3.184,0.433,6.483
1,-0.42742042643382305,8,30.88514298987572,5.340999999999999,0.4406,6.499
1,-0.37005600230353863,8,30.803083720111484,3.103,0.5328,6.822
1,-0.17958564442646363,8,30.793186004338583,1.8550000000000004,0.4452,6.902
1,-0.1906560339336174,8,30.802998340262302,1.622,0.5364,6.924
1,-0.4359592794558971,8,30.838894542375318,4.208,0.5536,6.921
0,-0.880735281517623,9,33.16566048700625,3.856,0.3565,5.52
1,-0.797844707810718,8,37.22485385994446,0.3580000000000001,0.5701,7.188
0,0.10917859875056024,9,29.3018147262478,1.629,0.3473,5.693
0,0.537200262645122,9,29.283698515574322,2.417,0.2855,5.724
0,0.028118089539916014,9,29.177678264466543,0.504,0.5359,5.935
0,0.35859859389465853,9,29.175771657827468,1.259,0.2879,5.936
0,0.17860152176434596,9,28.98424969062249,0.6000000000000001,0.3487,6.29
0,0.44710592971376073,9,28.991178881596674,0.359,0.4663,6.269
0,0.12186682695185524,9,28.95904273378278,0.7230000000000003,0.2315,6.546
0,0.1949206226542728,9,28.98373578913198,1.035,0.5595,6.536
0,-0.2625321660242612,9,28.898227783334455,1.0699999999999998,0.5472,6.728
0,-0.06627654448884002,9,28.915590539745633,1.589,0.3154,6.754
0,-0.022780747098536835,9,28.97464998466655,0.8260000000000001,0.516,6.794
0,-0.06475867747136377,9,28.970130740116595,2.006,0.1488,6.82
1,-0.24436804526185085,8,29.089360331285995,1.6310000000000002,0.4404,6.781
0,-0.4623467983360605,9,29.420615984765067,0.0990000000000002,0.4231,6.433
1,-0.32932640565327986,8,29.217780264729818,0.5249999999999999,0.4064,6.701
0,1.9246059628954555,9,36.48042700987496,-0.8740000000000001,0.2026,3.701
0,0.7947294389810295,9,36.629357267736495,1.3010000000000002,0.5714,3.505
0,0.495872175351316,9,36.492220577631,-0.451,0.4848,3.565
0,1.122894302517075,9,36.424493389160965,2.4550000000000005,0.6329,3.391
0,0.8047905636406867,9,36.37687037111367,1.832,0.6583,3.386
0,0.8148892908687131,9,36.52646989069892,0.8260000000000001,0.6281,3.21
0,1.2422352450286098,9,36.63835320480396,0.2450000000000001,0.7411,3.104
0,1.0483562820462708,9,37.515092608139916,1.2960000000000005,0.4124,2.874
0,0.8435202120383494,9,37.39325115275242,0.943,0.4465,2.917
0,0.03659410921085282,9,38.32555316260479,1.4300000000000002,0.3795,2.695
0,0.7199018635470154,9,38.98162844340199,0.5790000000000002,0.538,2.46
0,-0.44353210869402204,9,38.95749146756108,0.4729999999999998,0.575,2.497
0,0.26671410398533624,9,40.33513543515466,1.5199999999999996,0.1296,2.274
1,2.0460677042394124,8,33.682977427122,2.206,0.3804,7.489
0,-1.1462889814641173,9,40.37629901363604,0.4850000000000003,0.5337,2.298
0,-1.343973298806496,9,41.55126057567444,2.8600000000000003,0.2586,2.094
0,0.17027000608237586,9,33.25746458951638,-0.694,0.5713,3.586
0,0.769322470508655,9,32.541884453114655,-0.4519999999999999,0.7175,3.926
0,2.046803294245642,9,32.56791944865668,-0.0979999999999998,0.802,3.912
0,1.102816766261661,9,32.251680369615116,0.0289999999999999,0.7228,4.056
0,2.140081150123798,9,32.26307797092199,0.7490000000000001,0.7266,4.069
0,0.4637551221523708,9,32.314514132828606,-0.4639999999999999,0.6403,4.195
0,1.0385110405758198,9,32.291213231327276,-0.484,0.7106,4.213
1,3.312649676033022,8,31.91391962911698,1.5810000000000002,0.5045,7.803
0,0.2512904349386602,9,32.36361240229199,-0.952,0.6922,4.397
0,0.21055732966853213,9,32.57982977628165,-0.4710000000000001,0.6053,4.708
0,-0.3904250966129936,9,32.81119118529711,-0.3109999999999999,0.6431,4.763
0,-0.0830828682190301,9,32.80062007775695,-0.577,0.5172,5.034
0,-0.12053330483510649,9,32.787148390567864,-0.8940000000000001,0.6264,5.009
0,-0.2951914790549921,9,32.80196956853657,-1.239,0.6551,5.254
0,-0.46366039658300906,9,36.88661500455257,1.995,0.3586,3.119
0,0.12349070232279757,9,32.875799811508074,0.4779999999999997,0.3069,5.545
2,0.3358467216670391,7,34.98681626955936,0.5330000000000004,0.4253,8.187
2,3.0273903875316286,7,31.04477482940167,2.156,0.6113,8.099
0,-0.22635041702766046,9,33.282692304215644,-0.1589999999999998,0.2466,5.792
0,0.32490384426368024,9,37.157586641925086,1.602,0.2649,2.389
0,-0.776869765499832,7,35.10878264450603,-0.0169999999999999,0.4212,8.161
0,0.03055919022440179,9,36.17885479013223,1.2239999999999998,0.0081,2.549
0,0.6198003701394512,9,36.063286202042406,1.59,0.1838,2.59
0,-0.4380256730281289,9,34.2037915402875,2.601,0.3255,2.114
0,1.0363771031195768,9,34.21580369781654,2.0410000000000004,0.2782,2.138
2,-3.249266732353668,7,37.884198233942925,1.145,0.2567,8.032
2,-6.238256457430239,7,38.83758394414639,1.0469999999999997,0.2816,7.876
2,1.7541678063158734,7,31.135131681332762,1.281,0.6131,8.074
1,0.042553589666731284,8,29.93511725552736,0.2950000000000004,0.4258,2.876
1,0.6502099357447975,8,29.869318321636435,0.8360000000000003,0.5291,2.874
1,0.06479331519508946,8,30.03477565413305,1.0670000000000002,0.4499,2.824
1,0.20066254404858697,8,30.03048814603466,1.0949999999999998,0.4291,2.835
0,-0.5482363589774764,8,29.923210015974856,0.2989999999999999,0.6076,2.94
1,-0.015199626922566267,8,29.93365727618327,0.2570000000000001,0.6521,2.958
0,-0.13077952599718756,8,29.646963227508763,0.1789999999999998,0.5891,3.139
1,0.38382120046925294,8,29.057647771222637,0.9360000000000004,0.6154,4.061
1,0.23518755819920756,8,29.04829645064818,1.9289999999999996,0.5788,4.044
2,1.7580876372739205,7,31.137116365668955,0.7050000000000001,0.4529,8.27
0,0.06811651471482705,8,29.175302611110663,0.4149999999999996,0.5492,4.199
0,0.051075741717870216,8,29.16866111857687,-0.012,0.6497,4.272
0,0.14115408204932223,8,29.123159388883455,0.415,0.7509,4.173
0,0.10113510310211282,8,29.114692406821423,0.3079999999999998,0.5699,4.135
0,0.01923010501295863,8,29.039627084186012,0.0049999999999998,0.4125,4.399
0,0.13011651856357176,8,29.060757487256062,-0.3209999999999997,0.6854,4.398
0,0.21545871948815787,8,28.897061432453555,-0.2490000000000001,0.6561,4.595
1,0.24709386582156867,8,28.873890102577597,1.331,0.2978,4.875
2,0.9344143640497151,7,31.240295173815085,1.403,0.5946,8.235
0,-0.7381683355708972,9,36.455507705735485,1.4169999999999998,0.275,3.581
0,-0.8931466099953411,9,35.19186070709688,-0.5899999999999999,0.4642,3.776
0,2.6892146101118826,9,32.184542787163195,-1.3279999999999998,0.6511,4.518
0,-0.29185691551931114,9,33.48163249952918,2.2909999999999995,0.8689,5.507
0,0.3345335021281315,9,33.56721452405026,1.889,0.8042,5.514
0,-1.0517742759115265,9,37.535476053631164,2.2470000000000003,0.2078,3.147
1,-9.345112715776537,8,41.555117387926494,1.553,0.8478,6.263
1,-2.779547154374974,7,34.326455615118945,3.672,0.6207,8.162
1,0.6452277611061312,7,31.650856980976183,-0.0879999999999996,0.4505,8.159
0,-1.8579940040903082,8,34.706537158707924,0.4159999999999999,0.3615,8.045
0,-1.8777129265603243,8,33.164897100477674,4.976999999999999,0.5874,8.405
1,-1.4471254728673237,8,33.20548658313205,5.845000000000001,0.6051,8.405
0,0.15178261584066988,7,31.08529278441375,2.549,0.613,8.985
1,0.31164025070150103,7,31.144963047993098,4.643000000000001,0.6163,8.944
0,0.8794036148404274,7,30.390850966283114,2.7550000000000003,0.5726,9.227
0,1.031188646219288,7,30.43527918672304,3.662,0.5695,9.224
0,1.2252483914732721,7,29.37208199783775,2.874,0.5391,9.663
0,1.8636446880895434,7,29.398332535040254,2.803,0.6106,9.631
0,-1.0572793607073692,7,44.379722319318375,0.5549999999999999,0.8126,12.961
1,-0.22871068012670293,7,31.70122741240922,0.8150000000000004,0.4296,8.175
0,1.9212533409837,7,29.31174412294941,3.002,0.6634,9.947
0,0.753980283105566,7,29.5757896599143,3.491,0.35,10.145
0,1.249163483833275,7,29.582785167068717,3.219,0.6023,10.131
1,-6.14026788550413,8,38.433477670340075,1.584,0.2795,7.738
1,0.4100207625078305,7,29.925166783580814,3.157,0.3783,10.264
0,0.7350298911518287,7,29.902378483983437,2.515,0.4035,10.238
1,0.4627734115875697,7,29.98275624874728,2.193,0.4508,10.408
1,0.5088318193467032,7,29.974299289084634,2.8350000000000004,0.4486,10.484
0,0.39603905174597287,7,31.904592493657503,0.0889999999999999,0.4622,7.994
-1,0.2029427878194383,8,30.07410094721689,2.894,0.4712,10.191
1,0.48741133353173893,7,29.99449582163704,2.68,0.4911,10.474
1,0.46641821418021223,7,30.03190960845974,3.5130000000000003,0.5003,10.464
1,0.2747740168722217,7,30.12635240665501,1.7519999999999998,0.4282,10.881
1,0.21543473855704676,7,30.20270205341301,2.917,0.4527,10.96
1,-0.46538365963744255,7,30.74930013050802,1.82,0.3416,11.431
1,-0.48644212966407707,7,30.79021705140238,2.3040000000000003,0.4547,11.436
0,-0.4818624895164838,7,30.568174786965994,1.217,0.3439,11.701
0,-0.2658073044114495,7,30.131920021234144,1.577,0.2862,12.068
1,-0.5807987332101341,7,31.946300800281243,0.5650000000000004,0.4136,7.949
0,0.4197324536682103,7,30.539405709684523,0.9369999999999998,0.2783,11.664
0,0.2341274859855922,7,30.54738312928192,0.7869999999999999,0.3057,11.643
0,0.16572213851314999,7,30.715642656690445,0.6509999999999998,0.3069,11.364
0,-0.1384975034113367,9,32.75904548833857,-0.532,0.6816,4.731
0,0.8605139997894113,9,36.66051269408196,0.3080000000000003,0.6172,3.076
2,-3.687495676702774,7,37.96999915233619,1.865,0.2075,8.116
1,0.2675645852944406,8,28.86462754461343,1.4659999999999995,0.3113,4.906
1,-2.239803582358782,7,37.507657640994225,-0.0339999999999998,0.5105,8.097
0,0.07453581385509267,9,36.022659622078514,3.294,0.5072,3.739
1,-0.3956446040949331,8,31.996659744773808,1.8240000000000005,0.201,7.923
0,-0.1654331175181838,9,34.47861162049032,1.885,0.4375,4.657
0,2.188683626472816,9,34.24793726848719,3.424,0.6476,4.526
0,1.2078854617975594,9,33.925244199860565,0.262,0.8737,5.005
2,5.233159089771103,7,31.30157722669487,2.1950000000000003,0.6996,5.145
2,2.567011439569015,7,33.72915459543536,1.027,0.8188,5.448
3,2.711390726257413,6,33.88735722118534,2.13,0.794,5.457
3,1.1043133617227028,6,35.00108460600936,1.557,0.8285,6.031
0,-0.06931371523883101,9,28.973924229688077,0.8680000000000003,0.4276,6.649
-2,7.401509037605983,6,35.18490328676628,-0.7640000000000002,0.513,6.158
1,-0.6538017000327088,8,31.994249890418725,1.372,0.0997,7.923
0,3.775381602566405,3,36.471729846197405,-0.906,0.9025,6.545
5,-6.377483855006851,3,43.787741687287266,0.6819999999999999,0.7142,7.437
2,-5.3756934137116446,3,44.04499561112246,0.3429999999999999,0.8611,7.43
2,-3.5487078145344526,5,39.935873186578895,2.2510000000000003,0.3169,8.526
3,-2.806990197234299,4,40.266176269634364,1.754,0.5399,8.562
2,-2.916135219089149,5,40.468322703841785,1.0450000000000002,0.5782,8.868
2,-5.748092765903401,7,37.34626662113017,1.909,0.6504,8.906
0,-4.488400710282193,7,37.423445087600655,0.8930000000000002,0.4208,8.937
2,-5.59297925279585,7,36.66130510542589,2.002,0.761,8.861
1,-0.45237138898540863,8,31.657252354967714,2.049,0.3331,8.183
1,-3.9203786713311857,7,36.51751940121401,0.7999999999999998,0.6513,8.848
1,-6.049771339952432,8,36.351058436384136,0.6390000000000002,0.8648,8.775
1,-2.7101583853677376,8,32.78675926722598,2.305,0.8339,8.529
1,-2.4746213033058666,8,32.892471700723696,1.677,0.8167,8.566
0,-1.0158418616259048,9,31.07681257523548,3.096,0.6945,8.503
0,-0.2411255984009948,9,30.424728055324568,2.482,0.6462,8.577
0,-0.2516831831052073,9,30.15517319690352,2.986,0.6078,8.607
0,-0.12959952174526634,9,30.084445850781528,2.711,0.7193,8.669
0,-0.01895016334739097,9,29.768715291490054,2.2130000000000005,0.5929,8.577
0,0.33383697600554996,9,29.431723261565374,2.5370000000000004,0.5754,8.501
1,-0.6619012593663172,8,31.86095125558031,1.5429999999999997,0.0345,8.112
0,0.4590557948918814,9,29.424657876284403,3.349,0.6099,8.524
0,0.3122410192896936,9,29.711453749265115,3.205,0.668,8.598
0,0.06783733192774122,9,29.11746085331671,1.242,0.6376,8.229
0,0.5506727431339158,9,29.051433876619388,1.7829999999999997,0.7136,8.221
0,0.3852828293746029,9,29.03391721637928,2.369,0.598,8.049
0,1.0706415231361959,9,28.916484772296233,4.141,0.4346,8.074
0,0.7388991848929578,9,28.616786884320163,2.1379999999999995,0.6492,8.06
0,1.1021340945937226,9,28.608503552191113,3.5940000000000003,0.5477,8.084
0,0.7043304010253202,9,28.734317770990256,1.876,0.5602,8.088
