stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
007877,Bíróság,47.519544,18.97806,2120,2120.0,3.2314658460656614e-07,0.000983767830791933,0.05405333546037064,0.006866041031639369
007878,Bíróság,47.519418,18.978021,2120,2120.0,3.2314658460656614e-07,0.000983767830791933,0.05405333546037064,0.006866041031639369
007879,"Római úti lakótelep, Varsa utca",47.570863,19.058543,1752,1752.0,6.2607131788810625e-09,0.0004918839153959665,0.04976500538529326,0.0
007881,Váradi utca,47.543722,19.030125,1947,1947.0,1.9852159987255306e-06,0.001967535661583866,0.06132175067113082,0.0012713912741004947
007883,Perényi út,47.5458,19.029579,1973,1973.0,1.0291452343460439e-06,0.000983767830791933,0.05790208196861382,0.0
007884,Deák Ferenc tér M,47.497413,19.055158,366,366.0,0.002881170524049029,0.004426955238563699,0.09729600382866714,0.2526679187957686
007885,Dorottya utca (Vörösmarty tér M),47.497476,19.049623,369,369.0,0.0006732052278956986,0.0014756517461878996,0.09002745549552742,0.0015807653771373234
007897,Kelenföld vasútállomás M,47.464572,19.022964,1413,1413.0,0.00014721160128550767,0.004426955238563699,0.07229472636108246,0.0676980425782687
007898,Kelenföld vasútállomás M,47.464653,19.023017,1413,1413.0,0.00014721160128550767,0.004426955238563699,0.07229472636108246,0.0676980425782687
007900,Maros utcai rendelőintézet,47.503724,19.022401,1260,1260.0,0.0001389269565136759,0.000983767830791933,0.0738118578223142,0.0001862540294773128
007913,526. sor,47.479281,19.211332,77,77.0,2.2466173401840409e-07,0.0014756517461878996,0.04783529411764706,0.0019704839065554586
007914,526. sor,47.4793,19.211468,77,77.0,2.2466173401840409e-07,0.0014756517461878996,0.04783529411764706,0.0019704839065554586
007919,Pólus Center,47.552544,19.143552,815,815.0,5.195913940675147e-06,0.000983767830791933,0.058478354667050196,0.0037434814352000695
007923,Kele utca,47.431808,19.173804,872,872.0,2.202697033980114e-05,0.0014756517461878996,0.06666666666666667,0.00060310970012281
007924,Ültetvény utca,47.396895,19.175423,922,922.0,1.9319020121020328e-05,0.000983767830791933,0.06521251002405774,0.003889728784863498
007927,Ferihegy vasútállomás,47.438423,19.222716,981,981.0,2.7475716193693066e-05,0.000983767830791933,0.060663026288306034,0.0029483986661037764
007928,Ferihegy vasútállomás,47.437667,19.223377,981,981.0,2.7475716193693066e-05,0.000983767830791933,0.060663026288306034,0.0029483986661037764
007930,Savoyai Jenő tér (Törley tér),47.430333,19.036354,1506,1506.0,2.3539472217099386e-08,0.000983767830791933,0.054537650562008745,0.00044287350139762035
007931,Savoyai Jenő tér (Törley tér),47.430369,19.036792,1506,1506.0,2.3539472217099386e-08,0.000983767830791933,0.054537650562008745,0.00044287350139762035
007949,Kocsis Sándor út,47.574343,19.013009,1683,1683.0,1.0870058105353807e-10,0.0014756517461878996,0.042027577367539745,0.0019670515238718626
007950,Keleti pályaudvar M,47.501104,19.082712,494,494.0,0.02466914550783931,0.005410723069355632,0.09295839048925468,0.29468237449917295
007967,Kelenföld vasútállomás M,47.465732,19.021875,1413,1413.0,0.00014721160128550767,0.004426955238563699,0.07229472636108246,0.0676980425782687
007968,Mogyoród útja,47.570602,19.128267,1808,1808.0,6.718927147493361e-08,0.0014756517461878996,0.050436637888260395,0.0
007973,Hűvösvölgy,47.542892,18.964574,2085,2085.0,6.038759540110586e-10,0.0014756517461878996,0.04501572118152429,0.029095950284866633
007974,Hűvösvölgy,47.542605,18.964773,2085,2085.0,6.038759540110586e-10,0.0014756517461878996,0.04501572118152429,0.029095950284866633
007975,Hűvösvölgy,47.543243,18.964281,2085,2085.0,6.038759540110586e-10,0.0014756517461878996,0.04501572118152429,0.029095950284866633
007976,Hűvösvölgy,47.543264,18.963995,2085,2085.0,6.038759540110586e-10,0.0014756517461878996,0.04501572118152429,0.029095950284866633
007977,Hűvösvölgy,47.542968,18.964195,2085,2085.0,6.038759540110586e-10,0.0014756517461878996,0.04501572118152429,0.029095950284866633
007978,Hűvösvölgy,47.542707,18.964355,2085,2085.0,6.038759540110586e-10,0.0014756517461878996,0.04501572118152429,0.029095950284866633
007979,Vörösmarty utca M,47.507468,19.066509,416,416.0,0.00035861604631543534,0.002459419576979833,0.08310509749417487,0.004046792729408668
007980,Vörösmarty utca M,47.507444,19.066767,416,416.0,0.00035861604631543534,0.002459419576979833,0.08310509749417487,0.004046792729408668
007995,Jókai Mór utca,47.410717,19.020681,1642,1642.0,2.8748077074211547e-10,0.002459419576979833,0.048250818816157975,0.01452725836305127
008020,Örs vezér tere M+H,47.500932,19.136306,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008021,Örs vezér tere M+H,47.50194,19.136228,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008022,Örs vezér tere M+H,47.501517,19.136333,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008023,Örs vezér tere M+H,47.501472,19.136134,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008024,Örs vezér tere M+H,47.501148,19.136213,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008025,Örs vezér tere M+H,47.501778,19.135922,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008026,Örs vezér tere M+H,47.501355,19.136028,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008028,Örs vezér tere M+H,47.501112,19.135882,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008029,Örs vezér tere M+H,47.502111,19.135697,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008030,Örs vezér tere M+H,47.501742,19.135604,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008036,Kőbányai út 31.,47.487461,19.104252,610,610.0,0.0016552909751423807,0.001967535661583866,0.07942336992616322,0.00020088774335868148
008037,Kőbányai út 31.,47.487452,19.103721,610,610.0,0.0016552909751423807,0.001967535661583866,0.07942336992616322,0.00020088774335868148
008040,Tas vezér utca,47.478606,19.040827,1312,1312.0,0.00012667972026228694,0.000983767830791933,0.07732684188505572,0.004310135341834742
008041,Tas vezér utca,47.478849,19.040827,1312,1312.0,0.00012667972026228694,0.000983767830791933,0.07732684188505572,0.004310135341834742
008047,Lajosmizsei sorompó,47.450468,19.16141,1029,1029.0,0.00010578199681088264,0.0014756517461878996,0.06846962144685437,0.0018186004411777238
008050,Liptó utca,47.4861,19.007031,1230,1230.0,6.850348063055505e-07,0.000983767830791933,0.055848579748365476,0.0032185518809329057
008051,Liptó utca,47.48601,19.007071,1230,1230.0,6.850348063055505e-07,0.000983767830791933,0.055848579748365476,0.0032185518809329057
008067,Szent Imre tér,47.430889,19.0703,1544,1544.0,2.0428846998477672e-07,0.002459419576979833,0.05849349752560709,0.004058321919892904
008087,Fény utcai piac,47.508464,19.023646,1267,1267.0,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
008090,Móricz Zsigmond körtér M,47.477256,19.048786,1301,1301.0,0.0006183761624346146,0.003935071323167732,0.08360062505140226,0.11473166972202992
008093,Dél-pesti autóbuszgarázs,47.426707,19.161776,896,896.0,0.0005381030190523093,0.000983767830791933,0.08070662961492656,0.007491410791391094
008094,Dél-pesti autóbuszgarázs,47.42616,19.16094,897,897.0,0.0005381030190523093,0.000983767830791933,0.08070662961492656,0.007491410791391094
008095,Nagykőrösi út,47.425255,19.157029,895,895.0,0.0025274203150055276,0.005902606984751598,0.08749354449991392,0.08434270893326026
008096,Nagykőrösi út,47.425183,19.157506,895,895.0,0.0025274203150055276,0.005902606984751598,0.08749354449991392,0.08434270893326026
008098,Szabina út,47.43645,19.013416,1580,1580.0,2.1073280328686503e-06,0.002459419576979833,0.06026560739906326,0.015522068909265623
008106,Vihar utca,47.434282,19.035651,1503,1503.0,1.424849206539867e-07,0.001967535661583866,0.05758064972951539,0.0005755872280574548
008109,Damjanich utca,47.402518,18.991053,1652,1652.0,1.37133654302543e-10,0.000983767830791933,0.04338547557566316,0.0016747857085742388
008110,Barosstelep vasútállomás,47.399613,18.990911,1651,1651.0,2.9802694010635404e-11,0.000983767830791933,0.0420336600090973,0.0009453107395612425
008111,Barackos út / Angeli utca,47.402248,18.974427,1625,1625.0,2.11559024683855e-08,0.0014756517461878996,0.05104449131264437,0.005782132300373939
008112,Szakiskola utca,47.40492,18.975841,1624,1624.0,1.3496564161355167e-08,0.001967535661583866,0.048758843986089456,0.006595301288285975
008113,Szilvafa utca,47.405214,18.982168,1650,1650.0,2.87879428065673e-09,0.000983767830791933,0.04677326584608305,0.005729116941243445
008114,Mátyás király utca,47.404326,18.990746,1653,1653.0,6.425637911082787e-10,0.0014756517461878996,0.045012731097088456,0.005018515578895891
008115,Szebeni utca,47.430338,19.016061,1592,1592.0,2.5413590781803036e-08,0.000983767830791933,0.05118070590604703,0.002975192323248394
008116,Szebeni utca,47.430177,19.016896,1592,1592.0,2.5413590781803036e-08,0.000983767830791933,0.05118070590604703,0.002975192323248394
008119,Mátra utca,47.400093,18.997693,1667,1667.0,8.874342335463293e-12,0.000983767830791933,0.041073196355334664,0.0005979452347429798
008124,Zöldike utca,47.430738,19.012823,1604,1604.0,1.1925342667667517e-07,0.000983767830791933,0.05385858478819509,0.003930815615049167
008125,Zöldike utca,47.431205,19.012359,1604,1604.0,1.1925342667667517e-07,0.000983767830791933,0.05385858478819509,0.003930815615049167
008126,Hír utca,47.432896,19.011523,1603,1603.0,5.617123431389207e-07,0.0014756517461878996,0.0568782698710237,0.004900866210667588
008127,Hír utca,47.432914,19.011403,1603,1603.0,5.617123431389207e-07,0.0014756517461878996,0.0568782698710237,0.004900866210667588
008128,Ady Endre út,47.435802,19.036578,1504,1504.0,1.416659907786608e-07,0.002951303492375799,0.0575317655714973,0.0059562874482084706
008132,Puskás Ferenc Stadion M,47.501283,19.107691,591,591.0,0.04757085086684559,0.003935071323167732,0.08939800360582208,0.18143411590341482
008146,Vajda Péter utca,47.481389,19.103174,451,451.0,0.0011485278708018942,0.000983767830791933,0.08764064318661896,0.025989250522139833
008147,Vajda Péter utca,47.48177,19.103619,451,451.0,0.0011485278708018942,0.000983767830791933,0.08764064318661896,0.025989250522139833
008148,Kőbányai út / Könyves Kálmán körút,47.485742,19.107077,608,608.0,0.0038052310934308413,0.003935071323167732,0.08487454598588903,0.03265801703035729
008149,Kőbányai út / Könyves Kálmán körút,47.486236,19.107515,608,608.0,0.0038052310934308413,0.003935071323167732,0.08487454598588903,0.03265801703035729
008152,Mester utca / Könyves Kálmán körút,47.469596,19.083728,1384,1384.0,9.297583477157398e-05,0.001967535661583866,0.08010559911738051,0.056020843129330714
008153,Mester utca / Könyves Kálmán körút,47.469723,19.084482,1384,1384.0,9.297583477157398e-05,0.001967535661583866,0.08010559911738051,0.056020843129330714
008155,Közvágóhíd H,47.468737,19.072756,1393,1393.0,0.00013559432406735897,0.006394490900147565,0.07979746437963653,0.16124845960002956
008156,Új köztemető,47.473586,19.178326,508,508.0,0.0870343112500822,0.004426955238563699,0.08082534886494652,0.08928226841672549
008164,Örs vezér tere M+H,47.501382,19.136585,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008165,Örs vezér tere M+H,47.501849,19.136467,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008168,I. utca,47.400994,19.002739,1664,1664.0,1.3654308179546389e-11,0.0014756517461878996,0.04276668700170393,0.0022199373394966816
008169,I. utca,47.400904,19.003494,1664,1664.0,1.3654308179546389e-11,0.0014756517461878996,0.04276668700170393,0.0022199373394966816
008170,Angeli utca / Nagytétényi út,47.390622,18.981,1619,1619.0,6.425838200567991e-10,0.0014756517461878996,0.04488255033557047,0.007715590286632764
008206,Mexikói út M,47.519261,19.091048,426,426.0,0.0007571010298928318,0.002459419576979833,0.07680683063206015,0.024794421012924422
008209,Nagy Lajos király útja / Czobor utca,47.52217,19.102815,778,778.0,0.0005329752043655827,0.002459419576979833,0.07185015020321611,0.005639200476430571
008218,Széchenyi István tér,47.499014,19.047022,363,363.0,0.0004014029100379457,0.001967535661583866,0.08603106089458762,0.0017969706734236553
008222,Örs vezér tere M+H,47.503684,19.136443,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008238,Széchenyi István tér,47.500543,19.04669,362,362.0,0.000555382092410629,0.001967535661583866,0.08571187655466082,0.0031332421624525233
008239,Müpa - Nemzeti Színház H,47.471165,19.073129,1392,1392.0,9.458906759474942e-05,0.0014756517461878996,0.08026372932212089,0.03177287917709356
008240,Müpa - Nemzeti Színház H,47.471354,19.073301,1392,1392.0,9.458906759474942e-05,0.0014756517461878996,0.08026372932212089,0.03177287917709356
008241,Szőnyi út,47.526625,19.09622,773,773.0,0.0002754924540472486,0.0014756517461878996,0.06861984001080096,0.0005195197685263142
008242,Teleki Blanka utca,47.523865,19.093761,777,777.0,0.00021501618652728624,0.000983767830791933,0.07248288648031945,0.0001681175755147689
008243,Szántóföld utca,47.572244,19.13883,1796,1796.0,4.622052755961191e-08,0.0014756517461878996,0.051740812379110254,0.0028719570015407615
008245,Kolozsvár utcai piac,47.536842,19.114916,831,831.0,2.6489288483362083e-06,0.000983767830791933,0.05755456784531325,0.000379525370955894
008246,Rákospalotai köztemető,47.55124,19.13601,814,814.0,3.915888422728049e-06,0.000983767830791933,0.05900107380213019,0.004084925896937263
008260,Nagybányai út,47.528476,18.996294,1993,1993.0,1.6048401883268742e-07,0.000983767830791933,0.054490873515773676,0.004729502448901929
008261,Nagybányai út,47.528368,18.996467,1993,1993.0,1.6048401883268742e-07,0.000983767830791933,0.054490873515773676,0.004729502448901929
008262,Hidegkuti Nándor Stadion,47.49069,19.10891,605,605.0,0.0028787291558256805,0.001967535661583866,0.083162889634296,0.009446702288019235
008265,Közvágóhíd H,47.468737,19.073486,1393,1393.0,0.00013559432406735897,0.006394490900147565,0.07979746437963653,0.16124845960002956
008269,Delej utca,47.484694,19.096209,452,452.0,8.837059802932909e-06,0.000983767830791933,0.0627198124267292,0.00020741146912773637
008270,Delej utca,47.48446,19.096407,452,452.0,8.837059802932909e-06,0.000983767830791933,0.0627198124267292,0.00020741146912773637
008272,Közvágóhíd,47.466285,19.07717,1393,1393.0,0.00013559432406735897,0.006394490900147565,0.07979746437963653,0.16124845960002956
008280,Infopark (Pázmány Péter sétány),47.469242,19.064333,1363,1363.0,1.3520107282297343e-06,0.0004918839153959665,0.06390670187350685,0.0
008283,Óceán-árok utca,47.589986,19.100345,1785,1785.0,1.6468463754185834e-10,0.000983767830791933,0.047944720892389686,0.0
008284,Óceán-árok utca,47.590345,19.101781,1785,1785.0,1.6468463754185834e-10,0.000983767830791933,0.047944720892389686,0.0
008286,Népliget M,47.476294,19.099288,616,616.0,0.002133208233937117,0.002951303492375799,0.09353577179664137,0.2155050729768478
008287,Népliget M,47.476345,19.098937,616,616.0,0.002133208233937117,0.002951303492375799,0.09353577179664137,0.2155050729768478
008289,Szilágyi utca,47.570877,19.11133,1870,1870.0,3.582984188695912e-08,0.001967535661583866,0.05106885377678414,0.003135928289288748
008336,Növény utca,47.402071,19.01581,1669,1669.0,8.059036393441837e-11,0.001967535661583866,0.0462192515800482,0.005405984433286517
008337,Növény utca,47.402125,19.015254,1669,1669.0,8.059036393441837e-11,0.001967535661583866,0.0462192515800482,0.005405984433286517
008341,Templom tér,47.542367,19.130057,843,843.0,9.508478162183406e-06,0.000983767830791933,0.05765413192671998,0.0001925618776343462
008344,Királyhágó tér,47.495421,19.018729,1250,1250.0,8.954168678138652e-05,0.002459419576979833,0.07046793760831889,0.014488293987694807
008353,Észak-Pesti Kórház,47.539377,19.122388,836,836.0,9.619977071863044e-06,0.000983767830791933,0.05826049577303338,0.0009381457402761713
008379,Kőbánya alsó vasútállomás,47.483885,19.127207,582,582.0,0.004834883902284469,0.000983767830791933,0.07556216316669764,0.0
008380,Kőbánya alsó vasútállomás,47.483256,19.12813,582,582.0,0.004834883902284469,0.000983767830791933,0.07556216316669764,0.0
008382,Örs vezér tere M+H,47.502448,19.136843,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008383,Örs vezér tere M+H,47.502623,19.136654,726,726.0,0.5442157530461749,0.008853910477127398,0.08362469663938135,0.22770854490374898
008399,Pestszentimre vasútállomás,47.404251,19.186538,932,932.0,0.0012458426501296299,0.003935071323167732,0.08068420843751241,0.019318687681014912
008402,Kert sor,47.591122,19.045358,1714,1714.0,8.205591113664419e-08,0.000983767830791933,0.05324916839100029,0.0026617032637890263
008403,Kert sor,47.591374,19.045384,1714,1714.0,8.205591113664419e-08,0.000983767830791933,0.05324916839100029,0.0026617032637890263
008404,Csillaghegy H,47.584817,19.042061,1736,1736.0,3.6538788321896867e-07,0.0034431874077717655,0.05622079035424905,0.048273857699740345
008405,Csillaghegy H,47.584781,19.041862,1736,1736.0,3.6538788321896867e-07,0.0034431874077717655,0.05622079035424905,0.048273857699740345
008406,Forrásliget lakópark,47.581093,19.037502,1685,1685.0,7.742361622842061e-08,0.000983767830791933,0.05333578193456988,0.011982486455463045
008407,Forrásliget lakópark,47.581363,19.037795,1685,1685.0,7.742361622842061e-08,0.000983767830791933,0.05333578193456988,0.011982486455463045
008408,Ürömhegyi lejtő,47.577645,19.032198,1687,1687.0,3.707625157597893e-09,0.000983767830791933,0.048434745318530516,0.0026785699750279776
008409,Ürömhegyi lejtő,47.577663,19.032065,1687,1687.0,3.707625157597893e-09,0.000983767830791933,0.048434745318530516,0.0026785699750279776
008410,Aranyhegyi lejtő,47.572593,19.030301,1696,1696.0,1.1148750890457721e-09,0.000983767830791933,0.0463277351138254,0.0017627535617697433
008411,Aranyhegyi lejtő,47.572512,19.030128,1696,1696.0,1.1148750890457721e-09,0.000983767830791933,0.0463277351138254,0.0017627535617697433
008412,Bécsi út / Vörösvári út,47.548471,19.02918,1972,1972.0,3.1273260303524215e-06,0.003935071323167732,0.0613958264125872,0.027386031784028708
008426,"Káposztásmegyer, Szilas-patak",47.577405,19.114927,1761,1761.0,4.596863944793888e-11,0.0004918839153959665,0.04495599486975366,0.0
008440,Gubacsi út / Határ út,47.443626,19.096848,1209,1209.0,3.769598826271856e-05,0.001967535661583866,0.07402956813050761,0.0030913290261311856
008455,Jászai Mari tér,47.512811,19.047938,320,320.0,0.00039429075122992353,0.0014756517461878996,0.08610758153324863,0.0008422790044501462
008458,Tisza István tér,47.51723,19.10735,741,741.0,0.006309718441555499,0.002459419576979833,0.08019407518441087,0.017850495260510916
008459,Uzsoki Utcai Kórház,47.519822,19.103742,779,779.0,0.0014692008689124168,0.0014756517461878996,0.07601705055339515,0.006903319068563941
008460,Uzsoki Utcai Kórház,47.519642,19.103436,779,779.0,0.0014692008689124168,0.0014756517461878996,0.07601705055339515,0.006903319068563941
008461,Erzsébet királyné útja / Róna utca,47.521615,19.101317,778,778.0,0.0005329752043655827,0.002459419576979833,0.07185015020321611,0.005639200476430571
008481,Soroksár felső H,47.40998,19.111405,1133,1133.0,6.1379348637326785e-06,0.002951303492375799,0.06517905806162035,0.021855373239265428
008490,Határ út M,47.464573,19.126164,658,658.0,0.003398837334813613,0.004918839153959666,0.08965426001058388,0.16365702121575013
008491,Jászberényi út,47.485549,19.192668,87,87.0,0.00314278967505356,0.000983767830791933,0.06555526892815684,0.007527707047563474
008498,Aszódi utca,47.463484,19.100991,620,620.0,2.1316279517328846e-05,0.0004918839153959665,0.07241317898486198,0.0
008499,Közterületfenntartó Zrt.,47.467861,19.106659,625,625.0,0.000537901516752953,0.002951303492375799,0.08466247449298296,0.007736158447139112
008500,Ecseri út M,47.470487,19.108771,623,623.0,0.0011336038764219274,0.002951303492375799,0.08993983365775969,0.017117267160769743
008501,Ferencvárosi rendelőintézet,47.476723,19.074856,1388,1388.0,9.07524935414766e-05,0.0014756517461878996,0.07811119222346025,2.5138441020684275e-05
008519,Tímár utca H,47.533299,19.043582,272,272.0,7.006959439601666e-05,0.000983767830791933,0.07507108304715483,0.0006444069953695969
008521,Serfőző utca,47.538309,19.046968,1940,1940.0,2.393982841087531e-05,0.000983767830791933,0.07195696032279758,0.00018886347758076787
008535,Cinkotai autóbuszgarázs,47.498185,19.237392,71,71.0,2.305668890393576e-05,0.0014756517461878996,0.05363408521303258,0.004729367568696419
008544,Szépvölgyi út H,47.527615,19.040037,2036,2036.0,0.00032721635780172924,0.002951303492375799,0.08002361739814998,0.09761886577499394
008545,Puskás Ferenc Stadion M,47.500105,19.107013,591,591.0,0.04757085086684559,0.003935071323167732,0.08939800360582208,0.18143411590341482
008546,Boráros tér H,47.479738,19.067812,461,461.0,0.00022943626497090312,0.002951303492375799,0.08338118283979985,0.06706824772850167
008559,Korompai utca,47.48486,19.012485,1275,1275.0,4.52976679990431e-07,0.000983767830791933,0.05789383756692106,0.0015499561859996444
008560,Korompai utca,47.484789,19.012843,1275,1275.0,4.52976679990431e-07,0.000983767830791933,0.05789383756692106,0.0015499561859996444
008567,Gazdagréti tér,47.473277,18.99278,1343,1343.0,2.337485823463708e-08,0.0014756517461878996,0.05047671069619625,0.0017939126981455517
008569,Cinkotai autóbuszgarázs,47.498194,19.237086,71,71.0,2.305668890393576e-05,0.0014756517461878996,0.05363408521303258,0.004729367568696419
008575,Távíró utca,47.461082,19.119025,663,663.0,0.00031995619263977906,0.000983767830791933,0.07617370452246244,0.0009837678307919333
008577,Rákoshegy vasútállomás,47.467934,19.244806,136,136.0,6.268471897616322e-07,0.0014756517461878996,0.04640069384215091,0.0014470424534152033
008587,Gyáli út,47.456472,19.111009,1185,1185.0,0.0007510621469821444,0.0014756517461878996,0.07846088533827332,0.0031687182662097635
008588,Gyáli út,47.456293,19.110359,1185,1185.0,0.0007510621469821444,0.0014756517461878996,0.07846088533827332,0.0031687182662097635
008589,Gyáli út,47.46601,19.103474,621,621.0,0.00010931450759415244,0.000983767830791933,0.07806919857148344,0.0019665673861598587
008590,Szent Gellért tér - Műegyetem M,47.483337,19.053086,1367,1367.0,0.0011934204126545906,0.003935071323167732,0.08849133803429965,0.1469924478712045
008591,Szent Gellért tér - Műegyetem M,47.483616,19.053537,1367,1367.0,0.0011934204126545906,0.003935071323167732,0.08849133803429965,0.1469924478712045
008593,Móricz Zsigmond körtér M,47.476836,19.047188,1301,1301.0,0.0006183761624346146,0.003935071323167732,0.08360062505140226,0.11473166972202992
008605,Kolosy tér,47.527543,19.036916,2035,2035.0,0.0001223866562559443,0.002459419576979833,0.0743898422920707,0.023026931923196266
008644,Vízművek,47.599539,19.092791,1784,1784.0,4.5644407846114494e-10,0.000983767830791933,0.04567410303071151,0.003929261670623686
008645,Vízművek,47.600312,19.09331,1784,1784.0,4.5644407846114494e-10,0.000983767830791933,0.04567410303071151,0.003929261670623686
008692,Felsőcsatári köz,47.458756,19.177096,1040,1040.0,0.003349706416853786,0.0034431874077717655,0.07933968154854823,0.021834012053666724
008694,Köztelek utca,47.486933,19.067178,474,474.0,0.001123610250598748,0.0014756517461878996,0.08979681978798587,0.0015207473131952666
008697,Újpest-központ M,47.560733,19.090125,1890,1890.0,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
008702,Ferencvárosi rendelőintézet,47.477155,19.075785,1388,1388.0,9.07524935414766e-05,0.0014756517461878996,0.07811119222346025,2.5138441020684275e-05
008708,Vízművek lakótelep,47.597822,19.091606,1783,1783.0,2.1460578648947287e-09,0.000983767830791933,0.04784993056699696,0.004909156399719588
008725,Puskás Ferenc Stadion M,47.499864,19.104836,591,591.0,0.04757085086684559,0.003935071323167732,0.08939800360582208,0.18143411590341482
008731,Budagyöngye,47.516074,18.998922,2133,2133.0,6.158265732000289e-05,0.0034431874077717655,0.06876606683804627,0.06548508009457574
008736,Dániel út,47.512863,18.994978,2132,2132.0,7.836447400169666e-09,0.000983767830791933,0.051061157855079746,0.000979894729095902
008737,Dániel út,47.512881,18.994739,2132,2132.0,7.836447400169666e-09,0.000983767830791933,0.051061157855079746,0.000979894729095902
008750,Batthyány tér M+H,47.505696,19.039323,335,335.0,0.0009194059497574765,0.0034431874077717655,0.08852987284445218,0.1088956053168263
008754,Pestszentimre vasútállomás (Dózsa Gy.u.),47.403586,19.185688,931,931.0,0.0010131362085391003,0.002459419576979833,0.08061062648691515,0.005590250762913227
008782,Blaha Lujza tér M,47.496844,19.069066,479,479.0,0.00877183593238206,0.0034431874077717655,0.09451857362034498,0.1701056050520564
008785,Puskás Ferenc Stadion M,47.499936,19.105237,591,591.0,0.04757085086684559,0.003935071323167732,0.08939800360582208,0.18143411590341482
008788,Kőérberek,47.445299,18.999585,1591,1591.0,5.099825654510787e-09,0.000983767830791933,0.04928365372960655,0.0013957966887193688
008789,Kőérberek,47.445218,19.000036,1591,1591.0,5.099825654510787e-09,0.000983767830791933,0.04928365372960655,0.0013957966887193688
008792,Normafa,47.502258,18.965793,2160,2160.0,4.431397834200064e-12,0.000983767830791933,0.040898026514313304,0.0
008793,Regényes utca,47.429436,19.020658,1593,1593.0,5.749712405549422e-09,0.0014756517461878996,0.04881855729516857,0.0020492466731934196
008832,Szakorvosi rendelőintézet,47.443871,19.181125,961,961.0,5.067756847777125e-05,0.000983767830791933,0.06095586471575917,2.0245025323629902e-05
008841,Íves út,47.592824,19.107979,1787,1787.0,2.542984341046693e-10,0.0014756517461878996,0.04843820733363513,0.0018171965186069806
008842,Íves út,47.592582,19.10665,1787,1787.0,2.542984341046693e-10,0.0014756517461878996,0.04843820733363513,0.0018171965186069806
008844,Egressy út / Vezér utca,47.51926,19.126312,755,755.0,0.0012255035528441916,0.0014756517461878996,0.06402544641451201,0.0030216584066763566
008850,Mikszáth Kálmán utca,47.451162,19.176781,1052,1052.0,1.182498955505583e-05,0.000983767830791933,0.06047715373631604,0.00059754824091688
008863,Gőzmozdony utca,47.470028,19.157173,537,537.0,0.000759602048644383,0.0014756517461878996,0.07357411696583671,0.0009991031797660962
008893,Csepeli átjáró,47.436339,19.092257,1160,1160.0,6.687341384073716e-06,0.000983767830791933,0.06516443361753958,0.0009307063375563054
008894,Vízisport utca,47.433997,19.091263,1155,1155.0,3.2363686209106186e-06,0.0014756517461878996,0.061364322366435256,1.2103442800097603e-06
008895,Teremszeg utca,47.432951,19.092221,1157,1157.0,4.786919005173204e-06,0.000983767830791933,0.06156688168135429,2.604660890581004e-05
008896,Pesterzsébet vasútállomás,47.433417,19.096414,1152,1152.0,2.0826505811049658e-05,0.003935071323167732,0.06559757356737222,0.006718443615755685
008898,Szakorvosi rendelő,47.440886,19.10178,1143,1143.0,3.90150963525493e-05,0.001967535661583866,0.07431642052931715,0.02014736977647808
008903,Szentmihályi út,47.541348,19.15194,845,845.0,4.9508888022195485e-05,0.001967535661583866,0.061458931648477884,0.010295190764988253
008904,Kétújfalu utca,47.419522,19.209134,902,902.0,2.3387676449783234e-06,0.000983767830791933,0.05801443940301915,0.0004916951801477202
008910,"Káposztásmegyer, Mogyoródi-patak",47.598321,19.121429,1793,1793.0,9.865851533048578e-09,0.001967535661583866,0.04949482653682288,0.006874947511538933
008911,Homoktövis iskola,47.597226,19.117132,1794,1794.0,2.1116567730381715e-09,0.000983767830791933,0.04729996975407738,0.0008027996842528447
008918,"Budatétény, benzinkút",47.4301,19.003628,1607,1607.0,3.3129408385944474e-05,0.0014756517461878996,0.06787526709401709,0.043942104244407934
008921,Dél-pesti autóbuszgarázs,47.426582,19.161021,896,896.0,0.0005381030190523093,0.000983767830791933,0.08070662961492656,0.007491410791391094
