,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon,stop_name
385,60.0,4.2194551663831305e-07,0.0008382229673093043,0.07556371928046618,0.0,1320115,60,60.24876,24.8385,Hankasuontie 12
386,704.0,1.5632002445417498e-08,0.004191114836546521,0.0659516833434684,0.08672372958589541,1491101,704,60.18391,25.04893,Itäniitynpolku
387,704.0,1.5632002445417498e-08,0.004191114836546521,0.0659516833434684,0.08672372958589541,1491102,704,60.18442,25.04812,Itäniitynpolku
388,62.0,1.3082286287248323e-06,0.0016764459346186086,0.08601297764960346,0.009127818520390116,1431137,62,60.21487,25.04418,Siilitie 13
389,62.0,1.3082286287248323e-06,0.0016764459346186086,0.08601297764960346,0.009127818520390116,1431138,62,60.21504,25.04395,Siilitie 13
390,62.0,1.3082286287248323e-06,0.0016764459346186086,0.08601297764960346,0.009127818520390116,1454184,62,60.21495,25.04414,Siilitie 13
391,68.0,3.0027541644394414e-07,0.0016764459346186086,0.08256626756176898,0.008309691119079633,1431135,68,60.21268,25.03878,Siilitie 11
392,68.0,3.0027541644394414e-07,0.0016764459346186086,0.08256626756176898,0.008309691119079633,1431136,68,60.2123,25.03822,Siilitie 11
393,437.0,5.848118263006963e-06,0.004191114836546521,0.09156497045053343,0.04368225147411247,1362112,437,60.22423,25.0203,Latokartano
394,437.0,5.848118263006963e-06,0.004191114836546521,0.09156497045053343,0.04368225147411247,1362113,437,60.22367,25.02229,Latokartano
395,437.0,5.848118263006963e-06,0.004191114836546521,0.09156497045053343,0.04368225147411247,1362118,437,60.22445,25.02165,Latokartano
396,63.0,1.025101476204251e-07,0.0016764459346186086,0.08065170362358032,0.007880796430324574,1431133,63,60.209329,25.037957,Siilitie 9
397,63.0,1.025101476204251e-07,0.0016764459346186086,0.08065170362358032,0.007880796430324574,1431134,63,60.209183,25.037994,Siilitie 9
398,959.0,1.9599883594760664e-07,0.003352891869237217,0.08152248189148559,0.01067036589750728,1431131,959,60.206978,25.041517,Kettukuja
399,959.0,1.9599883594760664e-07,0.003352891869237217,0.08152248189148559,0.01067036589750728,1431132,959,60.207106,25.041061,Kettukuja
400,959.0,1.9599883594760664e-07,0.003352891869237217,0.08152248189148559,0.01067036589750728,1431149,959,60.20733,25.03905,Kettukuja
401,959.0,1.9599883594760664e-07,0.003352891869237217,0.08152248189148559,0.01067036589750728,1431150,959,60.20768,25.03961,Kettukuja
402,64.0,2.8197096552083762e-08,0.002514668901927913,0.06106362286942724,0.0008742037350615351,1331124,64,60.24517,24.88233,Vanhaistentie 11
403,64.0,2.8197096552083762e-08,0.002514668901927913,0.06106362286942724,0.0008742037350615351,1331125,64,60.24486,24.88276,Vanhaistentie 11
404,308.0,2.9233312419578407e-08,0.002514668901927913,0.061051123279259,0.0008627180176683149,1331117,308,60.24651,24.8842,Runonlaulajantie
405,308.0,2.9233312419578407e-08,0.002514668901927913,0.061051123279259,0.0008627180176683149,1331118,308,60.24689,24.88549,Runonlaulajantie
406,394.0,1.1766563356010158e-08,0.0016764459346186086,0.05758277826044985,0.0,1331192,394,60.246838,24.878865,Kannelkoti
407,65.0,0.003912383875743819,0.005029337803855826,0.07184150307117909,0.017825335920345516,1304129,65,60.203905,24.873805,Ulvilantie 11
408,65.0,0.003912383875743819,0.005029337803855826,0.07184150307117909,0.017825335920345516,1304159,65,60.20391,24.87377,Ulvilantie 11
409,95.0,0.0037481532842293564,0.004191114836546521,0.06997067448680352,0.015354244097517032,1301145,95,60.201432,24.87506,Professorintie
410,95.0,0.0037481532842293564,0.004191114836546521,0.06997067448680352,0.015354244097517032,1301146,95,60.201122,24.875988,Professorintie
411,179.0,0.0015154362835148464,0.002514668901927913,0.06845699202387101,0.00227329930174328,1304130,179,60.20412,24.86842,Porintie
412,179.0,0.0015154362835148464,0.002514668901927913,0.06845699202387101,0.00227329930174328,1304144,179,60.20378,24.86971,Porintie
413,264.0,0.0028389906666429878,0.002514668901927913,0.07175076682504361,0.0,1304102,264,60.204227,24.878127,Raumantie
414,264.0,0.0028389906666429878,0.002514668901927913,0.07175076682504361,0.0,1304128,264,60.204069,24.876212,Raumantie
415,849.0,0.001456313770727844,0.0016764459346186086,0.06842558072841985,0.0,1301129,849,60.202137,24.873697,Dosentintie
416,849.0,0.001456313770727844,0.0016764459346186086,0.06842558072841985,0.0,1301144,849,60.2019,24.874432,Dosentintie
417,1198.0,0.007498470678982454,0.00586756077116513,0.07717686634752231,0.05606222793406488,1304136,1198,60.20573,24.88058,Munkkivuori
418,1198.0,0.007498470678982454,0.00586756077116513,0.07717686634752231,0.05606222793406488,1304137,1198,60.20595,24.87998,Munkkivuori
419,1198.0,0.007498470678982454,0.00586756077116513,0.07717686634752231,0.05606222793406488,1304150,1198,60.20687,24.879902,Munkkivuori
420,1198.0,0.007498470678982454,0.00586756077116513,0.07717686634752231,0.05606222793406488,1304160,1198,60.2055,24.879,Munkkivuori
421,1198.0,0.007498470678982454,0.00586756077116513,0.07717686634752231,0.05606222793406488,1305151,1198,60.20663,24.88078,Munkkivuori
422,66.0,5.515457809290906e-05,0.0016764459346186086,0.06892368132185568,1.4064143746800407e-06,1541194,66,60.212043,25.12635,Rastilantie 11
423,66.0,5.515457809290906e-05,0.0016764459346186086,0.06892368132185568,1.4064143746800407e-06,1541197,66,60.21215,25.126443,Rastilantie 11
424,71.0,5.515457809290906e-05,0.0016764459346186086,0.06892368132185568,1.4064143746800407e-06,1541186,71,60.210867,25.124432,Rastilantie 17
425,71.0,5.515457809290906e-05,0.0016764459346186086,0.06892368132185568,1.4064143746800407e-06,1541189,71,60.210968,25.124372,Rastilantie 17
426,955.0,0.00020525989447231805,0.0016764459346186086,0.07400744416873449,0.0016736331058692484,1541198,955,60.21326,25.131213,Pilssikuja
427,955.0,0.00020525989447231805,0.0016764459346186086,0.07400744416873449,0.0016736331058692484,1541199,955,60.213172,25.130205,Pilssikuja
428,67.0,1.2442985961861019e-07,0.0016764459346186086,0.06531975470871661,0.0016764459346186086,1471145,67,60.2449,25.07744,Kontulankaari 11
429,67.0,1.2442985961861019e-07,0.0016764459346186086,0.06531975470871661,0.0016764459346186086,1471146,67,60.24535,25.07797,Kontulankaari 11
430,291.0,2.6746374014786413e-08,0.0008382229673093043,0.06131784539473684,0.0,1471135,291,60.24573,25.08023,Rapolantie
431,291.0,2.6746374014786413e-08,0.0008382229673093043,0.06131784539473684,0.0,1471147,291,60.24645,25.0829,Rapolantie
432,1237.0,5.525134530469578e-07,0.0016764459346186086,0.06987232048729061,0.0033500790404878567,1471143,1237,60.24255,25.07526,Sakara
433,1237.0,5.525134530469578e-07,0.0016764459346186086,0.06987232048729061,0.0033500790404878567,1471144,1237,60.24251,25.07514,Sakara
434,69.0,2.0767607784548604e-05,0.003352891869237217,0.073140825209981,1.5236155725700443e-06,1293134,69,60.23137,24.89199,Näyttelijäntie 22
435,69.0,2.0767607784548604e-05,0.003352891869237217,0.073140825209981,1.5236155725700443e-06,1293135,69,60.23103,24.89271,Näyttelijäntie 22
436,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1293113,159,60.228064,24.894627,Näyttelijäntie
437,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1293114,159,60.228105,24.894975,Näyttelijäntie
438,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1293119,159,60.229291,24.896231,Näyttelijäntie
439,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1293136,159,60.232533,24.889442,Näyttelijäntie
440,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1293138,159,60.23275,24.88788,Näyttelijäntie
441,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1293173,159,60.232603,24.889643,Näyttelijäntie
442,159.0,4.165722489214454e-05,0.008382229673093043,0.0787770734284205,0.03768562504013346,1294137,159,60.23296,24.88799,Näyttelijäntie
443,316.0,2.478466032055912e-05,0.004191114836546521,0.07344702333312812,0.0014796283804677677,1293105,316,60.225235,24.89203,Ohjaajantie
444,316.0,2.478466032055912e-05,0.004191114836546521,0.07344702333312812,0.0014796283804677677,1293106,316,60.225299,24.891935,Ohjaajantie
445,316.0,2.478466032055912e-05,0.004191114836546521,0.07344702333312812,0.0014796283804677677,1293107,316,60.226617,24.887637,Ohjaajantie
446,316.0,2.478466032055912e-05,0.004191114836546521,0.07344702333312812,0.0014796283804677677,1293108,316,60.226521,24.887764,Ohjaajantie
447,316.0,2.478466032055912e-05,0.004191114836546521,0.07344702333312812,0.0014796283804677677,1293132,316,60.22969,24.89518,Ohjaajantie
448,316.0,2.478466032055912e-05,0.004191114836546521,0.07344702333312812,0.0014796283804677677,1293133,316,60.22891,24.89482,Ohjaajantie
449,763.0,1.7465166032481464e-05,0.002514668901927913,0.07313634134379599,0.0,1293115,763,60.22942,24.89216,Adolf Lindforsin tie
450,763.0,1.7465166032481464e-05,0.002514668901927913,0.07313634134379599,0.0,1293116,763,60.229336,24.89367,Adolf Lindforsin tie
451,763.0,1.7465166032481464e-05,0.002514668901927913,0.07313634134379599,0.0,1293117,763,60.229512,24.890307,Adolf Lindforsin tie
452,763.0,1.7465166032481464e-05,0.002514668901927913,0.07313634134379599,0.0,1293118,763,60.230265,24.888827,Adolf Lindforsin tie
453,765.0,1.9864314396363017e-05,0.002514668901927913,0.07343346054413394,0.000389799108907217,1293120,765,60.230133,24.899283,Ida Aalbergin tie
454,70.0,0.00031095506297816334,0.0016764459346186086,0.06410187523507603,0.0006081046821220908,1304131,70,60.20569,24.8638,Ulvilantie 17
455,70.0,0.00031095506297816334,0.0016764459346186086,0.06410187523507603,0.0006081046821220908,1304157,70,60.20558,24.86373,Ulvilantie 17
456,73.0,0.00012014210542926418,0.002514668901927913,0.060836308006119326,5.6725379778761644e-05,1304132,73,60.20745,24.86424,Ulvilantie 19
457,73.0,0.00012014210542926418,0.002514668901927913,0.060836308006119326,5.6725379778761644e-05,1304143,73,60.20785,24.86408,Ulvilantie 19
458,726.0,0.00020525989447231805,0.0016764459346186086,0.07400744416873449,0.0016736331058692484,1541159,726,60.209697,25.12993,Lokipolku
459,726.0,0.00020525989447231805,0.0016764459346186086,0.07400744416873449,0.0016736331058692484,1541165,726,60.209622,25.130578,Lokipolku
460,72.0,0.0002504734641619337,0.002514668901927913,0.06462621885157097,0.002766352207526859,1304133,72,60.2091,24.86682,Ulvilantie 21
461,72.0,0.0002504734641619337,0.002514668901927913,0.06462621885157097,0.002766352207526859,1304142,72,60.20934,24.86737,Ulvilantie 21
462,74.0,0.0011268951584386838,0.0016764459346186086,0.06899942163100058,0.004409981806736361,1304134,74,60.2091,24.8748,Ulvilantie 27
463,74.0,0.0011268951584386838,0.0016764459346186086,0.06899942163100058,0.004409981806736361,1304141,74,60.20891,24.87561,Ulvilantie 27
464,549.0,7.04653471860845e-05,0.0016764459346186086,0.0607681336593317,0.0,1304138,549,60.20749,24.85745,Muusantori
465,181.0,0.0056774918995268365,0.003352891869237217,0.0740717744939774,0.007392838359247654,1304135,181,60.20743,24.87799,Naantalintie
466,181.0,0.0056774918995268365,0.003352891869237217,0.0740717744939774,0.007392838359247654,1304140,181,60.20693,24.87868,Naantalintie
467,75.0,1.1448391502548082e-06,0.0016764459346186086,0.07877187190491912,0.0008435393209319747,1341137,75,60.24206,24.94512,Jakokunnantie 23
468,75.0,1.1448391502548082e-06,0.0016764459346186086,0.07877187190491912,0.0008435393209319747,1341138,75,60.24199,24.94492,Jakokunnantie 23
469,858.0,4.9423088119875675e-06,0.004191114836546521,0.08547682166654726,0.016079889779353602,1341122,858,60.24185,24.92687,Halkosuontie
470,858.0,4.9423088119875675e-06,0.004191114836546521,0.08547682166654726,0.016079889779353602,1341123,858,60.24172,24.92653,Halkosuontie
471,858.0,4.9423088119875675e-06,0.004191114836546521,0.08547682166654726,0.016079889779353602,1341130,858,60.24415,24.94424,Halkosuontie
472,858.0,4.9423088119875675e-06,0.004191114836546521,0.08547682166654726,0.016079889779353602,1341131,858,60.24408,24.94407,Halkosuontie
473,1054.0,5.28756758773833e-07,0.0016764459346186086,0.07324410609037328,1.7228576089830494e-05,1341128,1054,60.23973,24.94366,Jakokunnantie
474,1054.0,5.28756758773833e-07,0.0016764459346186086,0.07324410609037328,1.7228576089830494e-05,1341129,1054,60.2397,24.94309,Jakokunnantie
475,76.0,2.643491075370094e-07,0.0008382229673093043,0.060118927635557345,0.0,1331108,76,60.23538,24.87,Pelimannintie 23
476,1209.0,1.2713694176850412e-06,0.002514668901927913,0.06396096933304739,0.0016764459346186086,1331106,1209,60.23635,24.87644,Klaneettitie
477,1209.0,1.2713694176850412e-06,0.002514668901927913,0.06396096933304739,0.0016764459346186086,1331107,1209,60.2363,24.8767,Klaneettitie
478,77.0,4.2589681195742214e-08,0.004191114836546521,0.07561640362553083,0.01843198555859994,1432122,77,60.20641,25.0571,Prinsessantie
479,77.0,4.2589681195742214e-08,0.004191114836546521,0.07561640362553083,0.01843198555859994,1432123,77,60.20645,25.05722,Prinsessantie
480,78.0,1.4566785662450518e-08,0.003352891869237217,0.0711177347242921,0.006989260385712223,1432107,78,60.203773,25.060594,Prinssintie
481,78.0,1.4566785662450518e-08,0.003352891869237217,0.0711177347242921,0.006989260385712223,1432125,78,60.20352,25.05932,Prinssintie
482,78.0,1.4566785662450518e-08,0.003352891869237217,0.0711177347242921,0.006989260385712223,1432164,78,60.203,25.05946,Prinssintie
483,561.0,1.3483377241653772e-08,0.002514668901927913,0.07064605909871499,0.0011371265096153564,1432124,561,60.206237,25.062354,Ammattikoulu
484,872.0,9.176599851583564e-09,0.0008382229673093043,0.07030467322765042,0.0,1456194,872,60.20997,25.05373,Pulttitie
485,852.0,7.311818408049412e-09,0.003352891869237217,0.06938870470540336,0.009736675201924134,1432161,852,60.20088,25.05972,Vuorenpeikontie
486,852.0,7.311818408049412e-09,0.003352891869237217,0.06938870470540336,0.009736675201924134,1432162,852,60.2007,25.05952,Vuorenpeikontie
487,79.0,1.291245641175071e-07,0.002514668901927913,0.04955142050174448,0.004425195766183768,1310146,79,60.15126,24.88587,Nahkahousuntie
488,79.0,1.291245641175071e-07,0.002514668901927913,0.04955142050174448,0.004425195766183768,1310200,79,60.150452,24.886015,Nahkahousuntie
489,1024.0,6.093982376216269e-07,0.0016764459346186086,0.05207787672428846,0.0060650838566758914,1310145,1024,60.15336,24.88507,Vattuniemenkuja
490,1024.0,6.093982376216269e-07,0.0016764459346186086,0.05207787672428846,0.0060650838566758914,1320199,1024,60.153323,24.884999,Vattuniemenkuja
491,80.0,1.6405768290850745e-05,0.0016764459346186086,0.08706758137498176,0.013356135890617436,1250119,80,60.21922,24.94948,Panuntie
492,80.0,1.6405768290850745e-05,0.0016764459346186086,0.08706758137498176,0.013356135890617436,1250120,80,60.21883,24.94982,Panuntie
493,494.0,7.475337961242939e-05,0.0075440067057837385,0.09015340436786821,0.061985672317274344,1284115,494,60.22117,24.94574,Käpylän asema
494,494.0,7.475337961242939e-05,0.0075440067057837385,0.09015340436786821,0.061985672317274344,1284116,494,60.22102,24.945,Käpylän asema
495,494.0,7.475337961242939e-05,0.0075440067057837385,0.09015340436786821,0.061985672317274344,1284149,494,60.2207,24.94837,Käpylän asema
496,494.0,7.475337961242939e-05,0.0075440067057837385,0.09015340436786821,0.061985672317274344,1284150,494,60.22104,24.9476,Käpylän asema
497,494.0,7.475337961242939e-05,0.0075440067057837385,0.09015340436786821,0.061985672317274344,1284153,494,60.22125,24.94678,Käpylän asema
499,527.0,5.340047498899011e-06,0.002514668901927913,0.0865873131078531,0.013349860874531352,1250117,527,60.21644,24.95597,Käpylän paloasema
500,527.0,5.340047498899011e-06,0.002514668901927913,0.0865873131078531,0.013349860874531352,1250118,527,60.21619,24.95642,Käpylän paloasema
501,81.0,1.2983927490505762e-05,0.0016764459346186086,0.07050410732226228,2.280400450374064e-05,1293101,81,60.223226,24.905178,Nuijamiestentie
502,81.0,1.2983927490505762e-05,0.0016764459346186086,0.07050410732226228,2.280400450374064e-05,1293102,81,60.223223,24.905342,Nuijamiestentie
503,760.0,4.537686729130416e-05,0.00586756077116513,0.0758326976862446,0.007223139743946874,1291172,760,60.219671,24.894778,Eliel Saarisen tie
504,760.0,4.537686729130416e-05,0.00586756077116513,0.0758326976862446,0.007223139743946874,1291173,760,60.219858,24.894173,Eliel Saarisen tie
505,760.0,4.537686729130416e-05,0.00586756077116513,0.0758326976862446,0.007223139743946874,1293123,760,60.22424,24.89852,Eliel Saarisen tie
506,760.0,4.537686729130416e-05,0.00586756077116513,0.0758326976862446,0.007223139743946874,1293124,760,60.22408,24.89863,Eliel Saarisen tie
507,82.0,8.897833313248844e-06,0.0016764459346186086,0.0818805765271105,0.0006869872966297902,1451125,82,60.22132,25.09444,Inkeroistentie
508,82.0,8.897833313248844e-06,0.0016764459346186086,0.0818805765271105,0.0006869872966297902,1451126,82,60.22138,25.09411,Inkeroistentie
509,304.0,3.749229791623442e-05,0.005029337803855826,0.08914960394559857,0.012565425213476741,1451175,304,60.219834,25.100155,Valkealantie
510,304.0,3.749229791623442e-05,0.005029337803855826,0.08914960394559857,0.012565425213476741,1451178,304,60.21973,25.10042,Valkealantie
511,1057.0,3.886227563535297e-06,0.0016764459346186086,0.07664139791854041,3.0941116242960897e-06,1451179,1057,60.22361,25.09368,Soraharjuntie
512,1057.0,3.886227563535297e-06,0.0016764459346186086,0.07664139791854041,3.0941116242960897e-06,1451180,1057,60.22278,25.09326,Soraharjuntie
513,83.0,7.158347139119546e-05,0.003352891869237217,0.08430499611334888,0.08425102384618177,1294180,83,60.23438,24.89275,Kantelettarentie
514,83.0,7.158347139119546e-05,0.003352891869237217,0.08430499611334888,0.08425102384618177,1294242,83,60.23468,24.89256,Kantelettarentie
515,1103.0,2.828885859764414e-05,0.003352891869237217,0.08675101803374055,0.06397883887757626,1332106,1103,60.23566,24.90215,Venäläinen koulu
516,1103.0,2.828885859764414e-05,0.003352891869237217,0.08675101803374055,0.06397883887757626,1332109,1103,60.238753,24.897169,Venäläinen koulu
517,1103.0,2.828885859764414e-05,0.003352891869237217,0.08675101803374055,0.06397883887757626,1332110,1103,60.23788,24.89714,Venäläinen koulu
518,1210.0,0.00025467107604328207,0.0016764459346186086,0.08252628666297732,0.05820693552349933,1294240,1210,60.23449,24.87685,Klaneettipolku
519,1210.0,0.00025467107604328207,0.0016764459346186086,0.08252628666297732,0.05820693552349933,1294241,1210,60.23476,24.879,Klaneettipolku
520,84.0,0.0007724016821408547,0.003352891869237217,0.08959819752159219,0.03708693560483505,1173132,84,60.20781,24.9413,Ilmattarentie
521,84.0,0.0007724016821408547,0.003352891869237217,0.08959819752159219,0.03708693560483505,1173133,84,60.20753,24.93986,Ilmattarentie
522,125.0,0.0031631817952362698,0.0016764459346186086,0.08616206846742741,0.010621686065922866,1173107,125,60.20298,24.93323,Vaihdemiehenkatu
523,125.0,0.0031631817952362698,0.0016764459346186086,0.08616206846742741,0.010621686065922866,1173108,125,60.2026,24.9329,Vaihdemiehenkatu
524,195.0,0.0004867113037474306,0.004191114836546521,0.09239467162329616,0.0511443142755316,1250111,195,60.20885,24.94716,Kalervonkatu
525,195.0,0.0004867113037474306,0.004191114836546521,0.09239467162329616,0.0511443142755316,1250112,195,60.20938,24.94761,Kalervonkatu
526,877.0,0.00017465818671543256,0.0016764459346186086,0.0857594709222917,0.029061924795828125,1174112,877,60.20661,24.92968,Veturitie
527,877.0,0.00017465818671543256,0.0016764459346186086,0.0857594709222917,0.029061924795828125,1174149,877,60.20694,24.92919,Veturitie
528,85.0,9.136173693096069e-07,0.0016764459346186086,0.08043419633225458,0.023276177051599307,1341103,85,60.24432,24.94666,Sysimiehentie
529,85.0,9.136173693096069e-07,0.0016764459346186086,0.08043419633225458,0.023276177051599307,1341104,85,60.24339,24.94503,Sysimiehentie
530,277.0,4.305576706399341e-06,0.0016764459346186086,0.08454996456413891,0.024150425828919412,1341105,277,60.24126,24.92653,Pakilantie
531,277.0,4.305576706399341e-06,0.0016764459346186086,0.08454996456413891,0.024150425828919412,1341108,277,60.24109,24.92844,Pakilantie
532,429.0,2.3704178925880217e-07,0.0016764459346186086,0.07897524162584403,0.022920536776258247,1342101,429,60.24466,24.96128,Klaukkalanpuisto
533,429.0,2.3704178925880217e-07,0.0016764459346186086,0.07897524162584403,0.022920536776258247,1342102,429,60.24438,24.96024,Klaukkalanpuisto
534,86.0,3.3598454270998055e-05,0.002514668901927913,0.07485255364537582,0.0007012585289463401,1291161,86,60.214487,24.903331,Matkamiehentie
535,86.0,3.3598454270998055e-05,0.002514668901927913,0.07485255364537582,0.0007012585289463401,1291162,86,60.21446,24.903403,Matkamiehentie
536,880.0,1.9119705877515433e-05,0.0016764459346186086,0.0705958932481212,5.6793468093726334e-05,1291159,880,60.21567,24.899462,Sankaritie
537,880.0,1.9119705877515433e-05,0.0016764459346186086,0.0705958932481212,5.6793468093726334e-05,1291160,880,60.215385,24.900687,Sankaritie
538,1011.0,3.237859372128783e-05,0.002514668901927913,0.0747962382445141,0.0012232675125863086,1291163,1011,60.216496,24.904956,Ryytimaankuja
539,1011.0,3.237859372128783e-05,0.002514668901927913,0.0747962382445141,0.0012232675125863086,1291164,1011,60.216614,24.904725,Ryytimaankuja
540,87.0,6.092531372157057e-07,0.003352891869237217,0.07809124828173071,0.006248813203147052,1351125,87,60.255681,24.937717,Kuusmiehentie
541,87.0,6.092531372157057e-07,0.003352891869237217,0.07809124828173071,0.006248813203147052,1351127,87,60.25581,24.93762,Kuusmiehentie
542,87.0,6.092531372157057e-07,0.003352891869237217,0.07809124828173071,0.006248813203147052,1351129,87,60.253775,24.918462,Kuusmiehentie
543,171.0,2.256706334120564e-06,0.003352891869237217,0.08455595719044581,0.014500011936999013,1352143,171,60.25638,24.94599,Torpparinmäentie
544,171.0,2.256706334120564e-06,0.003352891869237217,0.08455595719044581,0.014500011936999013,1352144,171,60.25706,24.94409,Torpparinmäentie
545,673.0,1.50730447467523e-07,0.0016764459346186086,0.0724919487148326,0.0007535032442631018,1351116,673,60.25305,24.9188,Kivimäki
546,673.0,1.50730447467523e-07,0.0016764459346186086,0.0724919487148326,0.0007535032442631018,1351117,673,60.25285,24.91874,Kivimäki
547,894.0,1.8442131256572928e-07,0.0016764459346186086,0.0724919487148326,0.0,1351122,894,60.25289,24.94031,Rakovalkeantie
550,907.0,2.0265755346313743e-06,0.004191114836546521,0.07441367265469062,0.031148578297093475,1332113,907,60.24563,24.89056,Kaarelantie
551,907.0,2.0265755346313743e-06,0.004191114836546521,0.07441367265469062,0.031148578297093475,1332114,907,60.24402,24.89145,Kaarelantie
552,907.0,2.0265755346313743e-06,0.004191114836546521,0.07441367265469062,0.031148578297093475,1332129,907,60.24566,24.89263,Kaarelantie
553,907.0,2.0265755346313743e-06,0.004191114836546521,0.07441367265469062,0.031148578297093475,1332163,907,60.24515,24.89424,Kaarelantie
554,907.0,2.0265755346313743e-06,0.004191114836546521,0.07441367265469062,0.031148578297093475,1332171,907,60.24513,24.89214,Kaarelantie
555,89.0,2.824450818608111e-05,0.002514668901927913,0.08273805395658507,0.0008776648081705345,1284151,89,60.223128,24.948895,Oltermannintie
556,89.0,2.824450818608111e-05,0.002514668901927913,0.08273805395658507,0.0008776648081705345,1284152,89,60.222696,24.947854,Oltermannintie
557,261.0,4.746365893814969e-05,0.003352891869237217,0.08537894510842339,0.0020387196387886704,1283130,261,60.22153,24.94149,Tinasepäntie
558,261.0,4.746365893814969e-05,0.003352891869237217,0.08537894510842339,0.0020387196387886704,1283131,261,60.22105,24.9431,Tinasepäntie
559,266.0,1.5957016465505693e-05,0.002514668901927913,0.07957577374599786,0.00066147120956787,1284154,266,60.22487,24.95228,Kylävoudintie
560,266.0,1.5957016465505693e-05,0.002514668901927913,0.07957577374599786,0.00066147120956787,1284182,266,60.22445,24.95174,Kylävoudintie
561,90.0,1.2019918505485862e-05,0.003352891869237217,0.073140825209981,0.014018583193572853,1331102,90,60.23774,24.8882,Pelimannintie
562,90.0,1.2019918505485862e-05,0.003352891869237217,0.073140825209981,0.014018583193572853,1331103,90,60.23768,24.88785,Pelimannintie
563,846.0,3.8633008397649835e-06,0.003352891869237217,0.0682689556509299,0.007019019296211262,1331104,846,60.23819,24.88278,Kaustisentie
564,846.0,3.8633008397649835e-06,0.003352891869237217,0.0682689556509299,0.007019019296211262,1331105,846,60.23819,24.8833,Kaustisentie
565,979.0,1.0743524266936918e-05,0.0016764459346186086,0.07308705507566012,0.0,1331114,979,60.237424,24.890818,Pelikuja
566,91.0,3.439661992902961e-07,0.0016764459346186086,0.08533619456366237,0.011615870999461507,1403128,91,60.26765,24.99661,Vallesmannintie
567,91.0,3.439661992902961e-07,0.0016764459346186086,0.08533619456366237,0.011615870999461507,1403129,91,60.26765,24.996492,Vallesmannintie
568,186.0,1.505757722247323e-06,0.003352891869237217,0.0930214424951267,0.1156729023024173,1403126,186,60.2669,24.99344,Soinintie
569,186.0,1.505757722247323e-06,0.003352891869237217,0.0930214424951267,0.1156729023024173,1403127,186,60.26665,24.99296,Soinintie
570,801.0,8.895555820097533e-08,0.0016764459346186086,0.0789021164021164,0.01001255861232626,1403130,801,60.26832,25.00157,Korsitie
571,801.0,8.895555820097533e-08,0.0016764459346186086,0.0789021164021164,0.01001255861232626,1403131,801,60.26821,25.00048,Korsitie
572,92.0,3.189349601311206e-13,0.003352891869237217,0.043994542169119,0.015014879864084112,1492143,92,60.16404,25.07081,Rannikkolaivurintie
573,92.0,3.189349601311206e-13,0.003352891869237217,0.043994542169119,0.015014879864084112,1492144,92,60.164,25.06984,Rannikkolaivurintie
574,205.0,8.261715877738471e-14,0.0016764459346186086,0.04215100872699007,0.005020899317607745,1492145,205,60.16544,25.07604,Hämeenapajantie
575,205.0,8.261715877738471e-14,0.0016764459346186086,0.04215100872699007,0.005020899317607745,1492146,205,60.16546,25.0758,Hämeenapajantie
576,245.0,1.074619202773251e-13,0.0016764459346186086,0.0421480303833245,0.0,1492121,245,60.165093,25.075415,Puuskaniementie
577,939.0,1.050325962950686e-12,0.002514668901927913,0.04598542959565201,0.016656024797898253,1492141,939,60.16448,25.06189,Takilatie
578,939.0,1.050325962950686e-12,0.002514668901927913,0.04598542959565201,0.016656024797898253,1492142,939,60.16455,25.06189,Takilatie
579,470.0,5.8090973403113136e-11,0.0016764459346186086,0.04471514242878561,0.0016764459346186086,1601207,470,60.251412,25.226228,Pituuspiiri
580,470.0,5.8090973403113136e-11,0.0016764459346186086,0.04471514242878561,0.0016764459346186086,1601208,470,60.251544,25.226187,Pituuspiiri
581,94.0,2.7224833424007266e-09,0.0016764459346186086,0.04909262993292457,0.0,1600231,94,60.260022,25.215462,Kapteenintie
582,262.0,4.4248263144117684e-09,0.003352891869237217,0.04910879677273289,0.0016813683849299886,1600217,262,60.260177,25.219923,Korsnäsintie
583,262.0,4.4248263144117684e-09,0.003352891869237217,0.04910879677273289,0.0016813683849299886,1600218,262,60.260228,25.218075,Korsnäsintie
584,532.0,0.011580444514862228,0.002514668901927913,0.06866582249338092,0.016576066820912005,1301103,532,60.197903,24.876563,Laajalahden aukio
585,532.0,0.011580444514862228,0.002514668901927913,0.06866582249338092,0.016576066820912005,1301147,532,60.198302,24.876747,Laajalahden aukio
586,532.0,0.011580444514862228,0.002514668901927913,0.06866582249338092,0.016576066820912005,1301452,532,60.19793,24.8772,Laajalahden aukio
587,532.0,0.011580444514862228,0.002514668901927913,0.06866582249338092,0.016576066820912005,1301453,532,60.19788,24.87746,Laajalahden aukio
