stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
007974,Hűvösvölgy,47.542605,18.964773,1136,1136.0,3.9498814396906103e-10,0.0013111888111888,0.0437543027614166,0.0400082232553455
007975,Hűvösvölgy,47.543243,18.964281,1136,1136.0,3.9498814396906103e-10,0.0013111888111888,0.0437543027614166,0.0400082232553455
007976,Hűvösvölgy,47.543264,18.963995,1136,1136.0,3.9498814396906103e-10,0.0013111888111888,0.0437543027614166,0.0400082232553455
007977,Hűvösvölgy,47.542968,18.964195,1136,1136.0,3.9498814396906103e-10,0.0013111888111888,0.0437543027614166,0.0400082232553455
007978,Hűvösvölgy,47.542707,18.964355,1136,1136.0,3.9498814396906103e-10,0.0013111888111888,0.0437543027614166,0.0400082232553455
007979,Vörösmarty utca M,47.507468,19.066509,284,284.0,0.0003351481946941,0.0021853146853146,0.0766987362140055,0.0035218848975393
007980,Vörösmarty utca M,47.507444,19.066767,284,284.0,0.0003351481946941,0.0021853146853146,0.0766987362140055,0.0035218848975393
007995,Jókai Mór utca,47.410717,19.020681,1916,1916.0,1.2861554765804475e-09,0.0021853146853146,0.0473912052859421,0.0440245936701136
008020,Örs vezér tere M+H,47.500932,19.136306,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008021,Örs vezér tere M+H,47.50194,19.136228,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008022,Örs vezér tere M+H,47.501517,19.136333,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008023,Örs vezér tere M+H,47.501472,19.136134,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008024,Örs vezér tere M+H,47.501148,19.136213,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008025,Örs vezér tere M+H,47.501778,19.135922,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008026,Örs vezér tere M+H,47.501355,19.136028,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008028,Örs vezér tere M+H,47.501112,19.135882,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008029,Örs vezér tere M+H,47.502111,19.135697,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008030,Örs vezér tere M+H,47.501742,19.135604,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008036,Kőbányai út 31.,47.487461,19.104252,344,344.0,0.001628334936878,0.0017482517482517,0.0735927951109681,0.0001741631976599
008037,Kőbányai út 31.,47.487452,19.103721,344,344.0,0.001628334936878,0.0017482517482517,0.0735927951109681,0.0001741631976599
008040,Tas vezér utca,47.478606,19.040827,2046,2046.0,0.0005199866210199,0.0008741258741258,0.0735124020048837,0.0038205331813952
008041,Tas vezér utca,47.478849,19.040827,2046,2046.0,0.0005199866210199,0.0008741258741258,0.0735124020048837,0.0038205331813952
008047,Lajosmizsei sorompó,47.450468,19.16141,918,918.0,0.0001024135280803,0.0013111888111888,0.0642606375509057,0.0016486764620152
008050,Liptó utca,47.4861,19.007031,1964,1964.0,6.327235534031736e-06,0.0008741258741258,0.0539075937139222,0.0027595893249389
008051,Liptó utca,47.48601,19.007071,1964,1964.0,6.327235534031736e-06,0.0008741258741258,0.0539075937139222,0.0027595893249389
008067,Szent Imre tér,47.430889,19.0703,1740,1740.0,1.6730875202351708e-07,0.0021853146853146,0.0563172274595712,0.0035574021977963
008087,Fény utcai piac,47.508464,19.023646,2001,2001.0,0.0009601021022869,0.0052447552447552,0.0784582676085316,0.1789343950335857
008090,Móricz Zsigmond körtér M,47.477256,19.048786,2035,2035.0,0.0025398780605771,0.0034965034965034,0.0791805094130675,0.1348462765692067
008093,Dél-pesti autóbuszgarázs,47.426707,19.161776,1083,1083.0,0.0003437232925163,0.0008741258741258,0.0752804922186029,0.0130748411207209
008094,Dél-pesti autóbuszgarázs,47.42616,19.16094,1083,1083.0,0.0003437232925163,0.0008741258741258,0.0752804922186029,0.0130748411207209
008095,Nagykőrösi út,47.425255,19.157029,1082,1082.0,0.0017134729304761,0.0048076923076923,0.081180811808118,0.0937313395496114
008096,Nagykőrösi út,47.425183,19.157506,1082,1082.0,0.0017134729304761,0.0048076923076923,0.081180811808118,0.0937313395496114
008098,Szabina út,47.43645,19.013416,1859,1859.0,0.0001293610410443,0.0021853146853146,0.0587027914614121,0.0138551323428935
008106,Vihar utca,47.434282,19.035651,1699,1699.0,5.134510853914678e-07,0.0017482517482517,0.0559933434486809,0.0008690688943703
008109,Damjanich utca,47.402518,18.991053,1926,1926.0,4.103729120071625e-12,0.0008741258741258,0.0377520377520377,0.001653343583802
008110,Barosstelep vasútállomás,47.399613,18.990911,1925,1925.0,1.9245252277241477e-11,0.0008741258741258,0.0391171291309774,0.0024649723931436
008111,Barackos út / Angeli utca,47.402248,18.974427,1902,1902.0,1.3136164837799397e-11,0.0013111888111888,0.0369330104923325,0.00168544097487
008112,Szakiskola utca,47.40492,18.975841,1901,1901.0,8.040590184318672e-12,0.0017482517482517,0.0359912538736216,0.0013841159516529
008113,Szilvafa utca,47.405214,18.982168,1924,1924.0,1.924106076104721e-12,0.0008741258741258,0.0353021045485403,0.0010608151208987
008114,Mátyás király utca,47.404326,18.990746,1927,1927.0,1.85023896410072e-12,0.0013111888111888,0.0364912280701754,0.0016073847319621
008115,Szebeni utca,47.430338,19.016061,1871,1871.0,1.33900324435523e-06,0.0008741258741258,0.0500820838349567,0.0026208884010235
008116,Szebeni utca,47.430177,19.016896,1871,1871.0,1.33900324435523e-06,0.0008741258741258,0.0500820838349567,0.0026208884010235
008119,Mátra utca,47.400093,18.997693,1941,1941.0,9.482825138190633e-11,0.0008741258741258,0.0406271640889962,0.003291792151592
008124,Zöldike utca,47.430738,19.012823,1883,1883.0,6.597060410732669e-06,0.0008741258741258,0.0525989103197774,0.0034559773755965
008125,Zöldike utca,47.431205,19.012359,1883,1883.0,6.597060410732669e-06,0.0008741258741258,0.0525989103197774,0.0034559773755965
008126,Hír utca,47.432896,19.011523,1882,1882.0,3.257470376165337e-05,0.0013111888111888,0.0554801163918525,0.0043192738226271
008127,Hír utca,47.432914,19.011403,1882,1882.0,3.257470376165337e-05,0.0013111888111888,0.0554801163918525,0.0043192738226271
008128,Ady Endre út,47.435802,19.036578,1700,1700.0,5.263216793653233e-07,0.0026223776223776,0.0558975862405941,0.0054459745017028
008132,Puskás Ferenc Stadion M,47.501283,19.107691,325,325.0,0.0474581203249511,0.0034965034965034,0.0817405594655425,0.178093936248864
008146,Vajda Péter utca,47.481389,19.103174,319,319.0,0.0010609525291314,0.0008741258741258,0.0810313075506445,0.0242380783252191
008147,Vajda Péter utca,47.48177,19.103619,319,319.0,0.0010609525291314,0.0008741258741258,0.0810313075506445,0.0242380783252191
008148,Kőbányai út / Könyves Kálmán körút,47.485742,19.107077,342,342.0,0.0037537467485367,0.0034965034965034,0.0783830078794107,0.0295774778775802
008149,Kőbányai út / Könyves Kálmán körút,47.486236,19.107515,342,342.0,0.0037537467485367,0.0034965034965034,0.0783830078794107,0.0295774778775802
008152,Mester utca / Könyves Kálmán körút,47.469596,19.083728,2118,2118.0,7.750205045158017e-05,0.0017482517482517,0.075543962756298,0.061752179703604
008153,Mester utca / Könyves Kálmán körút,47.469723,19.084482,2118,2118.0,7.750205045158017e-05,0.0017482517482517,0.075543962756298,0.061752179703604
008155,Közvágóhíd H,47.468737,19.072756,2127,2127.0,0.0001383941715275,0.0056818181818181,0.0755065672232856,0.16574586319559
008156,Új köztemető,47.473586,19.178326,440,440.0,0.0869688976170283,0.0039335664335664,0.074593290516089,0.0874761407376322
008164,Örs vezér tere M+H,47.501382,19.136585,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008165,Örs vezér tere M+H,47.501849,19.136467,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008168,I. utca,47.400994,19.002739,1938,1938.0,4.682300637672426e-10,0.0013111888111888,0.0422826729745712,0.0053085337719881
008169,I. utca,47.400904,19.003494,1938,1938.0,4.682300637672426e-10,0.0013111888111888,0.0422826729745712,0.0053085337719881
008170,Angeli utca / Nagytétényi út,47.390622,18.981,1898,1898.0,3.543143921628119e-13,0.0013111888111888,0.0353179074757266,0.0052079551264736
008206,Mexikói út M,47.519261,19.091048,294,294.0,0.0007449960047908,0.0021853146853146,0.0708754104454494,0.022900749666579
008209,Nagy Lajos király útja / Czobor utca,47.52217,19.102815,192,192.0,0.0005227773357803,0.0021853146853146,0.0665832436050403,0.0049416453956866
008218,Széchenyi István tér,47.499014,19.047022,2422,2422.0,0.0004061222089741,0.0017482517482517,0.0800812012180182,0.0016238846385301
008222,Örs vezér tere M+H,47.503684,19.136443,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008238,Széchenyi István tér,47.500543,19.04669,2421,2421.0,0.0005263189210895,0.0017482517482517,0.0795466397802732,0.0026286191962706
008239,Müpa - Nemzeti Színház H,47.471165,19.073129,2126,2126.0,0.0001107805934109,0.0013111888111888,0.0756989247311828,0.0285510126927617
008240,Müpa - Nemzeti Színház H,47.471354,19.073301,2126,2126.0,0.0001107805934109,0.0013111888111888,0.0756989247311828,0.0285510126927617
008241,Szőnyi út,47.526625,19.09622,187,187.0,0.0002699288219421,0.0013111888111888,0.0636988780311255,0.0004144391754095
008242,Teleki Blanka utca,47.523865,19.093761,191,191.0,0.0002109874521664,0.0008741258741258,0.0671164564388383,0.0001498130741205
008243,Szántóföld utca,47.572244,19.13883,1272,1272.0,4.211565532429648e-08,0.0017482517482517,0.0487316564077442,0.0034403812108662
008245,Kolozsvár utcai piac,47.536842,19.114916,73,73.0,2.571334242043539e-06,0.0008741258741258,0.0539953745221126,0.0003182322708389
008246,Rákospalotai köztemető,47.55124,19.13601,56,56.0,3.7581343600681465e-06,0.0008741258741258,0.0551923772765649,0.0033397481109998
008260,Nagybányai út,47.528476,18.996294,2270,2270.0,1.2682960149134482e-07,0.0008741258741258,0.0522374429223744,0.0043512820917279
008261,Nagybányai út,47.528368,18.996467,2270,2270.0,1.2682960149134482e-07,0.0008741258741258,0.0522374429223744,0.0043512820917279
008262,Hidegkuti Nándor Stadion,47.49069,19.10891,339,339.0,0.0028604015804501,0.0017482517482517,0.0766601889700462,0.0082701352908617
008265,Közvágóhíd H,47.468737,19.073486,2127,2127.0,0.0001383941715275,0.0056818181818181,0.0755065672232856,0.16574586319559
008269,Delej utca,47.484694,19.096209,320,320.0,8.622563088564606e-06,0.0008741258741258,0.059039066935026,0.0001642241328321
008270,Delej utca,47.48446,19.096407,320,320.0,8.622563088564606e-06,0.0008741258741258,0.059039066935026,0.0001642241328321
008271,Szentendre,47.661038,19.075607,1186,1186.0,3.0193338938818996e-12,0.0004370629370629,0.0391211421732068,0.0
008272,Közvágóhíd,47.466285,19.07717,2127,2127.0,0.0001383941715275,0.0056818181818181,0.0755065672232856,0.16574586319559
008280,Infopark (Pázmány Péter sétány),47.469242,19.064333,2097,2097.0,3.40386812382216e-06,0.0004370629370629,0.0612468881334154,0.0
008283,Óceán-árok utca,47.589986,19.100345,1269,1269.0,1.1981522451416962e-10,0.0008741258741258,0.0456559045376541,0.0
008284,Óceán-árok utca,47.590345,19.101781,1269,1269.0,1.1981522451416962e-10,0.0008741258741258,0.0456559045376541,0.0
008286,Népliget M,47.476294,19.099288,361,361.0,0.0017551473797894,0.0026223776223776,0.0862062469386986,0.2162543576890187
008287,Népliget M,47.476345,19.098937,361,361.0,0.0017551473797894,0.0026223776223776,0.0862062469386986,0.2162543576890187
008289,Szilágyi utca,47.570877,19.11133,1333,1333.0,2.9608040685132998e-08,0.0017482517482517,0.0481218188701468,0.0026568589137021
008317,Bartók Béla utca,47.433298,18.919575,1763,1763.0,2.5081978212733844e-05,0.0017482517482517,0.0548470610796816,0.0136149563492059
008318,Raktárváros,47.441547,18.938276,1801,1801.0,0.0003386972688421,0.0008741258741258,0.0611584827991767,0.0272348096228091
008319,Raktárváros,47.441566,18.938608,1801,1801.0,0.0003386972688421,0.0008741258741258,0.0611584827991767,0.0272348096228091
008322,Harangláb,47.431924,18.914078,1765,1765.0,5.980178525126656e-06,0.0021853146853146,0.050327746249615,0.0005516419250563
008323,Károlyi utca,47.43769,18.899546,1824,1824.0,7.799973249411173e-07,0.0013111888111888,0.0478741211918312,0.0009222771331344
008324,Tükörhegy,47.436382,18.927085,1754,1754.0,7.724669552868823e-05,0.0013111888111888,0.0578288891697207,0.0264123337456765
008325,Tükörhegy,47.436211,18.926992,1754,1754.0,7.724669552868823e-05,0.0013111888111888,0.0578288891697207,0.0264123337456765
008326,Ady Endre utca,47.435045,18.906261,1832,1832.0,3.2656875996292264e-06,0.0017482517482517,0.0502691420410853,0.0019101729682832
008328,Törökbálint Sportközpont,47.440051,18.895734,1828,1828.0,5.922942478787726e-07,0.0013111888111888,0.047814093454819,0.0026208487620818
008329,Törökbálint Sportközpont,47.440284,18.895177,1828,1828.0,5.922942478787726e-07,0.0013111888111888,0.047814093454819,0.0026208487620818
008330,Határ utca,47.445284,18.8943,1821,1821.0,1.2465156650651706e-07,0.0013111888111888,0.0456367806921312,0.0017478695331777
008331,Határ utca,47.444924,18.894036,1821,1821.0,1.2465156650651706e-07,0.0013111888111888,0.0456367806921312,0.0017478695331777
008332,Hosszúrét utca,47.446066,18.881264,1822,1822.0,2.4248276692865945e-08,0.0004370629370629,0.0436457975659074,0.0
008333,"Törökbálint, bevásárlóközpont",47.443242,18.887398,1823,1823.0,2.4248276692865945e-08,0.0004370629370629,0.0436457975659074,0.0
008336,Növény utca,47.402071,19.01581,1943,1943.0,3.5109380558493226e-10,0.0017482517482517,0.0454671912881046,0.0301375941132564
008337,Növény utca,47.402125,19.015254,1943,1943.0,3.5109380558493226e-10,0.0017482517482517,0.0454671912881046,0.0301375941132564
008339,Budaörsi lakótelep,47.455746,18.940232,1806,1806.0,0.0004253637480517,0.0008741258741258,0.0608883093381589,2.016821540214632e-05
008341,Templom tér,47.542367,19.130057,85,85.0,9.131184088110794e-06,0.0008741258741258,0.0540476696666902,0.0001574799563534
008344,Királyhágó tér,47.495421,19.018729,1984,1984.0,0.000517065148911,0.0021853146853146,0.0670515488087213,0.0129917101131837
008345,Katona József utca,47.438346,18.906478,1834,1834.0,7.887599354564676e-06,0.0013111888111888,0.0527675276752767,0.0034220078267487
008353,Észak-Pesti Kórház,47.539377,19.122388,78,78.0,9.253653097919867e-06,0.0008741258741258,0.0545528242054314,0.0007739696188767
008379,Kőbánya alsó vasútállomás,47.483885,19.127207,406,406.0,0.0048260815132694,0.0008741258741258,0.0702918586789554,0.0
008380,Kőbánya alsó vasútállomás,47.483256,19.12813,406,406.0,0.0048260815132694,0.0008741258741258,0.0702918586789554,0.0
008382,Örs vezér tere M+H,47.502448,19.136843,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008383,Örs vezér tere M+H,47.502623,19.136654,140,140.0,0.543874168030261,0.0078671328671328,0.0766165489066738,0.2227645404301187
008399,Pestszentimre vasútállomás,47.404251,19.186538,1037,1037.0,0.0008019771627878,0.0034965034965034,0.0753871499176276,0.0301425732910118
008400,"Dunakeszi, Auchan áruház",47.608972,19.117347,1266,1266.0,8.542772954902771e-10,0.0008741258741258,0.04501367329674,0.0032176643971439
008402,Kert sor,47.591122,19.045358,1553,1553.0,3.089263128868845e-08,0.0008741258741258,0.0506250691448169,0.0023811321130407
008403,Kert sor,47.591374,19.045384,1553,1553.0,3.089263128868845e-08,0.0008741258741258,0.0506250691448169,0.0023811321130407
008404,Csillaghegy H,47.584817,19.042061,1567,1567.0,1.4553816192305708e-07,0.0030594405594405,0.053305996924654,0.0518607389230286
008405,Csillaghegy H,47.584781,19.041862,1567,1567.0,1.4553816192305708e-07,0.0030594405594405,0.053305996924654,0.0518607389230286
008406,Forrásliget lakópark,47.581093,19.037502,1214,1214.0,2.932224624444621e-08,0.0008741258741258,0.0507632232871849,0.0118494857276506
008407,Forrásliget lakópark,47.581363,19.037795,1214,1214.0,2.932224624444621e-08,0.0008741258741258,0.0507632232871849,0.0118494857276506
008408,Ürömhegyi lejtő,47.577645,19.032198,1216,1216.0,1.260436963188321e-09,0.0008741258741258,0.0464106777013732,0.0037907014020908
008409,Ürömhegyi lejtő,47.577663,19.032065,1216,1216.0,1.260436963188321e-09,0.0008741258741258,0.0464106777013732,0.0037907014020908
008410,Aranyhegyi lejtő,47.572593,19.030301,1230,1230.0,3.6835883795990017e-10,0.0008741258741258,0.0445274793710104,0.0030002359207303
008411,Aranyhegyi lejtő,47.572512,19.030128,1230,1230.0,3.6835883795990017e-10,0.0008741258741258,0.0445274793710104,0.0030002359207303
008412,Bécsi út / Vörösvári út,47.548471,19.02918,1508,1508.0,1.617522897738203e-06,0.0034965034965034,0.0578771628048163,0.0313086831306768
008426,"Káposztásmegyer, Szilas-patak",47.577405,19.114927,1308,1308.0,4.0164362545916274e-11,0.0004370629370629,0.0427647564577025,0.0
008440,Gubacsi út / Határ út,47.443626,19.096848,1018,1018.0,3.5802512245094155e-05,0.0017482517482517,0.0703091389588839,0.0029027724938808
008447,Dióskert,47.42563,18.911984,1760,1760.0,4.921910790596233e-07,0.0004370629370629,0.047180121662027,0.0
008455,Jászai Mari tér,47.512811,19.047938,2379,2379.0,0.0003465281396566,0.0013111888111888,0.0795079403690447,0.0007256287936828
008458,Tisza István tér,47.51723,19.10735,155,155.0,0.0062131903097246,0.0021853146853146,0.0738970350752535,0.0162016470303992
008459,Uzsoki Utcai Kórház,47.519822,19.103742,193,193.0,0.0014440135995412,0.0013111888111888,0.0702206672191019,0.0061388910889325
008460,Uzsoki Utcai Kórház,47.519642,19.103436,193,193.0,0.0014440135995412,0.0013111888111888,0.0702206672191019,0.0061388910889325
008461,Erzsébet királyné útja / Róna utca,47.521615,19.101317,192,192.0,0.0005227773357803,0.0021853146853146,0.0665832436050403,0.0049416453956866
008462,Bretzfeld utca,47.460536,18.945898,1790,1790.0,0.0018176591920708,0.0013111888111888,0.0646583394562821,0.0008732125728126
008479,Homokbánya utca,47.399559,18.941035,1777,1777.0,4.9086667573143866e-11,0.0008741258741258,0.0374168015830185,0.0030508407202766
008480,Petőfi Sándor utca,47.40247,18.937784,1774,1774.0,1.9881127677693438e-11,0.0013111888111888,0.0360780850862531,0.0052350087603694
008481,Soroksár felső H,47.40998,19.111405,887,887.0,5.104107308795513e-06,0.0026223776223776,0.0623586165544684,0.0323110410010217
008490,Határ út M,47.464573,19.126164,350,350.0,0.0030312933033783,0.0043706293706293,0.0827396665822876,0.1603624916066922
008491,Jászberényi út,47.485549,19.192668,805,805.0,0.0031408682462805,0.0008741258741258,0.0611486757356281,0.0066771787339124
008498,Aszódi utca,47.463484,19.100991,365,365.0,1.6171020888976673e-05,0.0004370629370629,0.0680486571691996,0.0
008499,Közterületfenntartó Zrt.,47.467861,19.106659,370,370.0,0.0004195427125879,0.0026223776223776,0.0787580461946232,0.0069809341623868
008500,Ecseri út M,47.470487,19.108771,368,368.0,0.0009629950044194,0.0026223776223776,0.0830882085920761,0.0151911315737841
008501,Ferencvárosi rendelőintézet,47.476723,19.074856,2122,2122.0,8.178716912472395e-05,0.0013111888111888,0.0733380344893903,2.086543448345877e-05
008519,Tímár utca H,47.533299,19.043582,1381,1381.0,5.186816145045285e-05,0.0008741258741258,0.0699458897618538,0.0005877094509296
008521,Serfőző utca,47.538309,19.046968,1486,1486.0,1.6238131833401522e-05,0.0008741258741258,0.0671302408825514,0.0001594229779754
008535,Cinkotai autóbuszgarázs,47.498185,19.237392,789,789.0,2.3044964796718725e-05,0.0013111888111888,0.0508354070387486,0.0050854904687281
008544,Szépvölgyi út H,47.527615,19.040037,2313,2313.0,0.0002520422773343,0.0026223776223776,0.0742688350050313,0.0968824992566868
008545,Puskás Ferenc Stadion M,47.500105,19.107013,325,325.0,0.0474581203249511,0.0034965034965034,0.0817405594655425,0.178093936248864
008546,Boráros tér H,47.479738,19.067812,204,204.0,0.0003022442867687,0.0026223776223776,0.0784286840571761,0.060537914714376
008548,"Gyál, Bem József utca",47.372917,19.216769,827,827.0,4.133966823220295e-09,0.0004370629370629,0.0472834735167083,0.0
008549,Kisfaludy Sándor utca,47.375008,19.213611,828,828.0,7.60571903926197e-10,0.0004370629370629,0.0451104100946372,0.0
008550,Toldi Miklós utca,47.377334,19.210016,835,835.0,3.948501213258955e-09,0.0008741258741258,0.0472405178287531,0.0008741258741258
008551,Bacsó Béla utca,47.379533,19.206672,836,836.0,1.9738093386906083e-08,0.0008741258741258,0.0495796134176995,0.0017474873181038
008552,Erdősor utca,47.383056,19.201876,833,833.0,9.8522246735895e-08,0.0008741258741258,0.0521600364755499,0.0026200843319339
008553,Bajcsy-Zsilinszky utca,47.385653,19.204449,834,834.0,4.91743966318615e-07,0.0008741258741258,0.0550211619853789,0.003491916915616
008559,Korompai utca,47.48486,19.012485,2009,2009.0,6.871260974424781e-06,0.0008741258741258,0.0558839333691563,0.0013755890333964
008560,Korompai utca,47.484789,19.012843,2009,2009.0,6.871260974424781e-06,0.0008741258741258,0.0558839333691563,0.0013755890333964
008567,Gazdagréti tér,47.473277,18.99278,2077,2077.0,1.3753061212718375e-06,0.0013111888111888,0.0490597594184874,0.0015888373952799
008569,Cinkotai autóbuszgarázs,47.498194,19.237086,789,789.0,2.3044964796718725e-05,0.0013111888111888,0.0508354070387486,0.0050854904687281
008575,Távíró utca,47.461082,19.119025,355,355.0,0.0002255725905721,0.0008741258741258,0.0712661579193272,0.0008741258741258
008577,Rákoshegy vasútállomás,47.467934,19.244806,758,758.0,6.265140086019079e-07,0.0013111888111888,0.0441988950276243,0.0013332670244613
008587,Gyáli út,47.456472,19.111009,994,994.0,0.0005542199011623,0.0013111888111888,0.0733215830796346,0.0027429783154474
008588,Gyáli út,47.456293,19.110359,994,994.0,0.0005542199011623,0.0013111888111888,0.0733215830796346,0.0027429783154474
008589,Gyáli út,47.46601,19.103474,366,366.0,8.406478653202966e-05,0.0008741258741258,0.0730197229846173,0.0017474873181038
008590,Szent Gellért tér - Műegyetem M,47.483337,19.053086,2101,2101.0,0.0021956795686402,0.0034965034965034,0.0830942436898492,0.177386527644577
008591,Szent Gellért tér - Műegyetem M,47.483616,19.053537,2101,2101.0,0.0021956795686402,0.0034965034965034,0.0830942436898492,0.177386527644577
008593,Móricz Zsigmond körtér M,47.476836,19.047188,2035,2035.0,0.0025398780605771,0.0034965034965034,0.0791805094130675,0.1348462765692067
008597,Sport utca,47.455942,18.948108,1787,1787.0,0.0017440691640971,0.0013111888111888,0.0648213729212114,0.0010163712287609
008598,Baross utca,47.460313,18.958511,1784,1784.0,0.0023305434139358,0.0017482517482517,0.064627291472474,0.0014514177850265
008605,Kolosy tér,47.527543,19.036916,2312,2312.0,8.939037775170157e-05,0.0021853146853146,0.0693964209887776,0.0204164721757644
008642,Székesdűlő,47.611641,19.105779,1260,1260.0,3.681976304625471e-11,0.0008741258741258,0.0413100783591521,0.0007350168741937
008643,Székesdűlő,47.61094,19.103504,1261,1261.0,4.5141677597955886e-11,0.0008741258741258,0.0413937836957701,1.4094180851942111e-05
008644,Vízművek,47.599539,19.092791,1268,1268.0,2.1435640045665215e-10,0.0008741258741258,0.0436033769748251,0.002013331104949
008645,Vízművek,47.600312,19.09331,1268,1268.0,2.1435640045665215e-10,0.0008741258741258,0.0436033769748251,0.002013331104949
008646,Áruházi bekötőút,47.38651,19.02263,1585,1585.0,1.0557005278648124e-10,0.0021853146853146,0.043698313565958,0.0222436448548062
008647,Áruházi bekötőút,47.386519,19.023121,1585,1585.0,1.0557005278648124e-10,0.0021853146853146,0.043698313565958,0.0222436448548062
008649,"Székesdűlő, ipartelep",47.615137,19.109255,1265,1265.0,1.8100737286470195e-10,0.0013111888111888,0.0430860779993597,0.0023496539642013
008650,"Székesdűlő, ipartelep",47.61475,19.108806,1265,1265.0,1.8100737286470195e-10,0.0013111888111888,0.0430860779993597,0.0023496539642013
