stop_id,walk15_gini
152,35.479971
1520,30.474767
1522,31.968411
1523,31.743183
1524,29.838728
1525,33.008786
1526,33.706823
1527,34.642644
153,35.447667
1530,35.841866
1531,35.804045
1532,35.344250
1533,35.299629
1535,34.911264
1537,33.573251
1539,32.885856
154,36.621584
1542,30.163705
1543,29.926943
1544,28.768050
1545,28.746618
1546,28.651844
1547,28.765854
1548,29.169356
1549,29.159225
155,36.587351
1550,30.478974
1551,30.481142
1552,30.292931
15525,35.899078
1553,30.271425
1554,30.275254
1555,30.274277
1556,30.325210
1557,31.375175
1558,30.336869
1559,30.341587
156,37.565896
1562,35.269498
1563,30.577351
1565,29.824913
1566,35.370995
1567,34.108191
1568,35.080148
1569,34.925753
157,37.594994
1570,34.922505
1571,34.927976
1572,34.837423
1573,34.661758
1574,34.668845
1575,34.397608
1576,34.441407
1577,34.330515
1578,34.343143
1579,33.816032
158,38.631778
1580,33.818948
1581,32.276215
1582,32.252206
1583,31.505348
1584,31.498410
1585,31.317588
1587,31.548397
1588,31.564971
1589,31.765670
159,38.688405
1590,31.819303
1591,32.370492
1592,32.454725
1593,31.901108
1594,31.551971
1595,29.770532
1596,29.751547
1597,30.174263
1598,31.465002
1599,34.699740
16,44.400000
1600,35.178030
1602,30.983227
1604,29.591076
1605,29.548977
1606,28.795417
1607,28.777381
1608,28.834455
1609,28.836543
161,42.390521
1610,28.834545
1611,28.729823
1612,28.951384
1614,29.005205
1615,29.034807
1616,29.036471
1617,29.260070
1618,29.270296
1619,29.715482
162,42.111234
1620,29.726168
1621,30.066131
1622,30.061513
1623,30.218898
1624,30.201045
1625,30.594467
1626,30.581374
1627,30.925728
1628,30.910342
1629,30.946581
163,42.199866
1630,30.935408
1631,31.678964
1632,31.361863
1633,32.645374
1634,32.598519
1635,32.108921
1636,29.204534
1637,29.749019
1638,30.186040
1639,28.721797
164,40.842369
1640,31.837163
1643,33.644222
1644,33.611502
1645,32.094276
1646,32.377656
1647,31.694076
1648,31.851080
1649,31.395419
1650,31.426088
1651,31.280353
1652,31.320595
1653,30.865812
1654,30.877058
1655,30.844659
1656,30.942176
1657,30.766096
1658,30.776196
1659,30.401662
1661,30.134367
1663,30.108839
1664,30.132172
1665,28.934844
1666,35.062104
1667,35.073031
1668,34.929713
1669,34.938446
1670,34.680255
1671,34.762353
1672,34.384288
1673,34.369920
1674,34.519831
1675,34.433347
1676,34.420902
1677,34.385388
1678,33.939012
1679,33.887507
168,39.225610
1680,32.866332
1681,32.815992
1682,31.045842
1683,31.157059
1684,35.134145
1685,35.704921
1686,36.027449
1687,36.145536
1688,36.749879
1689,34.661465
169,39.348164
1690,34.777931
1691,34.638932
1692,34.738453
1693,34.183251
1694,34.895733
1696,36.820157
1697,38.942723
1698,38.815728
1699,37.532643
170,38.824772
1700,42.365108
1701,31.997875
1703,31.296144
1704,31.407568
1705,31.445900
1706,31.431115
1709,32.429949
171,38.637766
1710,32.394196
1711,32.864650
1712,32.809052
1713,33.995687
1715,35.631050
1716,36.651931
1717,36.766645
1718,37.069171
1719,36.987600
172,37.577371
1720,36.303591
1721,36.285565
1722,35.814799
1723,35.902412
1724,34.950250
1725,34.893777
1726,33.579518
1727,33.387592
1728,36.968238
1729,31.877225
173,37.470212
1730,31.480599
1731,31.596232
1732,30.414957
1733,30.020900
1734,28.493922
1735,28.581200
1736,28.393590
1737,28.394325
1738,30.951563
17388,29.109816
1739,29.799867
174,41.148034
1740,29.808274
1741,30.179617
1742,30.174447
1743,31.254696
1744,31.575749
1745,32.963138
1746,33.072122
1748,35.086549
1749,34.770686
175,37.014355
1750,37.863768
1751,35.504903
1752,35.340302
1753,35.663885
1757,35.388784
1758,35.360343
1759,34.930777
1760,34.864778
1761,35.519892
1762,35.086423
1763,34.012619
17643,43.343077
17644,43.482978
1765,39.112911
1766,39.086355
1767,38.421071
1768,38.514320
17688,38.209523
1769,37.941403
177,36.118279
1770,37.940531
1771,37.860960
1772,37.696188
1773,40.405992
1774,38.613776
1776,30.317885
1777,30.465196
1778,29.482655
1780,29.299325
1781,28.996951
1782,29.026704
1783,29.086422
1784,29.243297
1785,29.618044
1786,29.486221
1787,30.647355
1788,30.677341
1789,30.260187
1790,30.258121
1793,29.976045
1794,29.982843
1795,29.926372
1796,29.932308
1797,29.876302
1798,29.910834
1799,29.742360
18,44.399884
180,35.359552
1800,29.764017
1801,29.858901
1803,33.000022
1804,33.085143
1805,30.996276
1806,30.989263
1807,29.473055
1808,29.503033
1809,28.980674
181,34.778958
1810,28.825828
1813,29.117492
1814,29.156025
1815,29.109786
182,34.601845
1820,30.646452
1821,30.523233
1822,29.556858
1823,29.344083
1824,29.232731
1825,29.219541
1826,29.535215
1827,29.483640
1828,29.809827
1829,29.671672
183,34.254252
1831,29.854190
1835,29.256978
1836,35.624550
1837,31.749381
1838,31.763696
1839,31.781804
184,34.433648
1840,31.689895
1841,31.414144
1842,31.394393
1843,30.831443
1844,30.813584
1845,30.465336
1846,30.257413
1847,30.264698
1848,29.815664
1849,29.856054
185,34.928238
1850,29.904419
1851,29.777883
1852,29.573119
1853,29.865721
1855,35.800896
1856,35.717244
1857,35.369289
1858,34.956063
1859,34.867631
186,35.016473
1860,34.985091
1861,35.512720
1862,36.754611
1865,40.048396
1866,28.427897
1868,38.526810
1869,37.748722
187,34.578148
1870,37.362101
1875,36.703904
1876,36.839626
1877,35.681283
1878,35.720444
1879,34.695752
188,34.588487
1880,35.261900
1881,34.157225
1882,34.328072
1883,34.121016
1884,34.131495
1886,38.158797
1887,39.085159
189,34.946938
1890,35.487123
1891,29.182979
18927,38.918184
18928,38.968885
1893,39.646267
1894,39.639843
1895,37.855691
1896,37.196046
1897,37.585345
1898,37.086346
1899,37.636303
19,44.392953
190,35.479320
1900,36.650657
1901,37.132999
1902,36.453723
1903,36.167139
1904,35.766952
1905,35.943060
1906,35.838357
1907,36.046594
1908,35.862759
1909,35.972006
191,36.055137
1910,35.859674
1911,35.916580
1912,36.355021
1913,36.356605
1914,36.599468
1915,35.856733
1916,35.698452
1917,33.852489
1918,38.996045
1919,38.303870
192,36.351151
1920,38.672083
1921,38.377242
1922,38.112055
1923,37.962852
1924,36.859406
1925,36.991625
1926,33.394097
1927,32.829874
1928,32.075084
1929,32.497134
193,36.942862
1930,32.020131
1931,31.271775
1932,31.257454
1933,30.865802
1934,30.926511
1935,32.815386
1936,33.184153
1938,33.826122
1939,33.960729
194,38.387858
1940,35.486300
1941,34.196206
1942,34.204684
1943,34.143064
1944,34.152691
1945,34.092157
1946,34.058504
1947,33.846281
1948,33.804670
1949,33.407959
195,38.414592
1950,33.337476
1951,32.783252
1952,32.675700
1953,31.756287
1955,30.868657
1957,30.315293
1958,29.765320
1959,29.184459
1960,28.500444
1961,28.818040
1962,29.472057
1963,30.441916
1964,31.858182
1965,31.148170
1966,31.260517
1967,31.011247
1968,30.985652
1969,30.686724
1970,30.708496
1971,31.272806
1973,32.115024
1976,33.169950
1977,31.810616
1978,31.830726
1979,32.789928
1980,32.888513
1981,32.786424
1983,32.278381
1984,31.957547
1985,29.534500
1988,30.632645
1989,29.502669
199,34.820192
1990,29.492646
1991,29.446177
1992,29.299342
1993,29.333117
1994,29.222176
1995,28.898935
1996,28.939772
1997,28.993466
1998,28.993189
1999,28.832281
2,43.351561
20,44.378942
2000,28.843662
2001,29.196621
2004,40.437497
2006,39.249845
2007,37.877701
2008,38.044032
2009,36.508921
2011,35.508870
2013,34.736184
2014,34.380444
2015,33.702988
2016,33.697534
2017,33.429666
2018,33.329237
2020,32.910249
2021,32.853972
2022,33.063622
2024,35.201569
2025,35.175074
2026,35.477133
2027,34.738201
2029,33.279691
203,36.853793
2030,33.465319
2033,31.521310
2034,31.702407
2035,30.815347
2036,30.877230
2037,30.486168
2038,30.504488
2039,29.940370
204,36.833829
2040,29.862616
2041,29.702737
2042,29.472599
2043,29.737649
2044,35.250233
2045,33.995599
2046,32.668735
2047,32.852970
2048,31.821926
2049,31.984232
205,36.761081
2050,31.244205
2051,31.315959
2052,30.974770
2053,30.982038
2055,31.234277
2056,40.447794
2057,32.471879
2058,32.528419
2059,32.991670
206,36.796801
2061,33.076508
2062,35.021026
2063,32.894149
2064,32.636709
2065,32.656077
2066,32.186019
2067,32.144517
2068,30.966617
2069,30.969965
207,37.028010
2070,30.192017
2071,30.283918
2072,29.804724
2073,29.901362
2074,29.652233
2075,29.472106
2076,29.491707
2077,29.383492
2078,29.380057
2079,29.327226
208,36.955519
2080,29.323091
2081,29.382475
2082,29.370749
2083,29.527949
2084,29.446660
2085,29.479343
2086,29.489259
2087,29.532464
2088,29.571689
209,37.036577
2091,33.058138
2094,32.948313
2095,31.292002
2096,30.911097
2097,30.421663
2098,30.394041
2099,29.860113
21,44.149755
210,37.111556
2100,29.873599
2101,29.645505
2102,29.661743
2103,29.607710
2104,29.602691
2105,29.534827
2106,29.274468
2107,29.285570
2108,33.441594
2109,29.281048
211,37.160099
2111,36.451049
2112,29.901886
2113,28.958672
2114,28.886139
2115,38.974549
2116,36.472668
2118,33.155272
2119,32.724326
212,36.118402
2120,32.338812
2121,32.044464
2122,32.504217
2123,32.963009
2124,31.243868
2125,31.061451
2126,31.088602
2127,30.890107
2128,30.915576
2129,31.411117
213,35.913506
2130,31.319531
2131,38.070894
2132,37.616386
2133,36.907610
2134,37.288277
2135,36.937498
2136,37.890505
2137,37.918969
2138,38.028756
2139,37.970628
214,35.469347
2140,37.674472
2141,37.739203
2142,37.629254
2143,37.653516
2144,37.370979
2145,37.323526
2146,37.492330
2147,37.271920
2148,37.157420
2149,37.093738
215,36.353918
2150,37.435528
2151,37.516408
2153,37.829740
2154,37.424174
2155,37.377319
2156,37.164141
2157,37.115069
2158,36.017526
2159,36.156632
216,36.523887
2160,34.840464
2161,34.888688
2162,33.612950
2163,33.763438
2164,33.228216
2165,33.161536
2166,33.291132
2167,33.382275
2168,32.222577
2169,32.643482
217,35.643509
2171,42.137135
2172,41.908218
2173,41.817888
2174,38.230388
2175,38.505711
2176,34.770606
2177,34.625221
2178,34.687156
2179,30.889310
218,35.471156
2180,30.903842
2181,31.027055
2182,31.016432
2183,31.178248
2184,32.954344
2185,33.088418
2186,32.976784
2188,32.677067
2189,32.884007
219,35.510135
2190,32.420214
2191,32.626781
2192,32.259852
2193,32.197415
2194,31.543113
2195,31.830489
2196,31.274413
2197,31.221044
2198,30.594695
2199,30.611200
22,43.575397
220,35.383128
2200,30.352144
2201,30.403530
2202,30.121410
2203,30.142409
2204,29.551827
2205,29.247274
2206,29.172426
2207,29.215546
2208,29.433888
2209,29.797992
221,35.318994
2210,31.622881
2211,31.620029
2212,32.283147
2213,32.268510
2214,36.263157
2215,37.656706
2216,37.812594
2217,37.719311
2218,37.923733
2219,38.027871
222,35.271609
2220,38.092423
2221,37.887148
2222,38.011486
2223,37.312694
2224,37.471023
2225,38.960315
2226,38.799444
2227,39.485412
2228,39.576899
2229,39.741711
223,35.216529
2230,39.885922
2232,39.494767
2233,38.737246
2234,38.823829
2236,37.445888
2238,36.998940
2239,36.763063
224,34.726931
2240,36.923469
2241,36.041033
2242,36.170178
2243,35.156831
2244,35.398989
2246,36.205261
2248,37.779425
225,34.484354
2250,36.963434
2252,34.810791
2253,33.400549
2254,33.406166
2255,32.737774
2256,32.710668
2257,32.262722
2258,32.189722
2259,32.067173
226,34.181103
2260,32.073369
2261,32.375905
2262,32.020308
2263,30.381351
2264,30.219024
2265,30.428244
2266,30.565030
2267,31.848228
2268,30.277156
2269,30.055670
227,33.961014
2270,30.091634
2271,29.875990
2272,29.902323
2273,29.852920
2274,29.885224
2275,29.670699
2276,29.683321
2277,29.699419
2278,31.055182
2279,30.779761
228,33.109949
2280,29.437412
2281,29.476778
2282,29.276740
2283,29.275510
2284,29.102801
2286,29.145973
2287,29.120517
2288,29.183061
2289,29.175775
229,33.291694
2290,29.165439
2291,29.170701
2292,29.114882
2293,29.040465
2294,29.292673
2296,35.752150
2298,32.873220
23,34.476164
230,32.938772
2301,33.086665
2302,31.484551
2303,31.551945
2304,35.279876
2305,31.578239
2306,31.488207
2307,35.401570
2308,34.794597
2309,34.514744
231,32.968340
2310,31.405243
2311,31.352226
2312,31.733099
2313,31.758875
2316,31.599152
2317,31.968213
2318,32.809480
232,32.980446
2320,32.486653
2321,31.880897
2322,31.420921
2323,30.815371
2324,31.321952
2325,30.691701
2326,31.109837
233,33.005801
2330,32.371578
2331,32.371492
2332,32.373095
2333,32.376846
2334,32.610987
2335,32.611985
2336,32.903478
2337,32.858580
2338,29.284762
2339,29.278481
234,33.053992
2340,29.177350
2341,29.222920
2342,29.209391
2343,29.197837
2344,29.339753
2345,29.308387
2348,29.515244
2349,29.512501
235,33.083245
2350,29.398308
2351,29.366737
2352,29.077888
2353,29.059277
2354,29.221186
2355,33.453693
2356,33.384171
2357,33.548995
2358,33.440842
2359,33.162691
236,33.223445
2360,33.166047
2361,33.041664
2362,32.346174
2363,32.320917
2364,32.217493
2365,34.050011
2366,34.021974
2367,33.318124
2369,35.056540
237,33.323141
2370,33.996168
2371,36.454533
2372,35.068842
2373,33.819112
2374,32.118760
2376,32.663670
2377,32.732651
2378,32.581682
2379,32.302947
2380,32.599157
2381,32.721899
2383,36.276129
2384,36.271438
2385,35.686435
2386,34.914960
2388,36.543405
2389,34.207492
239,33.165896
2390,34.419616
2391,34.404595
2392,34.675899
2393,34.467189
2394,35.110763
2395,35.101332
2396,34.405937
2397,34.471731
2398,34.049730
2399,33.956346
24,29.263338
240,32.587927
2400,34.150411
2401,34.100012
2402,33.810561
2403,33.807294
2405,33.064180
2406,32.162361
2407,32.259506
2408,30.876979
2409,31.940967
241,32.590828
2410,31.523052
2411,31.856827
2412,31.166765
2413,32.356562
2414,31.849818
2415,30.761326
2416,30.508682
2417,34.642744
2418,34.707925
2419,36.009164
242,31.889170
2420,34.304612
2421,33.103330
2423,33.808251
2424,33.975294
2425,33.973310
2426,33.880502
2427,33.884371
2428,33.716365
2429,33.704822
243,31.783278
2430,33.481311
2431,33.516524
2434,33.185140
2436,33.094220
2437,33.090357
2438,33.018716
2439,32.665211
244,30.659840
2440,32.721032
2441,32.713529
2442,32.723206
2443,32.701319
2444,32.625613
2445,32.716206
2446,32.710791
2447,32.711551
2448,32.775975
2449,32.821605
245,30.570561
2450,32.803191
2451,32.747817
2452,32.677069
2453,32.333000
2454,32.396960
2455,32.661344
2456,32.030664
2457,31.947506
2458,31.441615
2459,31.378732
246,30.105211
2460,31.730615
2461,31.718206
2462,31.554997
2463,31.538400
2464,33.057885
2465,33.123803
2466,33.249592
2467,33.251616
2468,33.231082
2469,33.222734
247,30.132730
2470,33.150185
2471,33.194758
2472,33.170570
2475,32.831564
2476,33.147532
2477,32.298000
2478,32.268066
248,29.871489
2480,35.215612
2481,35.271344
2482,35.339900
2483,29.118007
2484,29.711769
2485,29.754365
2486,29.341759
2489,29.915784
2491,30.232809
2495,32.020061
2498,31.736880
250,29.574131
2503,34.517882
2504,34.538486
2505,35.168095
2506,36.357769
2507,36.357573
2508,36.598121
2509,36.969572
251,29.752985
2510,36.955300
2511,36.467626
2512,35.679658
2513,34.766067
2514,31.068759
2515,31.210199
2516,30.532222
2517,30.633553
2518,29.954513
2519,30.065903
252,29.573212
2520,29.197527
2521,29.130810
2522,29.056075
2523,29.000781
2524,29.038830
2525,29.024400
2526,28.751953
2527,28.802918
2528,28.666225
2529,28.659033
253,29.232983
2530,28.658378
2531,28.686139
2532,28.808589
2533,28.736375
2535,31.352264
2536,32.518378
2537,32.618713
2538,33.241645
2539,33.678245
2540,33.276569
2541,33.507709
2542,30.760657
2543,33.467289
2547,33.306279
2548,33.443511
2549,33.325959
255,37.336803
2550,33.323747
2551,33.182423
2552,33.222278
2553,32.908649
2554,32.216812
2555,32.205037
2556,31.744613
2557,31.752090
2558,31.121538
2559,40.664547
256,29.110187
2560,29.904063
2561,32.536814
2562,32.522545
2563,32.689568
2564,32.702562
2565,32.824699
2566,32.735692
2568,32.235357
2569,31.535410
257,29.131927
2570,31.403979
2571,33.756382
2572,31.056986
2573,33.243716
2574,30.609981
2575,30.339619
2576,29.921638
2577,29.386557
2578,29.457622
2579,29.578702
258,29.262912
2580,30.008135
2581,29.616569
2582,29.584890
2583,29.593916
2584,29.385120
2585,29.411378
2586,29.216997
2587,29.207027
2588,36.750677
2589,34.916674
259,29.255541
2590,35.959044
2591,33.351220
2592,33.404969
2593,34.214462
2595,38.754591
2596,33.451764
2597,38.503809
2598,40.495632
2599,40.404376
260,29.574923
2600,41.344221
2601,41.431967
2602,40.987257
2603,31.298429
2604,28.988477
2605,30.449434
2606,29.926989
2607,29.465840
2608,29.539100
261,29.567146
2610,28.774943
2611,29.369922
2612,30.107511
2613,29.943434
2614,28.009696
2615,28.046482
2616,28.184833
2617,28.248461
2618,28.432962
2619,28.135928
262,29.857978
2620,28.215918
2621,28.466549
2622,28.012069
2623,28.025403
2626,31.809247
2627,31.722178
2628,31.417495
2629,31.439492
263,29.817454
2630,31.205654
2631,31.251404
2632,31.304906
2633,31.349155
2635,31.296409
2636,31.596537
2637,32.123185
2638,32.352654
264,30.065267
2640,31.854705
2641,32.224954
2642,32.200125
2643,32.173729
2644,31.493018
2645,31.390968
2646,29.157334
2647,34.991207
265,29.909198
2651,35.084182
2653,33.052357
2654,32.941165
2655,32.377930
2656,32.000916
2657,31.916336
2658,32.957887
2659,33.627084
266,37.054957
2660,35.095147
2661,36.118104
2662,32.026219
2663,32.122070
2664,32.251769
2666,32.351955
2667,32.278855
2668,32.265931
2669,32.224924
2670,32.297538
2671,32.216393
2672,32.442484
2673,32.466412
2674,32.691525
2675,32.540718
2676,32.707224
2677,32.683699
2678,32.511173
2679,32.457975
268,35.484928
2680,32.458338
2681,32.438331
2682,32.407728
2683,32.395779
2684,32.306967
2685,32.332453
2686,32.372599
2687,32.379699
2688,32.457938
2689,32.355933
269,29.041945
2690,32.827574
2691,32.777421
2693,35.928475
2694,36.010952
2695,36.496961
2696,37.542292
2697,37.501903
2698,38.519211
270,29.066399
2700,37.289555
2701,37.237601
2702,35.520803
2703,37.555061
2704,34.076242
2705,33.948741
2706,33.992981
2707,34.006410
2709,34.359171
271,29.026765
2710,34.443654
2711,40.501134
2712,34.872292
2713,34.518613
2714,29.960733
2715,29.905781
2716,29.676890
2717,29.692685
2718,29.627862
2719,29.749524
272,28.891394
2720,29.725941
2721,29.706155
2722,29.320813
2723,29.279163
2724,29.222079
2725,29.223758
2726,29.510490
2727,29.505745
2728,29.177293
2729,29.163064
273,34.944744
2730,29.167055
2731,29.199558
2732,34.472902
2733,33.194970
2734,29.744212
2735,29.582142
2736,29.253639
2737,29.246023
2738,29.091691
2739,29.023851
2740,28.937117
2741,29.044637
2742,29.060427
2743,29.010051
2744,29.358147
2745,29.314094
2746,36.441630
2747,29.518280
2748,29.783280
2749,32.755140
2750,32.996916
2751,33.708223
2752,34.810384
2753,36.872245
2756,33.380144
2757,32.694279
2758,32.582780
2759,31.989130
276,32.125756
2760,32.139265
2761,31.225079
2762,31.189753
2763,30.544592
2764,30.690455
2765,29.744015
2766,29.759331
2767,29.410450
2768,29.419406
2769,30.004845
2770,30.057744
2771,31.240967
2772,31.091768
2777,37.118458
2778,34.606084
2779,34.828015
278,40.050767
2785,36.548911
2786,36.591566
2787,33.872244
2788,34.052399
2790,33.779569
2791,33.639334
2792,32.265180
2793,31.060283
2794,31.226137
2795,30.274790
2796,30.227429
2797,30.950838
2798,30.967799
