,stop_id,walk15_gini,multimodal_gini,income_walk,income_multimodal
0,1,43.492812,39.203981,89274.0,70684.0
1,100,36.796977,37.083174,68473.0,64596.0
2,1000,32.6726,32.007082,34503.0,35931.0
3,1001,33.046978,31.915741,32002.0,32106.0
4,1002,33.060684,32.204395,31667.0,36396.0
5,1003,32.933866,31.567034,29214.0,30469.0
6,1004,32.981289,32.286071,29384.0,33732.0
7,1005,32.682657,31.36938,28068.0,28877.0
8,1006,32.668987,31.751137,28129.0,31567.0
9,1007,32.298847,31.018998,27195.0,29173.0
10,1008,32.3146,31.674526,27210.0,31698.0
11,1009,31.287096,30.614235,27728.0,28268.0
12,101,36.958544,36.844716,66883.0,64038.0
13,1010,31.198652,31.097533,27754.0,29234.0
14,1011,30.368361,30.531548,27606.0,27642.0
15,1012,30.429352,31.028672,27632.0,28159.0
16,1013,29.33639,29.592446,27342.0,28836.0
17,1014,29.371774,30.63067,27313.0,27893.0
18,1015,29.102704,29.495594,27326.0,28446.0
19,1016,29.080662,30.045103,27315.0,28516.0
20,1017,28.930622,29.267678,27656.0,28818.0
21,1018,28.882614,29.621022,27581.0,28707.0
22,1019,28.846458,29.089328,27664.0,28595.0
23,102,36.88516,36.804817,67132.0,64102.0
24,1020,28.812056,29.54745,27653.0,28590.0
25,1021,30.908268,30.820831,65514.0,70426.0
26,1022,30.86765,30.560977,69346.0,69720.0
27,1023,29.453629,29.281307,28813.0,29636.0
28,1024,29.451925,29.044147,28854.0,28549.0
29,1025,31.472789,30.794708,71495.0,70243.0
30,1026,31.236417,32.093074,71423.0,75226.0
31,1027,29.186561,29.233991,28867.0,30752.0
32,1028,30.800292,32.894902,69545.0,77472.0
33,1029,30.725049,33.043838,66667.0,76238.0
34,103,37.281833,37.195184,64975.0,68384.0
35,1030,28.837967,29.255241,30752.0,30277.0
36,1031,28.822099,29.255453,30897.0,30279.0
37,1032,28.724136,28.817804,32356.0,31920.0
38,1033,28.721089,28.772298,32398.0,30869.0
39,1034,28.691542,28.742331,33215.0,34114.0
40,1035,28.692598,28.838951,33233.0,31845.0
41,1036,28.726207,28.623123,33357.0,34822.0
42,1037,28.747387,28.815486,32944.0,32693.0
43,1038,28.583758,28.507597,35310.0,34442.0
44,1039,28.016839,29.410134,38472.0,35094.0
45,104,37.193292,38.154788,65519.0,74581.0
46,1040,28.021599,30.129416,39351.0,40150.0
47,1041,28.015981,28.291149,39600.0,37580.0
48,1042,28.046969,28.222032,39163.0,38323.0
49,1043,28.209264,28.449712,38001.0,36677.0
50,1044,28.209184,28.564921,36892.0,35487.0
51,1045,28.39387,28.629027,35979.0,34989.0
52,1046,28.59944,28.615414,35161.0,34940.0
53,1048,29.14663,29.463902,41644.0,35640.0
54,1049,40.178503,40.250626,39153.0,52028.0
55,105,37.06164,37.301689,64016.0,68642.0
56,1051,28.939112,28.92354,30544.0,30923.0
57,1052,29.07259,29.192682,35111.0,35705.0
58,1053,29.06398,29.314045,35147.0,36204.0
59,1054,29.205864,29.183544,36134.0,35607.0
60,1055,29.163848,29.248759,36041.0,34671.0
61,1056,29.074337,29.173757,39054.0,37600.0
62,1057,29.128148,29.199018,38699.0,36174.0
63,1058,28.831306,29.091342,42973.0,37777.0
64,1059,28.882288,29.238741,42526.0,37765.0
65,106,37.093265,37.314291,64712.0,72375.0
66,1060,29.461832,29.326473,33845.0,32816.0
67,1061,29.463923,29.444048,34286.0,34690.0
68,1062,29.267033,29.509128,32956.0,36267.0
69,1064,29.415044,28.754546,30039.0,35020.0
70,1065,29.434015,28.937586,30002.0,31485.0
71,1066,29.149362,29.259532,30364.0,33833.0
72,1067,28.655139,29.016264,31459.0,35204.0
73,1069,28.388696,28.405989,31577.0,33341.0
74,107,37.346306,37.751537,70073.0,72050.0
75,1070,28.841045,28.914323,40759.0,38231.0
76,1072,28.826413,28.860306,42346.0,37678.0
77,1073,27.967681,28.350093,33584.0,32366.0
78,1074,28.566006,28.4391,31459.0,34360.0
79,1075,28.670761,28.4391,30589.0,34360.0
80,1076,29.353948,29.225543,28392.0,34134.0
81,1077,29.316769,29.270405,29618.0,34351.0
82,1078,32.363098,32.426249,37615.0,35368.0
83,1079,32.203543,32.292391,33317.0,34734.0
84,108,37.395289,36.665648,70497.0,69887.0
85,1080,31.971704,31.916943,31555.0,33309.0
86,1081,31.978253,32.550534,31569.0,35216.0
87,1082,31.803626,31.530102,31183.0,32534.0
88,1083,31.810374,32.235081,31168.0,34789.0
89,1084,30.690053,31.027509,31664.0,32461.0
90,1085,31.097793,31.649743,31404.0,33033.0
91,1086,30.663925,31.459212,31057.0,32359.0
92,1087,28.965854,29.108386,32059.0,32814.0
93,1088,30.224486,30.953287,31383.0,34296.0
94,1089,30.183845,30.705849,31088.0,33736.0
95,109,37.561368,36.987533,72360.0,70069.0
96,1090,31.130363,30.857945,36767.0,36951.0
97,1091,32.158313,32.89939,32926.0,36627.0
98,1092,32.325386,33.56825,36179.0,39799.0
99,1093,30.350539,30.302758,26542.0,26201.0
100,1094,30.474746,31.433142,26907.0,25655.0
101,1095,30.882753,31.303519,25834.0,25902.0
102,1096,31.330701,31.004806,25757.0,27437.0
103,1097,31.295623,31.404177,26575.0,27843.0
104,1098,31.303464,31.139905,26497.0,27910.0
105,1099,31.426408,31.844426,26936.0,28200.0
106,11,36.696542,35.916529,78187.0,65790.0
107,110,37.592932,36.766919,72532.0,69227.0
108,1100,31.663152,32.215384,27179.0,27769.0
109,1101,32.199505,33.005698,26860.0,26509.0
110,1102,32.717722,32.702367,26505.0,26787.0
111,1103,32.745528,32.081175,26568.0,26994.0
112,1104,32.764134,32.121265,26572.0,28896.0
113,1105,32.206602,31.899622,27281.0,27071.0
114,1106,32.323601,32.087084,27122.0,28123.0
115,1107,32.550661,31.620638,26836.0,29225.0
116,1108,32.552838,32.494514,26855.0,26978.0
117,1109,32.52183,31.510501,27043.0,28928.0
118,111,37.431953,37.368141,72355.0,70057.0
119,1110,32.556371,31.769305,27024.0,29037.0
120,1115,31.26115,31.407734,25469.0,25752.0
121,1116,30.847983,30.911825,25685.0,25604.0
122,1117,31.491044,32.436935,39639.0,38416.0
123,1118,30.905981,31.368853,40678.0,41441.0
124,1119,31.015539,32.119848,40585.0,40044.0
125,112,37.409922,37.265978,72338.0,72045.0
126,1120,31.049361,31.716898,40665.0,40637.0
127,1121,30.884104,32.006483,40739.0,40429.0
128,1122,30.843927,31.769163,40754.0,37427.0
129,1123,30.816076,31.998493,40736.0,39791.0
130,1124,31.216902,31.81427,39742.0,37207.0
131,1125,31.172146,31.842649,40020.0,38448.0
132,113,37.421648,37.432812,72509.0,71570.0
133,1132,32.814017,31.413535,27809.0,32246.0
134,1133,31.155966,30.640345,36876.0,35404.0
135,1134,32.173269,31.85173,28302.0,32229.0
136,1135,31.40556,30.970328,28849.0,30448.0
137,1136,31.461179,31.110752,28930.0,30284.0
138,1137,31.205484,31.118991,29392.0,29529.0
139,1138,31.2852,31.27441,29397.0,30294.0
140,1139,30.188559,30.824683,30676.0,29403.0
141,114,37.200349,37.448753,71527.0,72215.0
142,1140,30.176452,31.027235,30720.0,29717.0
143,1141,29.976748,30.944727,30868.0,29221.0
144,1142,29.895687,30.804932,31012.0,29553.0
145,1143,29.762256,30.66372,31199.0,29083.0
146,1144,29.984758,30.438523,30494.0,29345.0
147,1145,30.304502,30.465164,29641.0,29051.0
148,1147,30.020323,30.685897,30188.0,29794.0
149,1148,29.843172,30.87918,30838.0,29228.0
150,1149,33.096159,33.218173,29227.0,28941.0
151,115,37.169766,36.538468,71460.0,72441.0
152,1150,32.728363,33.124729,29921.0,29670.0
153,1151,32.000384,31.988412,30990.0,30259.0
154,1152,31.853647,31.551876,31329.0,31023.0
155,1153,31.900786,31.841747,31240.0,30597.0
156,1154,31.794094,31.720433,31225.0,30736.0
157,1155,31.831768,32.024895,31169.0,30503.0
158,1156,31.618075,31.595854,30911.0,30919.0
159,1157,31.6896,31.741934,30882.0,30804.0
160,1158,30.355192,30.583267,32352.0,32536.0
161,1159,29.811678,30.308272,32855.0,33385.0
162,116,37.285093,37.06896,71264.0,72101.0
163,1160,29.550259,29.999057,33636.0,33525.0
164,1161,29.344812,29.913669,33986.0,33723.0
165,1162,29.548343,30.382115,33561.0,33211.0
166,1163,29.556613,30.671605,33564.0,32467.0
167,1164,29.738346,30.769806,33293.0,32211.0
168,1165,30.355588,30.863493,32505.0,32113.0
169,1166,34.966105,33.947853,40960.0,41445.0
170,1167,35.112715,33.579187,38522.0,41632.0
171,1168,31.206008,32.10657,41219.0,38832.0
172,1169,28.848404,30.57438,36482.0,32354.0
173,117,37.223768,35.567034,71215.0,71034.0
174,1170,31.218075,31.900543,40029.0,36992.0
175,1171,31.175454,31.703121,40322.0,37875.0
176,1172,30.209728,31.158138,30734.0,29413.0
177,1173,30.201173,31.165524,30820.0,29510.0
178,1174,29.96712,30.665379,30507.0,28920.0
179,1175,29.952856,30.895494,30528.0,29687.0
180,1176,30.279344,30.962511,29307.0,30193.0
181,11760,29.768715,29.810815,35484.0,32818.0
182,1177,30.234713,30.972399,29444.0,30087.0
183,1178,31.63857,31.6067,24850.0,24383.0
184,1179,31.585256,31.089897,24743.0,26390.0
185,118,37.076985,36.566482,73669.0,72590.0
186,1180,32.133241,30.642054,23881.0,28447.0
187,1181,31.956881,30.401018,23731.0,29198.0
188,1182,31.072032,32.166398,41105.0,41284.0
189,1183,31.738241,32.698511,40512.0,42124.0
190,1184,32.89946,34.285076,38626.0,40453.0
191,1185,34.392793,33.623969,51394.0,53312.0
192,1186,32.073417,32.456021,39769.0,38706.0
193,1187,31.277807,32.287615,40975.0,38284.0
194,1188,30.999813,31.938212,41036.0,38182.0
195,1189,30.630019,30.493835,28971.0,28994.0
196,119,37.02815,35.296449,72903.0,71820.0
197,1190,30.654716,30.507371,28887.0,29234.0
198,1191,30.818296,30.349607,28274.0,29156.0
199,1192,30.795663,30.448108,28313.0,29016.0
200,1193,30.908537,30.412686,28576.0,29083.0
201,1194,30.885143,30.457723,28478.0,29214.0
202,1195,30.803084,30.433028,28266.0,28572.0
203,1196,30.793186,30.6136,28448.0,28073.0
204,1197,30.802998,30.612342,28463.0,28067.0
205,1198,30.838895,30.402935,28247.0,29152.0
206,1199,33.16566,32.284925,35346.0,34486.0
207,120,37.224854,36.427009,78565.0,71185.0
208,1200,29.301815,29.410993,29567.0,31097.0
209,1201,29.283699,29.820899,29560.0,31072.0
210,1202,29.177678,29.205796,30223.0,30492.0
211,1203,29.175772,29.53437,30189.0,30032.0
212,1204,28.98425,29.162851,30770.0,31179.0
213,1205,28.991179,29.438285,30786.0,29799.0
214,1206,28.959043,29.08091,32087.0,32931.0
215,1207,28.983736,29.178656,31601.0,32128.0
216,1208,28.898228,28.635696,33845.0,34835.0
217,1209,28.915591,28.849314,33934.0,33477.0
218,1210,28.97465,28.951869,36445.0,31920.0
219,1211,28.970131,28.905372,36900.0,32304.0
220,1213,29.08936,28.844992,28875.0,34784.0
221,1214,29.420616,28.958269,28512.0,31462.0
222,1215,29.21778,28.888454,28174.0,32070.0
223,1216,36.480427,38.405033,52897.0,52218.0
224,1217,36.629357,37.424087,51645.0,50373.0
225,1218,36.492221,36.988093,51949.0,51160.0
226,1219,36.424493,37.547388,50287.0,50895.0
227,1220,36.37687,37.181661,50506.0,50120.0
228,1221,36.52647,37.341359,48949.0,49706.0
229,1222,36.638353,37.880588,48113.0,50547.0
230,1223,37.515093,38.563449,47404.0,51567.0
231,1224,37.393251,38.236771,47833.0,50685.0
232,1226,38.325553,38.362147,48670.0,50628.0
233,1227,38.981628,39.70153,51211.0,57594.0
234,1228,38.957491,38.513959,51173.0,53062.0
235,1229,40.335135,40.60185,56226.0,59523.0
236,123,33.682977,35.729045,72097.0,59821.0
237,1230,40.376299,39.23001,56479.0,56083.0
238,1232,41.551261,40.207287,62220.0,58063.0
239,1233,33.257465,33.427735,43951.0,45238.0
240,1234,32.541884,33.311207,44616.0,41863.0
241,1235,32.567919,34.614723,44899.0,43489.0
242,1236,32.25168,33.354497,42708.0,41500.0
243,1237,32.263078,34.403159,42791.0,46403.0
244,1238,32.314514,32.778269,39132.0,40191.0
245,1239,32.291213,33.329724,39501.0,41510.0
246,124,31.91392,35.226569,75857.0,59149.0
247,1240,32.363612,32.614903,36116.0,36656.0
248,1241,32.57983,32.790387,35087.0,37523.0
249,1242,32.811191,32.420766,36809.0,39487.0
250,1243,32.80062,32.717537,37985.0,38856.0
251,1244,32.787148,32.666615,37496.0,37225.0
252,1246,32.80197,32.506778,39419.0,36078.0
253,1247,36.886615,36.422955,54894.0,53926.0
254,1248,32.8758,32.999291,43143.0,39703.0
255,1249,34.986816,35.322663,55441.0,58750.0
256,125,31.044775,34.072165,73312.0,62339.0
257,1250,33.282692,33.056342,46475.0,40832.0
258,1252,37.157587,37.48249,55991.0,58485.0
259,1253,35.108783,34.331913,56240.0,49871.0
260,1254,36.178855,36.209414,54332.0,55656.0
261,1255,36.063286,36.683087,54115.0,56911.0
262,1256,34.203792,33.765766,57835.0,54755.0
263,1257,34.215804,35.252181,57770.0,55302.0
264,1258,37.884198,34.634932,72608.0,58119.0
265,1259,38.837584,32.599327,78509.0,60823.0
266,126,31.135132,32.889299,73554.0,65733.0
267,1260,29.935117,29.977671,41503.0,40246.0
268,1261,29.869318,30.519528,41935.0,45809.0
269,1262,30.034776,30.099569,40326.0,38333.0
270,1263,30.030488,30.231151,40294.0,42928.0
271,1264,29.92321,29.374974,37090.0,39065.0
272,1265,29.933657,29.918458,37203.0,42182.0
273,1266,29.646963,29.516184,35140.0,35063.0
274,1268,29.057648,29.441469,36445.0,37232.0
275,1269,29.048296,29.283484,36357.0,36379.0
276,127,31.137116,32.895204,69635.0,71472.0
277,1270,29.175303,29.243419,37239.0,36709.0
278,1271,29.168661,29.219737,37671.0,37621.0
279,1272,29.123159,29.264313,38286.0,37918.0
280,1273,29.114692,29.215828,38227.0,37432.0
281,1274,29.039627,29.058857,39245.0,40083.0
282,1275,29.060757,29.190874,39124.0,38597.0
283,1277,28.897061,29.11252,41007.0,39090.0
284,1278,28.87389,29.120984,42557.0,39482.0
285,128,31.240295,32.17471,69076.0,62701.0
286,1280,36.455508,35.717339,54918.0,54884.0
287,1281,35.191861,34.298714,54607.0,52331.0
288,1283,32.184543,34.873757,52078.0,53047.0
289,1284,33.481632,33.189776,57270.0,55173.0
290,1285,33.567215,33.901748,56982.0,54600.0
291,1286,37.535476,36.483702,56020.0,53924.0
292,1287,41.555117,32.210005,84306.0,55655.0
293,1289,34.326456,31.546908,51353.0,48611.0
294,129,31.650857,32.296085,63374.0,69984.0
295,1291,34.706537,32.848543,52826.0,45672.0
296,1292,33.164897,31.287184,45877.0,46873.0
297,1293,33.205487,31.758361,45883.0,48594.0
298,1294,31.085293,31.237075,46044.0,50319.0
299,1295,31.144963,31.456603,45234.0,48173.0
300,1296,30.390851,31.270255,48458.0,50425.0
301,1297,30.435279,31.466468,48402.0,49200.0
302,1298,29.372082,30.59733,49157.0,50643.0
303,1299,29.398333,31.261977,48972.0,50439.0
304,13,44.379722,43.322443,89682.0,89638.0
305,130,31.701227,31.472517,64588.0,60312.0
306,1301,29.311744,31.232997,52352.0,50592.0
307,1302,29.57579,30.32977,55373.0,48988.0
308,1303,29.582785,30.831949,55415.0,50939.0
309,1305,38.433478,32.29321,79840.0,57154.0
310,1306,29.925167,30.335188,57050.0,50236.0
311,1307,29.902378,30.637408,56907.0,51276.0
312,1308,29.982756,30.44553,57308.0,49088.0
313,1309,29.974299,30.483131,56990.0,49217.0
314,131,31.904592,32.300632,63440.0,68044.0
315,1310,30.074101,30.277044,57539.0,48862.0
316,1311,29.994496,30.481907,56251.0,49165.0
317,1312,30.03191,30.498328,56039.0,48820.0
318,1313,30.126352,30.401126,51443.0,48598.0
319,1314,30.202702,30.418137,50836.0,48992.0
320,1315,30.7493,30.283916,44621.0,49120.0
321,1316,30.790217,30.303775,44058.0,50045.0
322,1317,30.568175,30.086312,41086.0,48255.0
323,1319,30.13192,29.866113,36525.0,48002.0
324,132,31.946301,31.365502,63674.0,59153.0
325,1321,30.539406,30.959138,40554.0,47359.0
326,1322,30.547383,30.781511,40653.0,46921.0
327,1323,30.715643,30.881365,42212.0,46398.0
328,1324,32.759045,32.620548,37090.0,39314.0
329,1325,36.660513,37.521027,48208.0,50084.0
330,1326,37.969999,34.282503,77448.0,55254.0
331,1327,28.864628,29.132192,42960.0,39194.0
332,1328,37.507658,35.267854,70972.0,55246.0
333,1329,36.02266,36.097195,54111.0,53179.0
334,133,31.99666,31.601015,61103.0,53085.0
335,1330,34.478612,34.313179,54931.0,53376.0
336,1331,34.247937,36.436621,52830.0,51563.0
337,1332,33.925244,35.13313,62627.0,53894.0
338,1333,31.301577,36.534736,63150.0,52490.0
339,1334,33.729155,36.296166,67071.0,56317.0
340,1335,33.887357,36.598748,67246.0,53248.0
341,1336,35.001085,36.105398,69129.0,55951.0
342,1337,28.973924,28.904611,32196.0,34198.0
343,1338,35.184903,42.586412,69532.0,86038.0
344,134,31.99425,31.340448,60887.0,53108.0
345,1340,36.47173,40.247111,72352.0,80628.0
346,1341,43.787742,37.410258,88389.0,84724.0
347,1342,44.044996,38.669302,88953.0,85633.0
348,1343,39.935873,36.387165,88722.0,69140.0
349,1344,40.266176,37.459186,88884.0,83302.0
350,1346,40.468323,37.552187,88788.0,85079.0
351,1347,37.346267,31.598174,84028.0,50612.0
352,1348,37.423445,32.935044,84372.0,52627.0
353,1349,36.661305,31.068326,79378.0,52539.0
354,135,31.657252,31.204881,59544.0,50602.0
355,1350,36.517519,32.597141,77015.0,55179.0
356,1351,36.351058,30.301287,73577.0,47941.0
357,1352,32.786759,30.076601,57844.0,46399.0
358,1353,32.892472,30.41785,58308.0,47721.0
359,1354,31.076813,30.060971,49640.0,47420.0
360,1355,30.424728,30.183602,47666.0,47751.0
361,1356,30.155173,29.90349,45971.0,46699.0
362,1357,30.084446,29.954846,45030.0,48243.0
363,1358,29.768715,29.749765,42818.0,45581.0
364,1359,29.431723,29.76556,41033.0,45494.0
365,136,31.860951,31.19905,60170.0,50538.0
366,1360,29.424658,29.883714,40935.0,46449.0
367,1361,29.711454,30.023695,42594.0,48508.0
368,1362,29.117461,29.185298,39659.0,42777.0
369,1363,29.051434,29.602107,39877.0,44922.0
370,1364,29.033917,29.4192,39540.0,43524.0
371,1365,28.916485,29.987126,40126.0,42835.0
372,1366,28.616787,29.355686,41543.0,43764.0
373,1367,28.608504,29.710638,41668.0,42926.0
374,1368,28.734318,29.438648,43341.0,42345.0
375,1369,28.6225,29.026046,42755.0,42288.0
376,137,31.228448,31.068311,57898.0,50283.0
377,1370,28.580218,29.555235,46278.0,43892.0
378,1371,28.613817,29.37508,45974.0,43743.0
379,1372,28.460138,30.075929,49012.0,45908.0
380,1373,28.433492,30.265229,50775.0,47635.0
381,1374,28.817197,30.769314,53911.0,47996.0
382,1375,28.711672,29.533678,52909.0,43648.0
383,1376,29.640033,31.065372,53632.0,47434.0
384,1377,29.391009,30.027089,56201.0,45434.0
385,1378,28.838944,29.751042,53352.0,46318.0
386,1379,28.366352,29.410909,51334.0,43531.0
387,138,31.289176,31.216557,57933.0,54520.0
388,1380,28.385663,29.451731,49231.0,43736.0
389,1381,35.398017,35.635644,47784.0,48360.0
390,1382,35.66809,36.498838,49541.0,52826.0
391,1383,36.241162,37.70717,52142.0,51102.0
392,1384,36.484409,37.620036,51824.0,49149.0
393,1386,37.274759,37.350951,52043.0,50378.0
394,1387,37.067458,37.088446,52701.0,50378.0
395,139,30.766281,31.076348,56289.0,50158.0
396,1393,40.887651,39.435462,55197.0,52837.0
397,1395,36.801343,36.629442,53272.0,48705.0
398,1396,31.171812,31.655148,39306.0,41207.0
399,1397,36.747373,35.527255,53366.0,47277.0
400,1398,36.089223,35.115867,51235.0,48579.0
401,1399,35.838336,35.151888,48956.0,47033.0
402,14,44.381625,43.322747,89687.0,89655.0
403,140,30.756943,31.054805,55948.0,55273.0
404,1400,31.242864,30.816879,39074.0,43181.0
405,1401,34.444561,33.777035,41950.0,42172.0
406,1402,32.467849,33.618305,45964.0,43268.0
407,1403,32.433829,34.168841,46335.0,45511.0
408,1404,31.373341,32.239654,49074.0,43750.0
409,1405,31.461571,32.984148,48862.0,44627.0
410,1406,31.236022,32.246689,48985.0,40329.0
411,1407,31.221284,32.44638,49121.0,43289.0
412,1408,31.602978,32.116329,44882.0,40807.0
413,1409,31.611761,32.261163,45080.0,43026.0
414,1410,32.364313,32.170154,37822.0,37327.0
415,1411,32.362097,32.212403,37865.0,41023.0
416,1412,31.630877,31.90929,38248.0,41602.0
417,1414,34.870157,35.103595,55114.0,49026.0
418,1415,35.099685,35.416639,49685.0,49808.0
419,1416,35.098984,35.045529,49533.0,51371.0
420,1417,35.11388,35.528023,48622.0,48225.0
421,1418,35.141064,35.001435,48498.0,47604.0
422,1419,35.35645,35.912669,47922.0,49110.0
423,1420,35.586906,35.233205,47865.0,47447.0
424,1421,35.754936,36.449599,50052.0,54031.0
425,1422,35.972918,37.909232,50745.0,58818.0
426,1423,36.78305,38.058934,53597.0,59364.0
427,1424,37.799253,38.076582,58449.0,60783.0
428,1425,31.364218,31.718877,39641.0,37554.0
429,1426,31.571541,31.271161,38245.0,41698.0
430,1427,36.341367,35.729972,52434.0,53656.0
431,1428,35.979515,35.842172,51196.0,53395.0
432,1429,37.26796,37.034641,55613.0,55992.0
433,1430,29.711978,28.740072,35258.0,39511.0
434,1431,31.198145,32.578558,56089.0,49476.0
435,1432,31.160386,33.096164,56354.0,53379.0
436,1433,31.085946,32.295331,52409.0,46082.0
437,1434,31.15744,32.49945,51601.0,47752.0
438,1435,31.217728,32.244387,49349.0,44218.0
439,1436,31.328992,32.099895,48445.0,48590.0
440,1437,31.623073,32.045196,45211.0,43039.0
441,1439,29.976668,28.235612,39046.0,41204.0
442,1440,30.004202,30.962511,29737.0,30193.0
443,1441,30.005982,30.978034,29767.0,30217.0
444,1442,29.992693,30.913675,29718.0,30216.0
445,1443,29.951938,30.964119,29827.0,30203.0
446,1444,30.062526,30.89032,29454.0,30240.0
447,1445,30.060841,30.964131,29484.0,30203.0
448,1446,29.905214,30.89032,29753.0,30240.0
449,1447,29.678702,28.385274,39623.0,39254.0
450,1448,31.385551,31.445572,35924.0,37551.0
451,1449,29.115154,30.370135,30657.0,29893.0
452,145,33.336451,31.886264,76734.0,68827.0
453,1450,30.015078,30.962336,29581.0,30193.0
454,1452,32.445379,33.803672,36316.0,35883.0
455,1453,32.507225,32.69688,34975.0,33749.0
456,1454,32.443912,32.72096,34194.0,32200.0
457,1455,32.487168,32.792838,34158.0,35194.0
458,1456,32.541443,33.460425,35149.0,36419.0
459,1457,32.468934,32.573247,33608.0,31991.0
460,1458,32.410525,32.551896,33793.0,34687.0
461,1459,32.595977,32.242341,30724.0,32068.0
462,146,35.497696,31.227494,77716.0,70605.0
463,1460,32.562168,32.484957,30776.0,32047.0
464,1461,32.97888,32.133979,29248.0,31469.0
465,1462,32.986454,32.385554,29247.0,31592.0
466,1463,32.750725,32.249798,29809.0,31266.0
467,1464,32.777835,32.242341,29622.0,32068.0
468,1465,32.49356,32.092028,30914.0,31422.0
469,1466,32.330473,32.13873,30806.0,32130.0
470,1467,32.127775,31.917395,31432.0,31449.0
471,1468,32.158303,32.357536,31296.0,31073.0
472,1469,31.964314,30.520461,31834.0,32920.0
473,147,36.27354,35.777846,52380.0,53240.0
474,1470,31.779724,32.362664,32142.0,30747.0
475,1471,31.515506,30.540498,32612.0,32751.0
476,1472,31.184057,30.911855,33382.0,32306.0
477,1473,31.139917,31.276264,33305.0,31899.0
478,1474,30.725116,30.749751,33543.0,32526.0
479,1475,30.748806,31.166081,33476.0,31803.0
480,1476,30.301618,30.45465,33680.0,33084.0
481,1477,30.307433,30.68932,33664.0,32830.0
482,1478,30.082072,29.93862,34089.0,33964.0
483,1479,30.077835,30.537173,34050.0,32937.0
484,148,35.939762,35.699115,53215.0,54918.0
485,1480,30.058293,30.277928,33936.0,33164.0
486,1481,30.036014,30.357516,33967.0,33020.0
487,1482,29.892331,29.760684,33792.0,33246.0
488,1483,29.850843,30.071963,33841.0,33728.0
489,1484,29.662289,29.955986,33956.0,32605.0
490,1486,36.24856,34.385919,50285.0,47536.0
491,1487,35.248887,33.107058,49670.0,47014.0
492,1488,33.842582,33.859429,48756.0,46435.0
493,1489,32.541487,29.550655,45766.0,45585.0
494,149,35.750391,35.740997,52848.0,53669.0
495,1490,31.754684,30.256479,43308.0,38982.0
496,1491,31.823421,32.298686,43045.0,46057.0
497,1492,30.896641,29.814242,39378.0,38147.0
498,1493,30.935745,30.519848,39350.0,39381.0
499,1494,30.612207,31.056395,36164.0,37498.0
500,1495,30.956598,31.421936,36147.0,38319.0
501,1496,30.448644,30.792663,35645.0,35794.0
502,1497,30.510108,31.081201,35594.0,37299.0
503,1498,30.249625,30.799605,36435.0,35558.0
504,1499,30.299697,30.879328,36194.0,36607.0
505,150,35.484806,34.483816,54595.0,52688.0
506,1500,29.871747,30.755474,36824.0,36072.0
507,1501,29.646075,30.117462,37557.0,37841.0
508,1502,29.637623,31.017199,37543.0,35355.0
509,1503,29.404753,29.700129,38315.0,40412.0
510,1504,29.349574,30.919059,38458.0,36349.0
511,1505,29.201637,29.498109,39177.0,41728.0
512,1506,29.213846,30.547248,39254.0,37534.0
513,1507,29.401957,29.381244,38354.0,39377.0
514,1508,29.365915,29.809417,38444.0,38434.0
515,1509,29.732129,29.773755,38167.0,39294.0
516,151,35.549715,35.789378,54065.0,54450.0
517,1510,29.754285,29.414887,38159.0,41088.0
518,1511,29.871149,29.92127,38671.0,39611.0
519,1512,29.881741,29.481728,38791.0,40753.0
520,1513,30.158013,30.09325,39957.0,38492.0
521,1514,30.113109,29.720521,39908.0,41880.0
522,1515,30.383487,30.39722,39426.0,38984.0
523,1516,30.372672,29.731911,39266.0,41345.0
524,1517,30.443708,30.295843,40940.0,38795.0
525,1518,30.43632,30.136495,40687.0,38209.0
526,152,35.479971,35.735486,54928.0,55218.0
527,1520,30.474767,30.084141,41761.0,38893.0
528,1522,31.968411,31.299668,54248.0,44782.0
529,1523,31.743183,30.813282,49787.0,41054.0
530,1524,29.838728,31.019238,37007.0,35466.0
531,1525,33.008786,35.337899,46699.0,53193.0
532,1526,33.706823,35.141061,45357.0,47664.0
533,1527,34.642644,34.86709,45967.0,47410.0
534,153,35.447667,34.936984,55120.0,51915.0
535,1530,35.841866,35.034568,47471.0,45133.0
536,1531,35.804045,34.822769,47990.0,48362.0
537,1532,35.34425,35.431884,44947.0,41702.0
538,1533,35.299629,35.092771,44429.0,43982.0
539,1535,34.911264,35.271372,37715.0,42266.0
540,1537,33.573251,34.428232,34633.0,37917.0
541,1539,32.885856,34.779379,33948.0,37710.0
542,154,36.621584,37.114899,56558.0,58493.0
543,1542,30.163705,30.40034,35832.0,37567.0
544,1543,29.926943,31.187367,36447.0,35481.0
545,1544,28.76805,29.386757,44716.0,44069.0
546,1545,28.746618,29.346399,44695.0,42823.0
547,1546,28.651844,29.64664,47058.0,45052.0
548,1547,28.765854,29.391365,46803.0,43641.0
549,1548,29.169356,29.723807,47454.0,46073.0
550,1549,29.159225,29.678379,46852.0,44951.0
551,155,36.587351,35.846082,56641.0,54204.0
552,1550,30.478974,30.130907,48178.0,48231.0
553,1551,30.481142,30.044416,47553.0,47102.0
554,1552,30.292931,30.23616,49196.0,48013.0
555,15525,35.899078,36.096278,55212.0,53187.0
556,1553,30.271425,30.114105,49193.0,47846.0
557,1554,30.275254,30.47732,49804.0,49249.0
558,1555,30.274277,30.016052,49829.0,51304.0
559,1556,30.32521,30.356921,49785.0,49121.0
