"12f7 -- 9. All data groups, 2010-2023"

"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households with children under school age (TE)",561
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households with school-age children (TE)",554
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households with teenagers (TE)",476
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","One-parent households with children (TE)",257
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Adult households (TE)",6563
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Pensioner households (TE)",2447
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households living in owner-occupied dwellings (TE)",4895
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households living in rented dwellings (TE)",5334
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households living in other dwellings (TE)",51
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households, total (TR)",10280
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Average income of households (TR)",70016
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Median income of households (TR)",43868
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households belonging to the lowest income category (TR)",1840
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households belonging to the middle income category (TR)",4104
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Households belonging to the highest income category (TR)",4336
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Accumulated purchasing power of households (TR)",719769575
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Free-time residences (RA)",0
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Buildings, total (RA)",623
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Other buildings (RA)",307
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Residential buildings (RA)",316
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Dwellings (RA)",12337
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Average floor area per dwelling (RA)",65.7
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Dwellings in small houses (RA)",3
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Dwellings in blocks of flats (RA)",11719
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Other dwellings (RA)",615
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Workplaces, total (TP)",55404
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Primary production (TP)",25
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Processing (TP)",2461
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Services (TP)",52918
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","A Agriculture, forestry and fishing (TP)",25
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","B Mining and quarrying (TP)",3
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","C Manufacturing (TP)",1174
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",823
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","F Construction (TP)",461
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",5401
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","H Transportation and storage (TP)",992
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","I Accommodation and food service activities (TP)",4086
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","J Information and communication (TP)",11969
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","K Financial and insurance activities (TP)",4797
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","L Real estate activities (TP)",1434
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","M Professional, scientific and technical activities (TP)",9782
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","N Administrative and support service activities (TP)",2777
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","O Public administration and defence; compulsory social security (TP)",1467
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","P Education (TP)",2733
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Q Human health and social work activities (TP)",3038
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","R Arts, entertainment and recreation (TP)",1981
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","S Other service activities (TP)",2415
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",46
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","X Industry unknown (TP)",0
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Inhabitants, total (PT)",18030
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Employed (PT)",9979
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Unemployed (PT)",630
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Children aged 0 to 14 (PT)",1656
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Students (PT)",1559
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Pensioners (PT)",3437
"00100  Helsinki keskusta - Etu-Töölö (Helsinki)","Others (PT)",769
"00120  Punavuori - Bulevardi (Helsinki)","X coordinate",385531
"00120  Punavuori - Bulevardi (Helsinki)","Y coordinate",6671434
"00120  Punavuori - Bulevardi (Helsinki)","Surface area",414010
"00120  Punavuori - Bulevardi (Helsinki)","Inhabitants, total (HE)",7192
"00120  Punavuori - Bulevardi (Helsinki)","Males (HE)",3339
"00120  Punavuori - Bulevardi (Helsinki)","Females (HE)",3853
"00120  Punavuori - Bulevardi (Helsinki)","Average age of inhabitants (HE)",41
"00120  Punavuori - Bulevardi (Helsinki)","0-2 years (HE)",139
"00120  Punavuori - Bulevardi (Helsinki)","3-6 years (HE)",191
"00120  Punavuori - Bulevardi (Helsinki)","7-12 years (HE)",344
"00120  Punavuori - Bulevardi (Helsinki)","13-15 years (HE)",183
"00120  Punavuori - Bulevardi (Helsinki)","16-17 years (HE)",126
"00120  Punavuori - Bulevardi (Helsinki)","18-19 years (HE)",116
"00120  Punavuori - Bulevardi (Helsinki)","20-24 years (HE)",603
"00120  Punavuori - Bulevardi (Helsinki)","25-29 years (HE)",810
"00120  Punavuori - Bulevardi (Helsinki)","30-34 years (HE)",716
"00120  Punavuori - Bulevardi (Helsinki)","35-39 years (HE)",519
"00120  Punavuori - Bulevardi (Helsinki)","40-44 years (HE)",514
"00120  Punavuori - Bulevardi (Helsinki)","45-49 years (HE)",491
"00120  Punavuori - Bulevardi (Helsinki)","50-54 years (HE)",458
"00120  Punavuori - Bulevardi (Helsinki)","55-59 years (HE)",385
"00120  Punavuori - Bulevardi (Helsinki)","60-64 years (HE)",342
"00120  Punavuori - Bulevardi (Helsinki)","65-69 years (HE)",348
"00120  Punavuori - Bulevardi (Helsinki)","70-74 years (HE)",294
"00120  Punavuori - Bulevardi (Helsinki)","75-79 years (HE)",319
"00120  Punavuori - Bulevardi (Helsinki)","80-84 years (HE)",184
"00120  Punavuori - Bulevardi (Helsinki)","85 years or over (HE)",110
"00120  Punavuori - Bulevardi (Helsinki)","Aged 18 or over, total (KO)",6209
"00120  Punavuori - Bulevardi (Helsinki)","Basic level studies (KO)",705
"00120  Punavuori - Bulevardi (Helsinki)","With education, total (KO)",5504
"00120  Punavuori - Bulevardi (Helsinki)","Matriculation examination (KO)",1015
"00120  Punavuori - Bulevardi (Helsinki)","Vocational diploma (KO)",761
"00120  Punavuori - Bulevardi (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",1460
"00120  Punavuori - Bulevardi (Helsinki)","Academic degree - Higher university level degree (KO)",2268
"00120  Punavuori - Bulevardi (Helsinki)","Aged 18 or over, total (HR)",6209
"00120  Punavuori - Bulevardi (Helsinki)","Average income of inhabitants (HR)",56441
"00120  Punavuori - Bulevardi (Helsinki)","Median income of inhabitants (HR)",32491
"00120  Punavuori - Bulevardi (Helsinki)","Inhabitants belonging to the lowest income category (HR)",996
"00120  Punavuori - Bulevardi (Helsinki)","Inhabitants belonging to the middle income category (HR)",2444
"00120  Punavuori - Bulevardi (Helsinki)","Inhabitants belonging to the highest income category (HR)",2769
"00120  Punavuori - Bulevardi (Helsinki)","Accumulated purchasing power of inhabitants (HR)",350441463
"00120  Punavuori - Bulevardi (Helsinki)","Households, total (TE)",4072
"00120  Punavuori - Bulevardi (Helsinki)","Average size of households (TE)",1.8
"00120  Punavuori - Bulevardi (Helsinki)","Average floor area per person (TE)",40.1
"00120  Punavuori - Bulevardi (Helsinki)","One-person households (TE)",2086
"00120  Punavuori - Bulevardi (Helsinki)","Young one-person households (TE)",854
"00120  Punavuori - Bulevardi (Helsinki)","Young couples without children (TE)",351
"00120  Punavuori - Bulevardi (Helsinki)","Households with children (TE)",616
"00120  Punavuori - Bulevardi (Helsinki)","Households with small children (TE)",134
"00120  Punavuori - Bulevardi (Helsinki)","Households with children under school age (TE)",256
"00120  Punavuori - Bulevardi (Helsinki)","Households with school-age children (TE)",262
"00120  Punavuori - Bulevardi (Helsinki)","Households with teenagers (TE)",232
"00120  Punavuori - Bulevardi (Helsinki)","One-parent households with children (TE)",157
"00120  Punavuori - Bulevardi (Helsinki)","Adult households (TE)",2532
"00120  Punavuori - Bulevardi (Helsinki)","Pensioner households (TE)",938
"00120  Punavuori - Bulevardi (Helsinki)","Households living in owner-occupied dwellings (TE)",2101
"00120  Punavuori - Bulevardi (Helsinki)","Households living in rented dwellings (TE)",1937
"00120  Punavuori - Bulevardi (Helsinki)","Households living in other dwellings (TE)",34
"00120  Punavuori - Bulevardi (Helsinki)","Households, total (TR)",4072
"00120  Punavuori - Bulevardi (Helsinki)","Average income of households (TR)",86451
"00120  Punavuori - Bulevardi (Helsinki)","Median income of households (TR)",46885
"00120  Punavuori - Bulevardi (Helsinki)","Households belonging to the lowest income category (TR)",657
"00120  Punavuori - Bulevardi (Helsinki)","Households belonging to the middle income category (TR)",1598
"00120  Punavuori - Bulevardi (Helsinki)","Households belonging to the highest income category (TR)",1817
"00120  Punavuori - Bulevardi (Helsinki)","Accumulated purchasing power of households (TR)",352026771
"00120  Punavuori - Bulevardi (Helsinki)","Free-time residences (RA)",0
"00120  Punavuori - Bulevardi (Helsinki)","Buildings, total (RA)",244
"00120  Punavuori - Bulevardi (Helsinki)","Other buildings (RA)",92
"00120  Punavuori - Bulevardi (Helsinki)","Residential buildings (RA)",152
"00120  Punavuori - Bulevardi (Helsinki)","Dwellings (RA)",4860
"00120  Punavuori - Bulevardi (Helsinki)","Average floor area per dwelling (RA)",69.8
"00120  Punavuori - Bulevardi (Helsinki)","Dwellings in small houses (RA)",7
"00120  Punavuori - Bulevardi (Helsinki)","Dwellings in blocks of flats (RA)",4591
"00120  Punavuori - Bulevardi (Helsinki)","Other dwellings (RA)",262
"00120  Punavuori - Bulevardi (Helsinki)","Workplaces, total (TP)",8069
"00120  Punavuori - Bulevardi (Helsinki)","Primary production (TP)",3
"00120  Punavuori - Bulevardi (Helsinki)","Processing (TP)",209
"00120  Punavuori - Bulevardi (Helsinki)","Services (TP)",7857
"00120  Punavuori - Bulevardi (Helsinki)","A Agriculture, forestry and fishing (TP)",3
"00120  Punavuori - Bulevardi (Helsinki)","B Mining and quarrying (TP)",2
"00120  Punavuori - Bulevardi (Helsinki)","C Manufacturing (TP)",181
"00120  Punavuori - Bulevardi (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00120  Punavuori - Bulevardi (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00120  Punavuori - Bulevardi (Helsinki)","F Construction (TP)",26
"00120  Punavuori - Bulevardi (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",723
"00120  Punavuori - Bulevardi (Helsinki)","H Transportation and storage (TP)",198
"00120  Punavuori - Bulevardi (Helsinki)","I Accommodation and food service activities (TP)",993
"00120  Punavuori - Bulevardi (Helsinki)","J Information and communication (TP)",1213
"00120  Punavuori - Bulevardi (Helsinki)","K Financial and insurance activities (TP)",1041
"00120  Punavuori - Bulevardi (Helsinki)","L Real estate activities (TP)",119
"00120  Punavuori - Bulevardi (Helsinki)","M Professional, scientific and technical activities (TP)",1160
"00120  Punavuori - Bulevardi (Helsinki)","N Administrative and support service activities (TP)",233
"00120  Punavuori - Bulevardi (Helsinki)","O Public administration and defence; compulsory social security (TP)",491
"00120  Punavuori - Bulevardi (Helsinki)","P Education (TP)",307
"00120  Punavuori - Bulevardi (Helsinki)","Q Human health and social work activities (TP)",452
"00120  Punavuori - Bulevardi (Helsinki)","R Arts, entertainment and recreation (TP)",181
"00120  Punavuori - Bulevardi (Helsinki)","S Other service activities (TP)",733
"00120  Punavuori - Bulevardi (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00120  Punavuori - Bulevardi (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",13
"00120  Punavuori - Bulevardi (Helsinki)","X Industry unknown (TP)",0
"00120  Punavuori - Bulevardi (Helsinki)","Inhabitants, total (PT)",7192
"00120  Punavuori - Bulevardi (Helsinki)","Employed (PT)",4018
"00120  Punavuori - Bulevardi (Helsinki)","Unemployed (PT)",254
"00120  Punavuori - Bulevardi (Helsinki)","Children aged 0 to 14 (PT)",800
"00120  Punavuori - Bulevardi (Helsinki)","Students (PT)",517
"00120  Punavuori - Bulevardi (Helsinki)","Pensioners (PT)",1242
"00120  Punavuori - Bulevardi (Helsinki)","Others (PT)",361
"00130  Kaartinkaupunki (Helsinki)","X coordinate",386244
"00130  Kaartinkaupunki (Helsinki)","Y coordinate",6671474
"00130  Kaartinkaupunki (Helsinki)","Surface area",428960
"00130  Kaartinkaupunki (Helsinki)","Inhabitants, total (HE)",1731
"00130  Kaartinkaupunki (Helsinki)","Males (HE)",851
"00130  Kaartinkaupunki (Helsinki)","Females (HE)",880
"00130  Kaartinkaupunki (Helsinki)","Average age of inhabitants (HE)",42
"00130  Kaartinkaupunki (Helsinki)","0-2 years (HE)",48
"00130  Kaartinkaupunki (Helsinki)","3-6 years (HE)",43
"00130  Kaartinkaupunki (Helsinki)","7-12 years (HE)",70
"00130  Kaartinkaupunki (Helsinki)","13-15 years (HE)",54
"00130  Kaartinkaupunki (Helsinki)","16-17 years (HE)",32
"00130  Kaartinkaupunki (Helsinki)","18-19 years (HE)",26
"00130  Kaartinkaupunki (Helsinki)","20-24 years (HE)",137
"00130  Kaartinkaupunki (Helsinki)","25-29 years (HE)",178
"00130  Kaartinkaupunki (Helsinki)","30-34 years (HE)",120
"00130  Kaartinkaupunki (Helsinki)","35-39 years (HE)",133
"00130  Kaartinkaupunki (Helsinki)","40-44 years (HE)",105
"00130  Kaartinkaupunki (Helsinki)","45-49 years (HE)",116
"00130  Kaartinkaupunki (Helsinki)","50-54 years (HE)",139
"00130  Kaartinkaupunki (Helsinki)","55-59 years (HE)",133
"00130  Kaartinkaupunki (Helsinki)","60-64 years (HE)",92
"00130  Kaartinkaupunki (Helsinki)","65-69 years (HE)",88
"00130  Kaartinkaupunki (Helsinki)","70-74 years (HE)",87
"00130  Kaartinkaupunki (Helsinki)","75-79 years (HE)",73
"00130  Kaartinkaupunki (Helsinki)","80-84 years (HE)",33
"00130  Kaartinkaupunki (Helsinki)","85 years or over (HE)",24
"00130  Kaartinkaupunki (Helsinki)","Aged 18 or over, total (KO)",1484
"00130  Kaartinkaupunki (Helsinki)","Basic level studies (KO)",192
"00130  Kaartinkaupunki (Helsinki)","With education, total (KO)",1292
"00130  Kaartinkaupunki (Helsinki)","Matriculation examination (KO)",268
"00130  Kaartinkaupunki (Helsinki)","Vocational diploma (KO)",142
"00130  Kaartinkaupunki (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",316
"00130  Kaartinkaupunki (Helsinki)","Academic degree - Higher university level degree (KO)",566
"00130  Kaartinkaupunki (Helsinki)","Aged 18 or over, total (HR)",1484
"00130  Kaartinkaupunki (Helsinki)","Average income of inhabitants (HR)",77808
"00130  Kaartinkaupunki (Helsinki)","Median income of inhabitants (HR)",35684
"00130  Kaartinkaupunki (Helsinki)","Inhabitants belonging to the lowest income category (HR)",275
"00130  Kaartinkaupunki (Helsinki)","Inhabitants belonging to the middle income category (HR)",476
"00130  Kaartinkaupunki (Helsinki)","Inhabitants belonging to the highest income category (HR)",733
"00130  Kaartinkaupunki (Helsinki)","Accumulated purchasing power of inhabitants (HR)",115467133
"00130  Kaartinkaupunki (Helsinki)","Households, total (TE)",927
"00130  Kaartinkaupunki (Helsinki)","Average size of households (TE)",1.9
"00130  Kaartinkaupunki (Helsinki)","Average floor area per person (TE)",44.2
"00130  Kaartinkaupunki (Helsinki)","One-person households (TE)",417
"00130  Kaartinkaupunki (Helsinki)","Young one-person households (TE)",153
"00130  Kaartinkaupunki (Helsinki)","Young couples without children (TE)",66
"00130  Kaartinkaupunki (Helsinki)","Households with children (TE)",158
"00130  Kaartinkaupunki (Helsinki)","Households with small children (TE)",45
"00130  Kaartinkaupunki (Helsinki)","Households with children under school age (TE)",66
"00130  Kaartinkaupunki (Helsinki)","Households with school-age children (TE)",57
"00130  Kaartinkaupunki (Helsinki)","Households with teenagers (TE)",67
"00130  Kaartinkaupunki (Helsinki)","One-parent households with children (TE)",37
"00130  Kaartinkaupunki (Helsinki)","Adult households (TE)",545
"00130  Kaartinkaupunki (Helsinki)","Pensioner households (TE)",232
"00130  Kaartinkaupunki (Helsinki)","Households living in owner-occupied dwellings (TE)",458
"00130  Kaartinkaupunki (Helsinki)","Households living in rented dwellings (TE)",461
"00130  Kaartinkaupunki (Helsinki)","Households living in other dwellings (TE)",8
"00130  Kaartinkaupunki (Helsinki)","Households, total (TR)",927
"00130  Kaartinkaupunki (Helsinki)","Average income of households (TR)",124814
"00130  Kaartinkaupunki (Helsinki)","Median income of households (TR)",57734
"00130  Kaartinkaupunki (Helsinki)","Households belonging to the lowest income category (TR)",136
"00130  Kaartinkaupunki (Helsinki)","Households belonging to the middle income category (TR)",287
"00130  Kaartinkaupunki (Helsinki)","Households belonging to the highest income category (TR)",504
"00130  Kaartinkaupunki (Helsinki)","Accumulated purchasing power of households (TR)",115702298
"00130  Kaartinkaupunki (Helsinki)","Free-time residences (RA)",0
"00130  Kaartinkaupunki (Helsinki)","Buildings, total (RA)",144
"00130  Kaartinkaupunki (Helsinki)","Other buildings (RA)",107
"00130  Kaartinkaupunki (Helsinki)","Residential buildings (RA)",37
"00130  Kaartinkaupunki (Helsinki)","Dwellings (RA)",1183
"00130  Kaartinkaupunki (Helsinki)","Average floor area per dwelling (RA)",79.3
"00130  Kaartinkaupunki (Helsinki)","Dwellings in small houses (RA)",0
"00130  Kaartinkaupunki (Helsinki)","Dwellings in blocks of flats (RA)",999
"00130  Kaartinkaupunki (Helsinki)","Other dwellings (RA)",184
"00130  Kaartinkaupunki (Helsinki)","Workplaces, total (TP)",13909
"00130  Kaartinkaupunki (Helsinki)","Primary production (TP)",14
"00130  Kaartinkaupunki (Helsinki)","Processing (TP)",396
"00130  Kaartinkaupunki (Helsinki)","Services (TP)",13498
"00130  Kaartinkaupunki (Helsinki)","A Agriculture, forestry and fishing (TP)",14
"00130  Kaartinkaupunki (Helsinki)","B Mining and quarrying (TP)",3
"00130  Kaartinkaupunki (Helsinki)","C Manufacturing (TP)",164
"00130  Kaartinkaupunki (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",13
"00130  Kaartinkaupunki (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",10
"00130  Kaartinkaupunki (Helsinki)","F Construction (TP)",206
"00130  Kaartinkaupunki (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",531
"00130  Kaartinkaupunki (Helsinki)","H Transportation and storage (TP)",82
"00130  Kaartinkaupunki (Helsinki)","I Accommodation and food service activities (TP)",987
"00130  Kaartinkaupunki (Helsinki)","J Information and communication (TP)",1829
"00130  Kaartinkaupunki (Helsinki)","K Financial and insurance activities (TP)",1339
"00130  Kaartinkaupunki (Helsinki)","L Real estate activities (TP)",304
"00130  Kaartinkaupunki (Helsinki)","M Professional, scientific and technical activities (TP)",3547
"00130  Kaartinkaupunki (Helsinki)","N Administrative and support service activities (TP)",425
"00130  Kaartinkaupunki (Helsinki)","O Public administration and defence; compulsory social security (TP)",1981
"00130  Kaartinkaupunki (Helsinki)","P Education (TP)",175
"00130  Kaartinkaupunki (Helsinki)","Q Human health and social work activities (TP)",487
"00130  Kaartinkaupunki (Helsinki)","R Arts, entertainment and recreation (TP)",340
"00130  Kaartinkaupunki (Helsinki)","S Other service activities (TP)",1345
"00130  Kaartinkaupunki (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00130  Kaartinkaupunki (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",126
"00130  Kaartinkaupunki (Helsinki)","X Industry unknown (TP)",1
"00130  Kaartinkaupunki (Helsinki)","Inhabitants, total (PT)",1731
"00130  Kaartinkaupunki (Helsinki)","Employed (PT)",938
"00130  Kaartinkaupunki (Helsinki)","Unemployed (PT)",47
"00130  Kaartinkaupunki (Helsinki)","Children aged 0 to 14 (PT)",196
"00130  Kaartinkaupunki (Helsinki)","Students (PT)",142
"00130  Kaartinkaupunki (Helsinki)","Pensioners (PT)",297
"00130  Kaartinkaupunki (Helsinki)","Others (PT)",111
"00140  Kaivopuisto - Ullanlinna (Helsinki)","X coordinate",386394
"00140  Kaivopuisto - Ullanlinna (Helsinki)","Y coordinate",6670766
"00140  Kaivopuisto - Ullanlinna (Helsinki)","Surface area",931841
"00140  Kaivopuisto - Ullanlinna (Helsinki)","Inhabitants, total (HE)",7729
"00140  Kaivopuisto - Ullanlinna (Helsinki)","Males (HE)",3524
"00140  Kaivopuisto - Ullanlinna (Helsinki)","Females (HE)",4205
"00140  Kaivopuisto - Ullanlinna (Helsinki)","Average age of inhabitants (HE)",43
"00140  Kaivopuisto - Ullanlinna (Helsinki)","0-2 years (HE)",170
"00140  Kaivopuisto - Ullanlinna (Helsinki)","3-6 years (HE)",230
"00140  Kaivopuisto - Ullanlinna (Helsinki)","7-12 years (HE)",382
"00140  Kaivopuisto - Ullanlinna (Helsinki)","13-15 years (HE)",170
"00140  Kaivopuisto - Ullanlinna (Helsinki)","16-17 years (HE)",103
"00140  Kaivopuisto - Ullanlinna (Helsinki)","18-19 years (HE)",138
"00140  Kaivopuisto - Ullanlinna (Helsinki)","20-24 years (HE)",591
"00140  Kaivopuisto - Ullanlinna (Helsinki)","25-29 years (HE)",735
"00140  Kaivopuisto - Ullanlinna (Helsinki)","30-34 years (HE)",609
"00140  Kaivopuisto - Ullanlinna (Helsinki)","35-39 years (HE)",539
"00140  Kaivopuisto - Ullanlinna (Helsinki)","40-44 years (HE)",535
"00140  Kaivopuisto - Ullanlinna (Helsinki)","45-49 years (HE)",492
"00140  Kaivopuisto - Ullanlinna (Helsinki)","50-54 years (HE)",491
"00140  Kaivopuisto - Ullanlinna (Helsinki)","55-59 years (HE)",512
"00140  Kaivopuisto - Ullanlinna (Helsinki)","60-64 years (HE)",451
