"12f7 -- 9. All data groups, 2010-2023"

"00290  Meilahden sairaala-alue (Helsinki)","M Professional, scientific and technical activities (TP)",91
"00290  Meilahden sairaala-alue (Helsinki)","N Administrative and support service activities (TP)",565
"00290  Meilahden sairaala-alue (Helsinki)","O Public administration and defence; compulsory social security (TP)",228
"00290  Meilahden sairaala-alue (Helsinki)","P Education (TP)",1301
"00290  Meilahden sairaala-alue (Helsinki)","Q Human health and social work activities (TP)",9397
"00290  Meilahden sairaala-alue (Helsinki)","R Arts, entertainment and recreation (TP)",53
"00290  Meilahden sairaala-alue (Helsinki)","S Other service activities (TP)",31
"00290  Meilahden sairaala-alue (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00290  Meilahden sairaala-alue (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00290  Meilahden sairaala-alue (Helsinki)","X Industry unknown (TP)",0
"00290  Meilahden sairaala-alue (Helsinki)","Inhabitants, total (PT)",134
"00290  Meilahden sairaala-alue (Helsinki)","Employed (PT)",78
"00290  Meilahden sairaala-alue (Helsinki)","Unemployed (PT)",5
"00290  Meilahden sairaala-alue (Helsinki)","Children aged 0 to 14 (PT)",15
"00290  Meilahden sairaala-alue (Helsinki)","Students (PT)",0
"00290  Meilahden sairaala-alue (Helsinki)","Pensioners (PT)",32
"00290  Meilahden sairaala-alue (Helsinki)","Others (PT)",4
"00300  Pikku Huopalahti (Helsinki)","X coordinate",383199
"00300  Pikku Huopalahti (Helsinki)","Y coordinate",6675873
"00300  Pikku Huopalahti (Helsinki)","Surface area",770183
"00300  Pikku Huopalahti (Helsinki)","Inhabitants, total (HE)",5451
"00300  Pikku Huopalahti (Helsinki)","Males (HE)",2448
"00300  Pikku Huopalahti (Helsinki)","Females (HE)",3003
"00300  Pikku Huopalahti (Helsinki)","Average age of inhabitants (HE)",43
"00300  Pikku Huopalahti (Helsinki)","0-2 years (HE)",151
"00300  Pikku Huopalahti (Helsinki)","3-6 years (HE)",184
"00300  Pikku Huopalahti (Helsinki)","7-12 years (HE)",363
"00300  Pikku Huopalahti (Helsinki)","13-15 years (HE)",198
"00300  Pikku Huopalahti (Helsinki)","16-17 years (HE)",110
"00300  Pikku Huopalahti (Helsinki)","18-19 years (HE)",102
"00300  Pikku Huopalahti (Helsinki)","20-24 years (HE)",269
"00300  Pikku Huopalahti (Helsinki)","25-29 years (HE)",412
"00300  Pikku Huopalahti (Helsinki)","30-34 years (HE)",424
"00300  Pikku Huopalahti (Helsinki)","35-39 years (HE)",356
"00300  Pikku Huopalahti (Helsinki)","40-44 years (HE)",358
"00300  Pikku Huopalahti (Helsinki)","45-49 years (HE)",342
"00300  Pikku Huopalahti (Helsinki)","50-54 years (HE)",327
"00300  Pikku Huopalahti (Helsinki)","55-59 years (HE)",384
"00300  Pikku Huopalahti (Helsinki)","60-64 years (HE)",346
"00300  Pikku Huopalahti (Helsinki)","65-69 years (HE)",293
"00300  Pikku Huopalahti (Helsinki)","70-74 years (HE)",264
"00300  Pikku Huopalahti (Helsinki)","75-79 years (HE)",222
"00300  Pikku Huopalahti (Helsinki)","80-84 years (HE)",158
"00300  Pikku Huopalahti (Helsinki)","85 years or over (HE)",188
"00300  Pikku Huopalahti (Helsinki)","Aged 18 or over, total (KO)",4445
"00300  Pikku Huopalahti (Helsinki)","Basic level studies (KO)",886
"00300  Pikku Huopalahti (Helsinki)","With education, total (KO)",3559
"00300  Pikku Huopalahti (Helsinki)","Matriculation examination (KO)",479
"00300  Pikku Huopalahti (Helsinki)","Vocational diploma (KO)",975
"00300  Pikku Huopalahti (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",1080
"00300  Pikku Huopalahti (Helsinki)","Academic degree - Higher university level degree (KO)",1025
"00300  Pikku Huopalahti (Helsinki)","Aged 18 or over, total (HR)",4445
"00300  Pikku Huopalahti (Helsinki)","Average income of inhabitants (HR)",28956
"00300  Pikku Huopalahti (Helsinki)","Median income of inhabitants (HR)",25981
"00300  Pikku Huopalahti (Helsinki)","Inhabitants belonging to the lowest income category (HR)",747
"00300  Pikku Huopalahti (Helsinki)","Inhabitants belonging to the middle income category (HR)",2532
"00300  Pikku Huopalahti (Helsinki)","Inhabitants belonging to the highest income category (HR)",1166
"00300  Pikku Huopalahti (Helsinki)","Accumulated purchasing power of inhabitants (HR)",128708546
"00300  Pikku Huopalahti (Helsinki)","Households, total (TE)",2832
"00300  Pikku Huopalahti (Helsinki)","Average size of households (TE)",1.9
"00300  Pikku Huopalahti (Helsinki)","Average floor area per person (TE)",33.5
"00300  Pikku Huopalahti (Helsinki)","One-person households (TE)",1382
"00300  Pikku Huopalahti (Helsinki)","Young one-person households (TE)",256
"00300  Pikku Huopalahti (Helsinki)","Young couples without children (TE)",144
"00300  Pikku Huopalahti (Helsinki)","Households with children (TE)",573
"00300  Pikku Huopalahti (Helsinki)","Households with small children (TE)",140
"00300  Pikku Huopalahti (Helsinki)","Households with children under school age (TE)",256
"00300  Pikku Huopalahti (Helsinki)","Households with school-age children (TE)",270
"00300  Pikku Huopalahti (Helsinki)","Households with teenagers (TE)",227
"00300  Pikku Huopalahti (Helsinki)","One-parent households with children (TE)",215
"00300  Pikku Huopalahti (Helsinki)","Adult households (TE)",1420
"00300  Pikku Huopalahti (Helsinki)","Pensioner households (TE)",845
"00300  Pikku Huopalahti (Helsinki)","Households living in owner-occupied dwellings (TE)",974
"00300  Pikku Huopalahti (Helsinki)","Households living in rented dwellings (TE)",1851
"00300  Pikku Huopalahti (Helsinki)","Households living in other dwellings (TE)",7
"00300  Pikku Huopalahti (Helsinki)","Households, total (TR)",2832
"00300  Pikku Huopalahti (Helsinki)","Average income of households (TR)",44353
"00300  Pikku Huopalahti (Helsinki)","Median income of households (TR)",36537
"00300  Pikku Huopalahti (Helsinki)","Households belonging to the lowest income category (TR)",539
"00300  Pikku Huopalahti (Helsinki)","Households belonging to the middle income category (TR)",1619
"00300  Pikku Huopalahti (Helsinki)","Households belonging to the highest income category (TR)",674
"00300  Pikku Huopalahti (Helsinki)","Accumulated purchasing power of households (TR)",125608767
"00300  Pikku Huopalahti (Helsinki)","Free-time residences (RA)",0
"00300  Pikku Huopalahti (Helsinki)","Buildings, total (RA)",223
"00300  Pikku Huopalahti (Helsinki)","Other buildings (RA)",59
"00300  Pikku Huopalahti (Helsinki)","Residential buildings (RA)",164
"00300  Pikku Huopalahti (Helsinki)","Dwellings (RA)",3037
"00300  Pikku Huopalahti (Helsinki)","Average floor area per dwelling (RA)",62.9
"00300  Pikku Huopalahti (Helsinki)","Dwellings in small houses (RA)",64
"00300  Pikku Huopalahti (Helsinki)","Dwellings in blocks of flats (RA)",2966
"00300  Pikku Huopalahti (Helsinki)","Other dwellings (RA)",7
"00300  Pikku Huopalahti (Helsinki)","Workplaces, total (TP)",3010
"00300  Pikku Huopalahti (Helsinki)","Primary production (TP)",1
"00300  Pikku Huopalahti (Helsinki)","Processing (TP)",56
"00300  Pikku Huopalahti (Helsinki)","Services (TP)",2953
"00300  Pikku Huopalahti (Helsinki)","A Agriculture, forestry and fishing (TP)",1
"00300  Pikku Huopalahti (Helsinki)","B Mining and quarrying (TP)",0
"00300  Pikku Huopalahti (Helsinki)","C Manufacturing (TP)",17
"00300  Pikku Huopalahti (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00300  Pikku Huopalahti (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00300  Pikku Huopalahti (Helsinki)","F Construction (TP)",39
"00300  Pikku Huopalahti (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",75
"00300  Pikku Huopalahti (Helsinki)","H Transportation and storage (TP)",35
"00300  Pikku Huopalahti (Helsinki)","I Accommodation and food service activities (TP)",28
"00300  Pikku Huopalahti (Helsinki)","J Information and communication (TP)",38
"00300  Pikku Huopalahti (Helsinki)","K Financial and insurance activities (TP)",2
"00300  Pikku Huopalahti (Helsinki)","L Real estate activities (TP)",255
"00300  Pikku Huopalahti (Helsinki)","M Professional, scientific and technical activities (TP)",1248
"00300  Pikku Huopalahti (Helsinki)","N Administrative and support service activities (TP)",23
"00300  Pikku Huopalahti (Helsinki)","O Public administration and defence; compulsory social security (TP)",227
"00300  Pikku Huopalahti (Helsinki)","P Education (TP)",89
"00300  Pikku Huopalahti (Helsinki)","Q Human health and social work activities (TP)",848
"00300  Pikku Huopalahti (Helsinki)","R Arts, entertainment and recreation (TP)",34
"00300  Pikku Huopalahti (Helsinki)","S Other service activities (TP)",51
"00300  Pikku Huopalahti (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00300  Pikku Huopalahti (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00300  Pikku Huopalahti (Helsinki)","X Industry unknown (TP)",0
"00300  Pikku Huopalahti (Helsinki)","Inhabitants, total (PT)",5451
"00300  Pikku Huopalahti (Helsinki)","Employed (PT)",2402
"00300  Pikku Huopalahti (Helsinki)","Unemployed (PT)",313
"00300  Pikku Huopalahti (Helsinki)","Children aged 0 to 14 (PT)",827
"00300  Pikku Huopalahti (Helsinki)","Students (PT)",460
"00300  Pikku Huopalahti (Helsinki)","Pensioners (PT)",1250
"00300  Pikku Huopalahti (Helsinki)","Others (PT)",199
"00310  Kivihaka (Helsinki)","X coordinate",384025
"00310  Kivihaka (Helsinki)","Y coordinate",6676710
"00310  Kivihaka (Helsinki)","Surface area",621966
"00310  Kivihaka (Helsinki)","Inhabitants, total (HE)",859
"00310  Kivihaka (Helsinki)","Males (HE)",371
"00310  Kivihaka (Helsinki)","Females (HE)",488
"00310  Kivihaka (Helsinki)","Average age of inhabitants (HE)",43
"00310  Kivihaka (Helsinki)","0-2 years (HE)",25
"00310  Kivihaka (Helsinki)","3-6 years (HE)",20
"00310  Kivihaka (Helsinki)","7-12 years (HE)",31
"00310  Kivihaka (Helsinki)","13-15 years (HE)",7
"00310  Kivihaka (Helsinki)","16-17 years (HE)",5
"00310  Kivihaka (Helsinki)","18-19 years (HE)",10
"00310  Kivihaka (Helsinki)","20-24 years (HE)",38
"00310  Kivihaka (Helsinki)","25-29 years (HE)",93
"00310  Kivihaka (Helsinki)","30-34 years (HE)",135
"00310  Kivihaka (Helsinki)","35-39 years (HE)",92
"00310  Kivihaka (Helsinki)","40-44 years (HE)",44
"00310  Kivihaka (Helsinki)","45-49 years (HE)",64
"00310  Kivihaka (Helsinki)","50-54 years (HE)",43
"00310  Kivihaka (Helsinki)","55-59 years (HE)",42
"00310  Kivihaka (Helsinki)","60-64 years (HE)",46
"00310  Kivihaka (Helsinki)","65-69 years (HE)",43
"00310  Kivihaka (Helsinki)","70-74 years (HE)",50
"00310  Kivihaka (Helsinki)","75-79 years (HE)",30
"00310  Kivihaka (Helsinki)","80-84 years (HE)",24
"00310  Kivihaka (Helsinki)","85 years or over (HE)",17
"00310  Kivihaka (Helsinki)","Aged 18 or over, total (KO)",771
"00310  Kivihaka (Helsinki)","Basic level studies (KO)",110
"00310  Kivihaka (Helsinki)","With education, total (KO)",661
"00310  Kivihaka (Helsinki)","Matriculation examination (KO)",82
"00310  Kivihaka (Helsinki)","Vocational diploma (KO)",141
"00310  Kivihaka (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",228
"00310  Kivihaka (Helsinki)","Academic degree - Higher university level degree (KO)",210
"00310  Kivihaka (Helsinki)","Aged 18 or over, total (HR)",771
"00310  Kivihaka (Helsinki)","Average income of inhabitants (HR)",29994
"00310  Kivihaka (Helsinki)","Median income of inhabitants (HR)",26720
"00310  Kivihaka (Helsinki)","Inhabitants belonging to the lowest income category (HR)",103
"00310  Kivihaka (Helsinki)","Inhabitants belonging to the middle income category (HR)",453
"00310  Kivihaka (Helsinki)","Inhabitants belonging to the highest income category (HR)",215
"00310  Kivihaka (Helsinki)","Accumulated purchasing power of inhabitants (HR)",23125049
"00310  Kivihaka (Helsinki)","Households, total (TE)",550
"00310  Kivihaka (Helsinki)","Average size of households (TE)",1.6
"00310  Kivihaka (Helsinki)","Average floor area per person (TE)",33.0
"00310  Kivihaka (Helsinki)","One-person households (TE)",338
"00310  Kivihaka (Helsinki)","Young one-person households (TE)",105
"00310  Kivihaka (Helsinki)","Young couples without children (TE)",41
"00310  Kivihaka (Helsinki)","Households with children (TE)",58
"00310  Kivihaka (Helsinki)","Households with small children (TE)",22
"00310  Kivihaka (Helsinki)","Households with children under school age (TE)",35
"00310  Kivihaka (Helsinki)","Households with school-age children (TE)",24
"00310  Kivihaka (Helsinki)","Households with teenagers (TE)",11
"00310  Kivihaka (Helsinki)","One-parent households with children (TE)",12
"00310  Kivihaka (Helsinki)","Adult households (TE)",364
"00310  Kivihaka (Helsinki)","Pensioner households (TE)",129
"00310  Kivihaka (Helsinki)","Households living in owner-occupied dwellings (TE)",316
"00310  Kivihaka (Helsinki)","Households living in rented dwellings (TE)",232
"00310  Kivihaka (Helsinki)","Households living in other dwellings (TE)",2
"00310  Kivihaka (Helsinki)","Households, total (TR)",550
"00310  Kivihaka (Helsinki)","Average income of households (TR)",42141
"00310  Kivihaka (Helsinki)","Median income of households (TR)",33672
"00310  Kivihaka (Helsinki)","Households belonging to the lowest income category (TR)",105
"00310  Kivihaka (Helsinki)","Households belonging to the middle income category (TR)",310
"00310  Kivihaka (Helsinki)","Households belonging to the highest income category (TR)",135
"00310  Kivihaka (Helsinki)","Accumulated purchasing power of households (TR)",23177295
"00310  Kivihaka (Helsinki)","Free-time residences (RA)",0
"00310  Kivihaka (Helsinki)","Buildings, total (RA)",33
"00310  Kivihaka (Helsinki)","Other buildings (RA)",8
"00310  Kivihaka (Helsinki)","Residential buildings (RA)",25
"00310  Kivihaka (Helsinki)","Dwellings (RA)",620
"00310  Kivihaka (Helsinki)","Average floor area per dwelling (RA)",51.2
"00310  Kivihaka (Helsinki)","Dwellings in small houses (RA)",10
"00310  Kivihaka (Helsinki)","Dwellings in blocks of flats (RA)",610
"00310  Kivihaka (Helsinki)","Other dwellings (RA)",0
"00310  Kivihaka (Helsinki)","Workplaces, total (TP)",667
"00310  Kivihaka (Helsinki)","Primary production (TP)",0
"00310  Kivihaka (Helsinki)","Processing (TP)",40
"00310  Kivihaka (Helsinki)","Services (TP)",627
"00310  Kivihaka (Helsinki)","A Agriculture, forestry and fishing (TP)",0
"00310  Kivihaka (Helsinki)","B Mining and quarrying (TP)",0
"00310  Kivihaka (Helsinki)","C Manufacturing (TP)",6
"00310  Kivihaka (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00310  Kivihaka (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00310  Kivihaka (Helsinki)","F Construction (TP)",34
"00310  Kivihaka (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",1
"00310  Kivihaka (Helsinki)","H Transportation and storage (TP)",2
"00310  Kivihaka (Helsinki)","I Accommodation and food service activities (TP)",7
"00310  Kivihaka (Helsinki)","J Information and communication (TP)",1
"00310  Kivihaka (Helsinki)","K Financial and insurance activities (TP)",0
"00310  Kivihaka (Helsinki)","L Real estate activities (TP)",27
"00310  Kivihaka (Helsinki)","M Professional, scientific and technical activities (TP)",18
"00310  Kivihaka (Helsinki)","N Administrative and support service activities (TP)",43
"00310  Kivihaka (Helsinki)","O Public administration and defence; compulsory social security (TP)",0
"00310  Kivihaka (Helsinki)","P Education (TP)",0
"00310  Kivihaka (Helsinki)","Q Human health and social work activities (TP)",525
"00310  Kivihaka (Helsinki)","R Arts, entertainment and recreation (TP)",3
"00310  Kivihaka (Helsinki)","S Other service activities (TP)",0
"00310  Kivihaka (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00310  Kivihaka (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00310  Kivihaka (Helsinki)","X Industry unknown (TP)",0
"00310  Kivihaka (Helsinki)","Inhabitants, total (PT)",859
"00310  Kivihaka (Helsinki)","Employed (PT)",483
"00310  Kivihaka (Helsinki)","Unemployed (PT)",54
"00310  Kivihaka (Helsinki)","Children aged 0 to 14 (PT)",81
"00310  Kivihaka (Helsinki)","Students (PT)",45
"00310  Kivihaka (Helsinki)","Pensioners (PT)",173
"00310  Kivihaka (Helsinki)","Others (PT)",23
"00320  Etelä-Haaga (Helsinki)","X coordinate",383618
"00320  Etelä-Haaga (Helsinki)","Y coordinate",6677411
"00320  Etelä-Haaga (Helsinki)","Surface area",1942280
"00320  Etelä-Haaga (Helsinki)","Inhabitants, total (HE)",10593
"00320  Etelä-Haaga (Helsinki)","Males (HE)",4768
"00320  Etelä-Haaga (Helsinki)","Females (HE)",5825
"00320  Etelä-Haaga (Helsinki)","Average age of inhabitants (HE)",40
"00320  Etelä-Haaga (Helsinki)","0-2 years (HE)",288
"00320  Etelä-Haaga (Helsinki)","3-6 years (HE)",332
"00320  Etelä-Haaga (Helsinki)","7-12 years (HE)",460
"00320  Etelä-Haaga (Helsinki)","13-15 years (HE)",184
"00320  Etelä-Haaga (Helsinki)","16-17 years (HE)",128
"00320  Etelä-Haaga (Helsinki)","18-19 years (HE)",196
"00320  Etelä-Haaga (Helsinki)","20-24 years (HE)",830
"00320  Etelä-Haaga (Helsinki)","25-29 years (HE)",1516
"00320  Etelä-Haaga (Helsinki)","30-34 years (HE)",1373
"00320  Etelä-Haaga (Helsinki)","35-39 years (HE)",971
"00320  Etelä-Haaga (Helsinki)","40-44 years (HE)",692
"00320  Etelä-Haaga (Helsinki)","45-49 years (HE)",539
"00320  Etelä-Haaga (Helsinki)","50-54 years (HE)",476
"00320  Etelä-Haaga (Helsinki)","55-59 years (HE)",471
"00320  Etelä-Haaga (Helsinki)","60-64 years (HE)",459
"00320  Etelä-Haaga (Helsinki)","65-69 years (HE)",398
"00320  Etelä-Haaga (Helsinki)","70-74 years (HE)",380
"00320  Etelä-Haaga (Helsinki)","75-79 years (HE)",326
"00320  Etelä-Haaga (Helsinki)","80-84 years (HE)",245
"00320  Etelä-Haaga (Helsinki)","85 years or over (HE)",329
"00320  Etelä-Haaga (Helsinki)","Aged 18 or over, total (KO)",9201
"00320  Etelä-Haaga (Helsinki)","Basic level studies (KO)",1147
"00320  Etelä-Haaga (Helsinki)","With education, total (KO)",8054
"00320  Etelä-Haaga (Helsinki)","Matriculation examination (KO)",1196
"00320  Etelä-Haaga (Helsinki)","Vocational diploma (KO)",1427
"00320  Etelä-Haaga (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",2555
"00320  Etelä-Haaga (Helsinki)","Academic degree - Higher university level degree (KO)",2876
"00320  Etelä-Haaga (Helsinki)","Aged 18 or over, total (HR)",9201
"00320  Etelä-Haaga (Helsinki)","Average income of inhabitants (HR)",30884
"00320  Etelä-Haaga (Helsinki)","Median income of inhabitants (HR)",27524
"00320  Etelä-Haaga (Helsinki)","Inhabitants belonging to the lowest income category (HR)",1371
"00320  Etelä-Haaga (Helsinki)","Inhabitants belonging to the middle income category (HR)",4996
"00320  Etelä-Haaga (Helsinki)","Inhabitants belonging to the highest income category (HR)",2834
"00320  Etelä-Haaga (Helsinki)","Accumulated purchasing power of inhabitants (HR)",284165453
"00320  Etelä-Haaga (Helsinki)","Households, total (TE)",6575
"00320  Etelä-Haaga (Helsinki)","Average size of households (TE)",1.6
"00320  Etelä-Haaga (Helsinki)","Average floor area per person (TE)",31.9
"00320  Etelä-Haaga (Helsinki)","One-person households (TE)",4203
"00320  Etelä-Haaga (Helsinki)","Young one-person households (TE)",1999
"00320  Etelä-Haaga (Helsinki)","Young couples without children (TE)",513
"00320  Etelä-Haaga (Helsinki)","Households with children (TE)",858
"00320  Etelä-Haaga (Helsinki)","Households with small children (TE)",266
"00320  Etelä-Haaga (Helsinki)","Households with children under school age (TE)",465
"00320  Etelä-Haaga (Helsinki)","Households with school-age children (TE)",348
"00320  Etelä-Haaga (Helsinki)","Households with teenagers (TE)",237
"00320  Etelä-Haaga (Helsinki)","One-parent households with children (TE)",158
"00320  Etelä-Haaga (Helsinki)","Adult households (TE)",4495
"00320  Etelä-Haaga (Helsinki)","Pensioner households (TE)",1229
"00320  Etelä-Haaga (Helsinki)","Households living in owner-occupied dwellings (TE)",3118
"00320  Etelä-Haaga (Helsinki)","Households living in rented dwellings (TE)",3431
"00320  Etelä-Haaga (Helsinki)","Households living in other dwellings (TE)",26
"00320  Etelä-Haaga (Helsinki)","Households, total (TR)",6575
"00320  Etelä-Haaga (Helsinki)","Average income of households (TR)",42644
"00320  Etelä-Haaga (Helsinki)","Median income of households (TR)",31873
"00320  Etelä-Haaga (Helsinki)","Households belonging to the lowest income category (TR)",1390
"00320  Etelä-Haaga (Helsinki)","Households belonging to the middle income category (TR)",3454
"00320  Etelä-Haaga (Helsinki)","Households belonging to the highest income category (TR)",1731
"00320  Etelä-Haaga (Helsinki)","Accumulated purchasing power of households (TR)",280385794
"00320  Etelä-Haaga (Helsinki)","Free-time residences (RA)",0
"00320  Etelä-Haaga (Helsinki)","Buildings, total (RA)",420
"00320  Etelä-Haaga (Helsinki)","Other buildings (RA)",49
"00320  Etelä-Haaga (Helsinki)","Residential buildings (RA)",371
"00320  Etelä-Haaga (Helsinki)","Dwellings (RA)",7153
"00320  Etelä-Haaga (Helsinki)","Average floor area per dwelling (RA)",49.8
"00320  Etelä-Haaga (Helsinki)","Dwellings in small houses (RA)",166
"00320  Etelä-Haaga (Helsinki)","Dwellings in blocks of flats (RA)",6871
"00320  Etelä-Haaga (Helsinki)","Other dwellings (RA)",116
"00320  Etelä-Haaga (Helsinki)","Workplaces, total (TP)",2049
"00320  Etelä-Haaga (Helsinki)","Primary production (TP)",3
"00320  Etelä-Haaga (Helsinki)","Processing (TP)",196
"00320  Etelä-Haaga (Helsinki)","Services (TP)",1850
"00320  Etelä-Haaga (Helsinki)","A Agriculture, forestry and fishing (TP)",3
"00320  Etelä-Haaga (Helsinki)","B Mining and quarrying (TP)",0
"00320  Etelä-Haaga (Helsinki)","C Manufacturing (TP)",25
"00320  Etelä-Haaga (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",1
"00320  Etelä-Haaga (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00320  Etelä-Haaga (Helsinki)","F Construction (TP)",170
"00320  Etelä-Haaga (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",259
"00320  Etelä-Haaga (Helsinki)","H Transportation and storage (TP)",6
"00320  Etelä-Haaga (Helsinki)","I Accommodation and food service activities (TP)",127
"00320  Etelä-Haaga (Helsinki)","J Information and communication (TP)",63
"00320  Etelä-Haaga (Helsinki)","K Financial and insurance activities (TP)",4
"00320  Etelä-Haaga (Helsinki)","L Real estate activities (TP)",111
"00320  Etelä-Haaga (Helsinki)","M Professional, scientific and technical activities (TP)",108
"00320  Etelä-Haaga (Helsinki)","N Administrative and support service activities (TP)",95
"00320  Etelä-Haaga (Helsinki)","O Public administration and defence; compulsory social security (TP)",131
"00320  Etelä-Haaga (Helsinki)","P Education (TP)",402
"00320  Etelä-Haaga (Helsinki)","Q Human health and social work activities (TP)",400
"00320  Etelä-Haaga (Helsinki)","R Arts, entertainment and recreation (TP)",39
"00320  Etelä-Haaga (Helsinki)","S Other service activities (TP)",105
"00320  Etelä-Haaga (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00320  Etelä-Haaga (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00320  Etelä-Haaga (Helsinki)","X Industry unknown (TP)",0
"00320  Etelä-Haaga (Helsinki)","Inhabitants, total (PT)",10593
"00320  Etelä-Haaga (Helsinki)","Employed (PT)",5969
"00320  Etelä-Haaga (Helsinki)","Unemployed (PT)",468
"00320  Etelä-Haaga (Helsinki)","Children aged 0 to 14 (PT)",1213
"00320  Etelä-Haaga (Helsinki)","Students (PT)",803
"00320  Etelä-Haaga (Helsinki)","Pensioners (PT)",1812
"00320  Etelä-Haaga (Helsinki)","Others (PT)",328
"00330  Munkkiniemi (Helsinki)","X coordinate",382363
"00330  Munkkiniemi (Helsinki)","Y coordinate",6675346
"00330  Munkkiniemi (Helsinki)","Surface area",1726680
"00330  Munkkiniemi (Helsinki)","Inhabitants, total (HE)",9212
"00330  Munkkiniemi (Helsinki)","Males (HE)",4013
"00330  Munkkiniemi (Helsinki)","Females (HE)",5199
"00330  Munkkiniemi (Helsinki)","Average age of inhabitants (HE)",45
"00330  Munkkiniemi (Helsinki)","0-2 years (HE)",257
"00330  Munkkiniemi (Helsinki)","3-6 years (HE)",326
"00330  Munkkiniemi (Helsinki)","7-12 years (HE)",535
"00330  Munkkiniemi (Helsinki)","13-15 years (HE)",271
"00330  Munkkiniemi (Helsinki)","16-17 years (HE)",156
"00330  Munkkiniemi (Helsinki)","18-19 years (HE)",150
"00330  Munkkiniemi (Helsinki)","20-24 years (HE)",415
"00330  Munkkiniemi (Helsinki)","25-29 years (HE)",676
"00330  Munkkiniemi (Helsinki)","30-34 years (HE)",719
"00330  Munkkiniemi (Helsinki)","35-39 years (HE)",658
"00330  Munkkiniemi (Helsinki)","40-44 years (HE)",579
"00330  Munkkiniemi (Helsinki)","45-49 years (HE)",571
"00330  Munkkiniemi (Helsinki)","50-54 years (HE)",522
"00330  Munkkiniemi (Helsinki)","55-59 years (HE)",522
"00330  Munkkiniemi (Helsinki)","60-64 years (HE)",498
"00330  Munkkiniemi (Helsinki)","65-69 years (HE)",474
"00330  Munkkiniemi (Helsinki)","70-74 years (HE)",517
"00330  Munkkiniemi (Helsinki)","75-79 years (HE)",505
"00330  Munkkiniemi (Helsinki)","80-84 years (HE)",385
"00330  Munkkiniemi (Helsinki)","85 years or over (HE)",476
"00330  Munkkiniemi (Helsinki)","Aged 18 or over, total (KO)",7667
"00330  Munkkiniemi (Helsinki)","Basic level studies (KO)",857
"00330  Munkkiniemi (Helsinki)","With education, total (KO)",6810
"00330  Munkkiniemi (Helsinki)","Matriculation examination (KO)",907
"00330  Munkkiniemi (Helsinki)","Vocational diploma (KO)",892
"00330  Munkkiniemi (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",2024
"00330  Munkkiniemi (Helsinki)","Academic degree - Higher university level degree (KO)",2987
"00330  Munkkiniemi (Helsinki)","Aged 18 or over, total (HR)",7667
"00330  Munkkiniemi (Helsinki)","Average income of inhabitants (HR)",45896
"00330  Munkkiniemi (Helsinki)","Median income of inhabitants (HR)",31591
"00330  Munkkiniemi (Helsinki)","Inhabitants belonging to the lowest income category (HR)",962
"00330  Munkkiniemi (Helsinki)","Inhabitants belonging to the middle income category (HR)",3341
"00330  Munkkiniemi (Helsinki)","Inhabitants belonging to the highest income category (HR)",3364
"00330  Munkkiniemi (Helsinki)","Accumulated purchasing power of inhabitants (HR)",351881534
"00330  Munkkiniemi (Helsinki)","Households, total (TE)",5033
"00330  Munkkiniemi (Helsinki)","Average size of households (TE)",1.8
"00330  Munkkiniemi (Helsinki)","Average floor area per person (TE)",39.1
"00330  Munkkiniemi (Helsinki)","One-person households (TE)",2547
"00330  Munkkiniemi (Helsinki)","Young one-person households (TE)",659
"00330  Munkkiniemi (Helsinki)","Young couples without children (TE)",261
"00330  Munkkiniemi (Helsinki)","Households with children (TE)",929
"00330  Munkkiniemi (Helsinki)","Households with small children (TE)",233
"00330  Munkkiniemi (Helsinki)","Households with children under school age (TE)",438
"00330  Munkkiniemi (Helsinki)","Households with school-age children (TE)",406
"00330  Munkkiniemi (Helsinki)","Households with teenagers (TE)",333
"00330  Munkkiniemi (Helsinki)","One-parent households with children (TE)",204
"00330  Munkkiniemi (Helsinki)","Adult households (TE)",2303
"00330  Munkkiniemi (Helsinki)","Pensioner households (TE)",1821
